origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions,source_file
C016619,D005_4,91.713,286.6,Medium,,roads_D005_4.csv
C016619,D005_5,89.962,224.9,Low,,roads_D005_5.csv
C016679,D002_1,5.69,27.3,High,No Heavy Trucks,roads_D002_1.csv
C016679,D002_2,6.415,24.1,Medium,,roads_D002_2.csv
C016679,D002_4,6.585,24.7,Medium,No Heavy Trucks,roads_D002_4.csv
C016679,D002_5,5.431,20.4,Medium,,roads_D002_5.csv
C016679,D005_1,85.636,214.1,Low,,roads_D005_1.csv
C016679,D005_2,86.121,215.3,Low,,roads_D005_2.csv
C016679,D005_3,85.056,265.8,Medium,,roads_D005_3.csv
C016679,D005_5,84.709,264.7,Medium,,roads_D005_5.csv
C016715,D002_1,11.11,41.7,Medium,,roads_D002_1.csv
C016715,D002_2,10.355,38.8,Medium,,roads_D002_2.csv
C016715,D002_3,8.894,26.7,Low,,roads_D002_3.csv
C016715,D002_4,9.659,46.4,High,,roads_D002_4.csv
C016715,D002_5,12.449,59.8,High,,roads_D002_5.csv
C016715,D005_1,97.91,244.8,Low,,roads_D005_1.csv
C016715,D005_2,98.352,245.9,Low,,roads_D005_2.csv
C016715,D005_3,97.731,305.4,Medium,,roads_D005_3.csv
C016715,D005_4,98.983,309.3,Medium,,roads_D005_4.csv
C016715,D005_5,97.324,304.1,Medium,,roads_D005_5.csv
C016742,D002_1,10.09,37.8,Medium,No Heavy Trucks,roads_D002_1.csv
C016742,D002_2,13.976,52.4,Medium,,roads_D002_2.csv
C016742,D002_3,10.263,30.8,Low,,roads_D002_3.csv
C016742,D002_4,12.283,36.8,Low,,roads_D002_4.csv
C016742,D005_1,84.343,263.6,Medium,No Heavy Trucks,roads_D005_1.csv
C016742,D005_2,84.763,211.9,Low,,roads_D005_2.csv
C016742,D005_3,84.356,263.6,Medium,,roads_D005_3.csv
C016742,D005_4,85.518,267.2,Medium,No Heavy Trucks,roads_D005_4.csv
C016742,D005_5,83.92,262.3,Medium,,roads_D005_5.csv
C016746,D002_1,10.84,40.6,Medium,No Heavy Trucks,roads_D002_1.csv
C016746,D002_2,13.311,49.9,Medium,,roads_D002_2.csv
C016746,D002_3,13.058,49.0,Medium,,roads_D002_3.csv
C016746,D002_4,12.933,48.5,Medium,,roads_D002_4.csv
C016746,D002_5,9.485,45.5,High,No Heavy Trucks,roads_D002_5.csv
C016746,D005_1,78.362,195.9,Low,,roads_D005_1.csv
C016746,D005_2,78.847,246.4,Medium,,roads_D005_2.csv
C016746,D005_3,77.799,243.1,Medium,,roads_D005_3.csv
C016746,D005_4,79.212,247.5,Medium,,roads_D005_4.csv
C016746,D005_5,77.448,242.0,Medium,,roads_D005_5.csv
C016775,D002_1,11.54,43.3,Medium,No Heavy Trucks,roads_D002_1.csv
C016775,D002_2,7.665,36.8,High,,roads_D002_2.csv
C016775,D002_3,10.171,38.1,Medium,,roads_D002_3.csv
C016775,D002_4,8.756,42.0,High,No Heavy Trucks,roads_D002_4.csv
C016775,D002_5,13.22,49.6,Medium,,roads_D002_5.csv
C016775,D005_1,99.046,309.5,Medium,,roads_D005_1.csv
C016775,D005_2,99.525,311.0,Medium,,roads_D005_2.csv
C016775,D005_3,98.521,246.3,Low,No Heavy Trucks,roads_D005_3.csv
C016775,D005_4,99.922,249.8,Low,,roads_D005_4.csv
C016775,D005_5,98.166,306.8,Medium,,roads_D005_5.csv
C016821,D002_1,2.342,8.8,Medium,,roads_D002_1.csv
C016821,D002_2,6.162,29.6,High,,roads_D002_2.csv
C016821,D002_3,2.739,10.3,Medium,,roads_D002_3.csv
C016821,D002_5,2.342,7.0,Low,,roads_D002_5.csv
C016821,D005_1,87.741,274.2,Medium,,roads_D005_1.csv
C016821,D005_2,88.195,275.6,Medium,,roads_D005_2.csv
C016821,D005_4,88.755,277.4,Medium,,roads_D005_4.csv
C016821,D005_5,87.067,217.7,Low,,roads_D005_5.csv
C016850,D002_1,4.299,16.1,Medium,,roads_D002_1.csv
C016850,D002_2,8.158,24.5,Low,,roads_D002_2.csv
C016850,D002_3,6.275,18.8,Low,,roads_D002_3.csv
C016850,D002_5,2.605,12.5,High,,roads_D002_5.csv
C016850,D005_1,83.877,209.7,Low,,roads_D005_1.csv
C016850,D005_2,84.339,263.6,Medium,,roads_D005_2.csv
C016850,D005_3,83.526,261.0,Medium,,roads_D005_3.csv
C016850,D005_4,84.851,212.1,Low,,roads_D005_4.csv
C016850,D005_5,83.143,332.6,High,,roads_D005_5.csv
C016860,D002_1,7.009,26.3,Medium,,roads_D002_1.csv
C016860,D002_2,10.706,51.4,High,,roads_D002_2.csv
C016860,D002_3,6.936,26.0,Medium,,roads_D002_3.csv
C016860,D002_4,8.998,27.0,Low,,roads_D002_4.csv
C016860,D005_1,86.476,270.2,Medium,,roads_D005_1.csv
C016860,D005_2,86.909,217.3,Low,,roads_D005_2.csv
C016860,D005_3,86.379,215.9,Low,,roads_D005_3.csv
C016860,D005_4,87.593,350.4,High,,roads_D005_4.csv
C016860,D005_5,85.959,343.8,High,,roads_D005_5.csv
C016868,D002_1,9.777,36.7,Medium,,roads_D002_1.csv
C016868,D002_2,13.733,65.9,High,,roads_D002_2.csv
C016868,D002_3,11.514,55.3,High,,roads_D002_3.csv
C016868,D002_4,12.548,37.6,Low,,roads_D002_4.csv
C016868,D005_1,78.765,196.9,Low,,roads_D005_1.csv
C016868,D005_2,79.217,247.6,Medium,,roads_D005_2.csv
C016868,D005_3,78.516,314.1,High,,roads_D005_3.csv
C016868,D005_4,79.796,249.4,Medium,,roads_D005_4.csv
C016868,D005_5,78.117,244.1,Medium,,roads_D005_5.csv
C016874,D002_1,13.567,40.7,Low,,roads_D002_1.csv
C016874,D002_2,15.415,74.0,High,,roads_D002_2.csv
C016874,D002_3,12.034,45.1,Medium,,roads_D002_3.csv
C016874,D002_4,13.942,66.9,High,,roads_D002_4.csv
C016874,D002_5,13.951,52.3,Medium,,roads_D002_5.csv
C016874,D005_1,93.681,234.2,Low,No Heavy Trucks,roads_D005_1.csv
C016874,D005_2,94.089,235.2,Low,,roads_D005_2.csv
C016874,D005_3,93.786,293.1,Medium,No Heavy Trucks,roads_D005_3.csv
C016874,D005_4,94.908,237.3,Low,No Heavy Trucks,roads_D005_4.csv
C016874,D005_5,93.338,291.7,Medium,No Heavy Trucks,roads_D005_5.csv
C016900,D002_1,3.105,11.6,Medium,,roads_D002_1.csv
C016900,D002_2,5.991,28.8,High,,roads_D002_2.csv
C016900,D002_3,5.321,16.0,Low,,roads_D002_3.csv
C016900,D002_4,5.248,15.7,Low,,roads_D002_4.csv
C016900,D002_5,2.181,8.2,Medium,,roads_D002_5.csv
C016900,D005_1,85.534,267.3,Medium,,roads_D005_1.csv
C016900,D005_2,86.005,268.8,Medium,No Heavy Trucks,roads_D005_2.csv
C016900,D005_3,85.093,340.4,High,,roads_D005_3.csv
C016900,D005_4,86.456,216.1,Low,,roads_D005_4.csv
C016900,D005_5,84.724,264.8,Medium,,roads_D005_5.csv
C016916,D002_1,9.836,36.9,Medium,,roads_D002_1.csv
C016916,D002_2,14.027,67.3,High,,roads_D002_2.csv
C016916,D002_3,10.851,32.6,Low,,roads_D002_3.csv
C016916,D002_4,12.499,60.0,High,,roads_D002_4.csv
C016916,D002_5,8.421,25.3,Low,No Heavy Trucks,roads_D002_5.csv
C016916,D005_1,81.03,253.2,Medium,,roads_D005_1.csv
C016916,D005_2,81.462,203.7,Low,No Heavy Trucks,roads_D005_2.csv
C016916,D005_3,80.946,253.0,Medium,No Heavy Trucks,roads_D005_3.csv
C016916,D005_4,82.152,256.7,Medium,,roads_D005_4.csv
C016916,D005_5,80.523,251.6,Medium,,roads_D005_5.csv
C016919,D002_1,6.589,19.8,Low,,roads_D002_1.csv
C016919,D002_2,4.411,16.5,Medium,,roads_D002_2.csv
C016919,D002_3,4.655,14.0,Low,,roads_D002_3.csv
C016919,D002_4,4.224,15.8,Medium,No Heavy Trucks,roads_D002_4.csv
C016919,D002_5,8.254,31.0,Medium,,roads_D002_5.csv
C016919,D005_1,94.731,296.0,Medium,,roads_D005_1.csv
C016919,D005_2,95.193,297.5,Medium,No Heavy Trucks,roads_D005_2.csv
C016919,D005_3,94.363,235.9,Low,,roads_D005_3.csv
C016919,D005_4,95.697,239.2,Low,,roads_D005_4.csv
C016919,D005_5,93.984,293.7,Medium,,roads_D005_5.csv
C016930,D002_2,9.638,36.1,Medium,,roads_D002_2.csv
C016930,D002_3,13.026,62.5,High,,roads_D002_3.csv
C016930,D002_4,11.168,33.5,Low,,roads_D002_4.csv
C016930,D002_5,15.369,73.8,High,,roads_D002_5.csv
C016930,D005_1,99.499,310.9,Medium,,roads_D005_1.csv
C016930,D005_2,99.993,250.0,Low,,roads_D005_2.csv
C016930,D005_3,98.82,308.8,Medium,,roads_D005_3.csv
C016930,D005_4,100.283,250.7,Low,,roads_D005_4.csv
C016930,D005_5,98.49,307.8,Medium,,roads_D005_5.csv
C016970,D002_1,5.621,27.0,High,,roads_D002_1.csv
C016970,D002_3,7.169,34.4,High,,roads_D002_3.csv
C016970,D002_4,8.401,25.2,Low,,roads_D002_4.csv
C016970,D002_5,4.012,15.0,Medium,,roads_D002_5.csv
C016970,D005_1,83.154,259.9,Medium,,roads_D005_1.csv
C016970,D005_2,83.606,209.0,Low,,roads_D005_2.csv
C016970,D005_3,82.89,259.0,Medium,,roads_D005_3.csv
C016970,D005_4,84.177,336.7,High,,roads_D005_4.csv
C016970,D005_5,82.494,257.8,Medium,,roads_D005_5.csv
C017030,D002_1,12.642,47.4,Medium,,roads_D002_1.csv
C017030,D002_2,15.041,56.4,Medium,No Heavy Trucks,roads_D002_2.csv
C017030,D002_3,11.404,34.2,Low,No Heavy Trucks,roads_D002_3.csv
C017030,D002_4,13.451,50.4,Medium,,roads_D002_4.csv
C017030,D002_5,12.774,47.9,Medium,,roads_D002_5.csv
C017030,D005_2,91.839,229.6,Low,,roads_D005_2.csv
C017030,D005_3,91.537,228.8,Low,,roads_D005_3.csv
C017030,D005_4,92.657,289.6,Medium,,roads_D005_4.csv
C017030,D005_5,91.089,284.7,Medium,,roads_D005_5.csv
C017038,D002_1,10.805,40.5,Medium,,roads_D002_1.csv
C017038,D002_4,8.496,31.9,Medium,,roads_D002_4.csv
C017038,D002_5,12.433,46.6,Medium,No Heavy Trucks,roads_D002_5.csv
C017038,D005_1,98.869,309.0,Medium,,roads_D005_1.csv
C017038,D005_2,99.327,310.4,Medium,,roads_D005_2.csv
C017038,D005_3,98.538,307.9,Medium,,roads_D005_3.csv
C017038,D005_4,99.857,399.4,High,,roads_D005_4.csv
C017038,D005_5,98.154,392.6,High,,roads_D005_5.csv
C017043,D002_1,18.63,69.9,Medium,,roads_D002_1.csv
C017043,D002_3,17.697,66.4,Medium,,roads_D002_3.csv
C017043,D002_4,15.927,76.5,High,,roads_D002_4.csv
C017043,D002_5,20.191,75.7,Medium,,roads_D002_5.csv
C017043,D005_2,104.462,326.4,Medium,,roads_D005_2.csv
C017043,D005_3,103.215,322.5,Medium,,roads_D005_3.csv
C017043,D005_4,104.706,327.2,Medium,,roads_D005_4.csv
C017043,D005_5,102.897,321.6,Medium,,roads_D005_5.csv
C017050,D002_1,12.386,37.2,Low,,roads_D002_1.csv
C017050,D002_2,16.478,61.8,Medium,No Heavy Trucks,roads_D002_2.csv
C017050,D002_3,13.895,52.1,Medium,,roads_D002_3.csv
C017050,D002_4,15.17,72.8,High,,roads_D002_4.csv
C017050,D002_5,10.737,40.3,Medium,,roads_D002_5.csv
C017050,D005_1,76.982,240.6,Medium,,roads_D005_1.csv
C017050,D005_3,76.849,307.4,High,,roads_D005_3.csv
C017050,D005_4,78.076,244.0,Medium,,roads_D005_4.csv
C017050,D005_5,76.433,191.1,Low,,roads_D005_5.csv
C017089,D002_1,3.408,12.8,Medium,,roads_D002_1.csv
C017089,D002_2,4.059,15.2,Medium,,roads_D002_2.csv
C017089,D002_3,1.191,5.7,High,,roads_D002_3.csv
C017089,D002_5,4.893,23.5,High,,roads_D002_5.csv
C017089,D005_1,91.248,365.0,High,,roads_D005_1.csv
C017089,D005_3,90.927,227.3,Low,,roads_D005_3.csv
C017089,D005_4,92.24,230.6,Low,,roads_D005_4.csv
C017097,D002_1,2.687,8.1,Low,No Heavy Trucks,roads_D002_1.csv
C017097,D002_2,5.586,16.8,Low,,roads_D002_2.csv
C017097,D002_3,1.77,6.6,Medium,,roads_D002_3.csv
C017097,D002_4,3.87,14.5,Medium,,roads_D002_4.csv
C017097,D002_5,3.455,10.4,Low,No Heavy Trucks,roads_D002_5.csv
C017097,D005_1,89.192,278.7,Medium,,roads_D005_1.csv
C017097,D005_2,89.645,224.1,Low,No Heavy Trucks,roads_D005_2.csv
C017097,D005_3,88.916,277.9,Medium,,roads_D005_3.csv
C017097,D005_4,90.209,225.5,Low,,roads_D005_4.csv
C017097,D005_5,88.522,276.6,Medium,,roads_D005_5.csv
C017112,D002_1,16.272,61.0,Medium,No Heavy Trucks,roads_D002_1.csv
C017112,D002_2,15.203,57.0,Medium,No Heavy Trucks,roads_D002_2.csv
C017112,D002_3,17.874,67.0,Medium,,roads_D002_3.csv
C017112,D002_4,16.24,60.9,Medium,,roads_D002_4.csv
C017112,D002_5,16.184,77.7,High,No Heavy Trucks,roads_D002_5.csv
C017112,D005_1,84.978,265.6,Medium,,roads_D005_1.csv
C017112,D005_2,85.504,267.2,Medium,,roads_D005_2.csv
C017112,D005_3,83.962,335.8,High,,roads_D005_3.csv
C017112,D005_4,85.552,267.4,Medium,,roads_D005_4.csv
C017112,D005_5,83.688,209.2,Low,,roads_D005_5.csv
C017155,D002_2,6.474,31.1,High,,roads_D002_2.csv
C017155,D002_3,8.823,42.3,High,,roads_D002_3.csv
C017155,D002_4,7.263,27.2,Medium,,roads_D002_4.csv
C017155,D002_5,7.497,28.1,Medium,No Heavy Trucks,roads_D002_5.csv
C017155,D005_1,87.135,272.3,Medium,,roads_D005_1.csv
C017155,D005_2,87.629,219.1,Low,,roads_D005_2.csv
C017155,D005_3,86.471,270.2,Medium,,roads_D005_3.csv
C017155,D005_4,87.927,219.8,Low,,roads_D005_4.csv
C017155,D005_5,86.138,215.3,Low,,roads_D005_5.csv
C017168,D002_1,6.19,23.2,Medium,,roads_D002_1.csv
C017168,D002_3,4.827,14.5,Low,No Heavy Trucks,roads_D002_3.csv
C017168,D002_4,6.901,20.7,Low,,roads_D002_4.csv
C017168,D002_5,6.669,25.0,Medium,,roads_D002_5.csv
C017168,D005_1,90.399,282.5,Medium,,roads_D005_1.csv
C017168,D005_2,90.838,363.4,High,,roads_D005_2.csv
C017168,D005_3,90.252,282.0,Medium,,roads_D005_3.csv
C017168,D005_4,91.489,228.7,Low,,roads_D005_4.csv
C017168,D005_5,89.839,224.6,Low,,roads_D005_5.csv
C017176,D002_1,17.469,65.5,Medium,,roads_D002_1.csv
C017176,D002_2,13.336,40.0,Low,,roads_D002_2.csv
C017176,D002_3,16.365,78.6,High,,roads_D002_3.csv
C017176,D002_4,14.715,55.2,Medium,,roads_D002_4.csv
C017176,D002_5,19.082,71.6,Medium,,roads_D002_5.csv
C017176,D005_1,103.655,414.6,High,No Heavy Trucks,roads_D005_1.csv
C017176,D005_2,104.149,325.5,Medium,,roads_D005_2.csv
C017176,D005_3,102.974,257.4,Low,,roads_D005_3.csv
C017176,D005_4,104.439,417.8,High,,roads_D005_4.csv
C017176,D005_5,102.645,320.8,Medium,,roads_D005_5.csv
C017221,D002_1,11.32,54.3,High,No Heavy Trucks,roads_D002_1.csv
C017221,D002_2,12.136,45.5,Medium,,roads_D002_2.csv
C017221,D002_3,9.362,35.1,Medium,,roads_D002_3.csv
C017221,D002_4,10.909,40.9,Medium,,roads_D002_4.csv
C017221,D002_5,12.189,45.7,Medium,,roads_D002_5.csv
C017221,D005_1,95.477,238.7,Low,,roads_D005_1.csv
C017221,D005_2,95.903,299.7,Medium,,roads_D005_2.csv
C017221,D005_3,95.43,298.2,Medium,,roads_D005_3.csv
C017221,D005_4,96.623,301.9,Medium,,roads_D005_4.csv
C017221,D005_5,95.004,237.5,Low,,roads_D005_5.csv
C017257,D002_1,3.132,11.7,Medium,,roads_D002_1.csv
C017257,D002_2,4.708,17.7,Medium,,roads_D002_2.csv
C017257,D002_3,1.088,3.3,Low,,roads_D002_3.csv
C017257,D002_4,3.063,11.5,Medium,,roads_D002_4.csv
C017257,D002_5,4.414,16.6,Medium,,roads_D002_5.csv
C017257,D005_1,90.572,283.0,Medium,,roads_D005_1.csv
C017257,D005_2,91.027,227.6,Low,,roads_D005_2.csv
C017257,D005_3,90.274,282.1,Medium,No Heavy Trucks,roads_D005_3.csv
C017257,D005_4,91.577,366.3,High,,roads_D005_4.csv
C017257,D005_5,89.884,224.7,Low,,roads_D005_5.csv
C017279,D002_1,11.782,44.2,Medium,,roads_D002_1.csv
C017279,D002_2,9.68,36.3,Medium,,roads_D002_2.csv
C017279,D002_3,12.917,48.4,Medium,,roads_D002_3.csv
C017279,D002_5,12.232,45.9,Medium,,roads_D002_5.csv
C017279,D005_1,89.106,278.5,Medium,No Heavy Trucks,roads_D005_1.csv
C017279,D005_2,89.616,358.5,High,,roads_D005_2.csv
C017279,D005_3,88.266,220.7,Low,,roads_D005_3.csv
C017279,D005_4,89.791,224.5,Low,,roads_D005_4.csv
C017279,D005_5,87.962,274.9,Medium,,roads_D005_5.csv
C017317,D002_1,3.947,14.8,Medium,,roads_D002_1.csv
C017317,D002_2,4.099,15.4,Medium,,roads_D002_2.csv
C017317,D002_4,4.282,16.1,Medium,,roads_D002_4.csv
C017317,D002_5,4.342,16.3,Medium,,roads_D002_5.csv
C017317,D005_1,87.625,273.8,Medium,,roads_D005_1.csv
C017317,D005_2,88.106,275.3,Medium,No Heavy Trucks,roads_D005_2.csv
C017317,D005_4,88.496,276.5,Medium,,roads_D005_4.csv
C017317,D005_5,86.74,216.8,Low,,roads_D005_5.csv
C017354,D002_1,12.133,45.5,Medium,,roads_D002_1.csv
C017354,D002_2,14.558,54.6,Medium,No Heavy Trucks,roads_D002_2.csv
C017354,D002_3,10.908,52.4,High,,roads_D002_3.csv
C017354,D002_4,12.961,48.6,Medium,,roads_D002_4.csv
C017354,D002_5,12.264,46.0,Medium,,roads_D002_5.csv
C017354,D005_1,91.232,285.1,Medium,,roads_D005_1.csv
C017354,D005_2,91.643,229.1,Low,,roads_D005_2.csv
C017354,D005_3,91.32,228.3,Low,No Heavy Trucks,roads_D005_3.csv
C017354,D005_4,92.449,231.1,Low,,roads_D005_4.csv
C017354,D005_5,90.874,284.0,Medium,,roads_D005_5.csv
C017369,D002_2,12.125,45.5,Medium,,roads_D002_2.csv
C017369,D002_3,14.212,42.6,Low,,roads_D002_3.csv
C017369,D002_4,12.846,38.5,Low,,roads_D002_4.csv
C017369,D002_5,12.078,58.0,High,,roads_D002_5.csv
C017369,D005_1,83.652,209.1,Low,,roads_D005_1.csv
C017369,D005_2,84.163,336.7,High,,roads_D005_2.csv
C017369,D005_3,82.81,258.8,Medium,,roads_D005_3.csv
C017369,D005_4,84.334,263.5,Medium,,roads_D005_4.csv
C017369,D005_5,82.505,257.8,Medium,No Heavy Trucks,roads_D005_5.csv
C017370,D002_1,3.122,9.4,Low,,roads_D002_1.csv
C017370,D002_2,7.232,27.1,Medium,,roads_D002_2.csv
C017370,D002_3,4.898,14.7,Low,No Heavy Trucks,roads_D002_3.csv
C017370,D002_4,5.908,22.2,Medium,,roads_D002_4.csv
C017370,D002_5,1.48,4.4,Low,,roads_D002_5.csv
C017370,D005_1,85.237,266.4,Medium,,roads_D005_1.csv
C017370,D005_2,85.696,267.8,Medium,,roads_D005_2.csv
C017370,D005_3,84.912,265.3,Medium,,roads_D005_3.csv
C017370,D005_4,86.226,344.9,High,,roads_D005_4.csv
C017370,D005_5,84.525,264.1,Medium,,roads_D005_5.csv
C017377,D002_1,9.858,47.3,High,,roads_D002_1.csv
C017377,D002_2,13.915,52.2,Medium,,roads_D002_2.csv
C017377,D002_3,11.462,34.4,Low,,roads_D002_3.csv
C017377,D002_4,12.643,47.4,Medium,No Heavy Trucks,roads_D002_4.csv
C017377,D002_5,8.191,30.7,Medium,,roads_D002_5.csv
C017377,D005_1,79.026,316.1,High,,roads_D005_1.csv
C017377,D005_2,79.472,198.7,Low,,roads_D005_2.csv
C017377,D005_4,80.079,320.3,High,,roads_D005_4.csv
C017377,D005_5,78.413,245.0,Medium,,roads_D005_5.csv
C017385,D002_1,1.755,5.3,Low,,roads_D002_1.csv
C017385,D002_2,2.567,9.6,Medium,,roads_D002_2.csv
C017385,D002_3,2.647,9.9,Medium,,roads_D002_3.csv
C017385,D002_5,3.194,12.0,Medium,,roads_D002_5.csv
C017385,D005_1,89.155,222.9,Low,,roads_D005_1.csv
C017385,D005_2,89.625,280.1,Medium,,roads_D005_2.csv
C017385,D005_3,88.722,277.3,Medium,No Heavy Trucks,roads_D005_3.csv
C017385,D005_4,90.083,225.2,Low,No Heavy Trucks,roads_D005_4.csv
C017385,D005_5,88.352,220.9,Low,,roads_D005_5.csv
C017395,D002_1,8.726,32.7,Medium,,roads_D002_1.csv
C017395,D002_2,7.912,29.7,Medium,,roads_D002_2.csv
C017395,D002_3,10.305,30.9,Low,,roads_D002_3.csv
C017395,D002_4,8.75,26.2,Low,,roads_D002_4.csv
C017395,D002_5,8.808,26.4,Low,,roads_D002_5.csv
C017395,D005_1,86.552,216.4,Low,,roads_D005_1.csv
C017395,D005_2,87.051,272.0,Medium,,roads_D005_2.csv
C017395,D005_3,85.833,343.3,High,,roads_D005_3.csv
C017395,D005_4,87.31,272.8,Medium,,roads_D005_4.csv
C017395,D005_5,85.509,342.0,High,,roads_D005_5.csv
C017428,D002_1,2.437,9.1,Medium,,roads_D002_1.csv
C017428,D002_3,2.971,8.9,Low,No Heavy Trucks,roads_D002_3.csv
C017428,D002_4,1.394,4.2,Low,,roads_D002_4.csv
C017428,D002_5,3.878,14.5,Medium,,roads_D002_5.csv
C017428,D005_1,89.667,224.2,Low,,roads_D005_1.csv
C017428,D005_2,90.139,281.7,Medium,,roads_D005_2.csv
C017428,D005_3,89.216,223.0,Low,,roads_D005_3.csv
C017428,D005_4,90.585,283.1,Medium,,roads_D005_4.csv
C017428,D005_5,88.849,277.7,Medium,,roads_D005_5.csv
C017443,D002_1,4.318,20.7,High,,roads_D002_1.csv
C017443,D002_2,6.878,25.8,Medium,,roads_D002_2.csv
C017443,D002_3,3.062,11.5,Medium,,roads_D002_3.csv
C017443,D002_4,5.192,19.5,Medium,,roads_D002_4.csv
C017443,D002_5,4.915,23.6,High,,roads_D002_5.csv
C017443,D005_1,89.769,280.5,Medium,,roads_D005_1.csv
C017443,D005_2,90.216,360.9,High,No Heavy Trucks,roads_D005_2.csv
C017443,D005_3,89.553,279.9,Medium,,roads_D005_3.csv
C017443,D005_4,90.821,283.8,Medium,,roads_D005_4.csv
C017443,D005_5,89.151,356.6,High,,roads_D005_5.csv
C017461,D002_1,13.935,66.9,High,,roads_D002_1.csv
C017461,D002_3,14.682,55.1,Medium,,roads_D002_3.csv
C017461,D002_4,16.493,61.8,Medium,No Heavy Trucks,roads_D002_4.csv
C017461,D002_5,12.619,47.3,Medium,,roads_D002_5.csv
C017461,D005_1,79.416,248.2,Medium,,roads_D005_1.csv
C017461,D005_2,79.827,319.3,High,,roads_D005_2.csv
C017461,D005_3,79.51,198.8,Low,,roads_D005_3.csv
C017461,D005_4,80.634,252.0,Medium,,roads_D005_4.csv
C017461,D005_5,79.063,197.7,Low,,roads_D005_5.csv
C017473,D002_1,13.854,41.6,Low,,roads_D002_1.csv
C017473,D002_2,15.869,76.2,High,,roads_D002_2.csv
C017473,D002_3,12.407,37.2,Low,,roads_D002_3.csv
C017473,D002_4,14.361,43.1,Low,,roads_D002_4.csv
C017473,D002_5,14.153,53.1,Medium,,roads_D002_5.csv
C017473,D005_1,93.187,233.0,Low,,roads_D005_1.csv
C017473,D005_2,93.592,234.0,Low,,roads_D005_2.csv
C017473,D005_3,93.313,291.6,Medium,No Heavy Trucks,roads_D005_3.csv
C017473,D005_5,92.863,290.2,Medium,,roads_D005_5.csv
C017527,D002_1,4.313,16.2,Medium,,roads_D002_1.csv
C017527,D002_2,8.462,31.7,Medium,,roads_D002_2.csv
C017527,D002_3,5.265,25.3,High,No Heavy Trucks,roads_D002_3.csv
C017527,D002_4,6.893,25.9,Medium,No Heavy Trucks,roads_D002_4.csv
C017527,D002_5,3.198,12.0,Medium,,roads_D002_5.csv
C017527,D005_1,85.461,267.1,Medium,,roads_D005_1.csv
C017527,D005_2,85.91,268.5,Medium,No Heavy Trucks,roads_D005_2.csv
C017527,D005_3,85.226,213.1,Low,,roads_D005_3.csv
C017527,D005_4,86.501,216.3,Low,No Heavy Trucks,roads_D005_4.csv
C017527,D005_5,84.826,265.1,Medium,,roads_D005_5.csv
C017529,D002_1,18.089,67.8,Medium,,roads_D002_1.csv
C017529,D002_2,17.692,84.9,High,,roads_D002_2.csv
C017529,D002_3,19.918,74.7,Medium,,roads_D002_3.csv
C017529,D002_4,18.512,88.9,High,,roads_D002_4.csv
C017529,D002_5,17.698,66.4,Medium,,roads_D002_5.csv
C017529,D005_1,81.717,255.4,Medium,,roads_D005_1.csv
C017529,D005_2,82.247,205.6,Low,,roads_D005_2.csv
C017529,D005_3,80.653,201.6,Low,No Heavy Trucks,roads_D005_3.csv
C017529,D005_4,82.26,257.1,Medium,,roads_D005_4.csv
C017529,D005_5,80.388,251.2,Medium,,roads_D005_5.csv
C017531,D002_1,6.068,29.1,High,,roads_D002_1.csv
C017531,D002_3,5.935,17.8,Low,,roads_D002_3.csv
C017531,D002_4,8.0,30.0,Medium,,roads_D002_4.csv
C017531,D002_5,5.609,21.0,Medium,,roads_D002_5.csv
C017531,D005_1,86.982,271.8,Medium,,roads_D005_1.csv
C017531,D005_2,87.419,273.2,Medium,,roads_D005_2.csv
C017531,D005_3,86.85,271.4,Medium,,roads_D005_3.csv
C017531,D005_4,88.079,275.2,Medium,,roads_D005_4.csv
C017531,D005_5,86.435,216.1,Low,,roads_D005_5.csv
C017559,D002_1,2.504,12.0,High,No Heavy Trucks,roads_D002_1.csv
C017559,D002_2,6.615,19.8,Low,,roads_D002_2.csv
C017559,D002_3,3.509,16.8,High,,roads_D002_3.csv
C017559,D002_4,5.043,18.9,Medium,,roads_D002_4.csv
C017559,D002_5,1.823,6.8,Medium,,roads_D002_5.csv
C017559,D005_1,86.819,271.3,Medium,,roads_D005_1.csv
C017559,D005_2,87.274,272.7,Medium,,roads_D005_2.csv
C017559,D005_3,86.532,270.4,Medium,,roads_D005_3.csv
C017559,D005_4,87.83,219.6,Low,,roads_D005_4.csv
C017559,D005_5,86.14,215.3,Low,,roads_D005_5.csv
C017601,D002_1,11.01,33.0,Low,,roads_D002_1.csv
C017601,D002_2,10.584,39.7,Medium,,roads_D002_2.csv
C017601,D002_3,12.763,47.9,Medium,,roads_D002_3.csv
C017601,D002_4,11.339,54.4,High,,roads_D002_4.csv
C017601,D002_5,10.811,40.5,Medium,,roads_D002_5.csv
C017601,D005_2,85.211,340.8,High,,roads_D005_2.csv
C017601,D005_3,83.908,335.6,High,,roads_D005_3.csv
C017601,D005_4,85.415,266.9,Medium,,roads_D005_4.csv
C017601,D005_5,83.596,334.4,High,,roads_D005_5.csv
C017632,D002_1,9.532,45.8,High,,roads_D002_1.csv
C017632,D002_2,13.332,50.0,Medium,,roads_D002_2.csv
C017632,D002_3,11.411,42.8,Medium,,roads_D002_3.csv
C017632,D002_4,12.258,58.8,High,,roads_D002_4.csv
C017632,D002_5,7.832,37.6,High,,roads_D002_5.csv
C017632,D005_1,78.736,196.8,Low,,roads_D005_1.csv
