origin_index,destination_index,origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions
438,5,C021179,D006_1,445.729,1528.2,High,
438,6,C021179,D006_2,445.174,1526.3,High,
438,8,C021179,D006_4,445.971,1194.6,Medium,No Heavy Trucks
438,9,C021179,D006_5,441.502,1182.6,Medium,
438,10,C021179,D007_1,82.118,189.5,Low,
438,11,C021179,D007_2,81.822,236.0,Medium,
438,12,C021179,D007_3,80.012,230.8,Medium,
438,13,C021179,D007_4,80.439,185.6,Low,
438,14,C021179,D007_5,83.549,241.0,Medium,
995,0,C021181,D003_1,6.503,13.9,Low,
995,1,C021181,D003_2,7.183,15.4,Low,
995,2,C021181,D003_3,10.337,22.1,Low,
995,3,C021181,D003_4,8.903,23.8,Medium,
995,4,C021181,D003_5,7.637,20.5,Medium,
995,5,C021181,D006_1,445.503,1193.3,Medium,
995,6,C021181,D006_2,444.923,1191.8,Medium,No Heavy Trucks
995,7,C021181,D006_3,446.027,955.8,Low,
995,8,C021181,D006_4,445.723,1193.9,Medium,
995,9,C021181,D006_5,441.283,1182.0,Medium,
995,10,C021181,D007_1,79.916,230.5,Medium,
995,11,C021181,D007_2,79.647,229.8,Medium,
995,12,C021181,D007_3,77.928,179.8,Low,
995,13,C021181,D007_4,78.242,180.6,Low,
995,14,C021181,D007_5,81.438,300.7,High,No Heavy Trucks
1046,0,C021306,D003_1,6.189,21.2,High,
1046,1,C021306,D003_2,3.712,8.0,Low,No Heavy Trucks
1046,2,C021306,D003_3,2.08,5.6,Medium,
1046,4,C021306,D003_5,7.385,15.8,Low,No Heavy Trucks
1046,5,C021306,D006_1,435.65,1166.9,Medium,
1046,6,C021306,D006_2,435.041,932.2,Low,
1046,7,C021306,D006_3,436.161,934.6,Low,
1046,8,C021306,D006_4,435.846,934.0,Low,
1046,9,C021306,D006_5,431.44,924.5,Low,
1046,10,C021306,D007_1,84.333,243.3,Medium,
1046,11,C021306,D007_2,84.186,242.8,Medium,
1046,13,C021306,D007_4,82.694,238.5,Medium,No Heavy Trucks
1046,14,C021306,D007_5,86.224,248.7,Medium,
1239,2,C021309,D003_3,6.245,13.4,Low,
1239,3,C021309,D003_4,6.128,16.4,Medium,
1239,4,C021309,D003_5,2.585,5.5,Low,
1239,5,C021309,D006_1,441.531,1182.7,Medium,
1239,6,C021309,D006_2,440.874,1180.9,Medium,
1239,7,C021309,D006_3,442.019,1184.0,Medium,
1239,8,C021309,D006_4,441.684,946.5,Low,
1239,9,C021309,D006_5,437.335,1171.4,Medium,
1239,10,C021309,D007_1,76.123,281.1,High,
1239,11,C021309,D007_2,75.982,280.5,High,No Heavy Trucks
1239,12,C021309,D007_3,74.682,215.4,Medium,
1239,13,C021309,D007_4,74.486,171.9,Low,
1239,14,C021309,D007_5,78.037,288.1,High,
787,0,C021331,D003_1,11.338,24.3,Low,
787,1,C021331,D003_2,11.743,31.5,Medium,
787,2,C021331,D003_3,9.55,20.5,Low,
787,3,C021331,D003_4,10.621,28.4,Medium,
787,4,C021331,D003_5,10.321,27.6,Medium,
787,5,C021331,D006_1,435.868,934.0,Low,
787,6,C021331,D006_2,435.164,1165.6,Medium,
787,7,C021331,D006_3,436.335,935.0,Low,
787,8,C021331,D006_4,435.98,1167.8,Medium,
787,9,C021331,D006_5,431.688,1156.3,Medium,
787,10,C021331,D007_1,77.218,222.7,Medium,
787,11,C021331,D007_2,77.187,222.7,Medium,
787,12,C021331,D007_3,76.251,220.0,Medium,
787,13,C021331,D007_4,75.633,218.2,Medium,No Heavy Trucks
787,14,C021331,D007_5,79.44,229.2,Medium,
1703,0,C021343,D003_1,8.563,29.4,High,
1703,1,C021343,D003_2,8.67,18.6,Low,
1703,2,C021343,D003_3,11.758,31.5,Medium,
1703,3,C021343,D003_4,10.312,27.6,Medium,
1703,4,C021343,D003_5,9.882,21.2,Low,
1703,5,C021343,D006_1,445.477,954.6,Low,
1703,6,C021343,D006_2,444.917,953.4,Low,
1703,7,C021343,D006_3,446.01,1194.7,Medium,
1703,9,C021343,D006_5,441.252,1512.9,High,
1703,10,C021343,D007_1,81.787,188.7,Low,
1703,11,C021343,D007_2,81.498,235.1,Medium,
1703,12,C021343,D007_3,79.713,229.9,Medium,
1703,13,C021343,D007_4,80.109,231.1,Medium,
1703,14,C021343,D007_5,83.243,240.1,Medium,
138,0,C021397,D003_1,9.486,25.4,Medium,
138,2,C021397,D003_3,8.768,23.5,Medium,
138,3,C021397,D003_4,9.564,25.6,Medium,
138,4,C021397,D003_5,8.234,17.6,Low,
138,5,C021397,D006_1,438.268,1173.9,Medium,
138,7,C021397,D006_3,438.738,1175.2,Medium,
138,8,C021397,D006_4,438.386,1503.0,High,
138,9,C021397,D006_5,434.085,1488.3,High,
138,10,C021397,D007_1,75.771,174.9,Low,
138,11,C021397,D007_2,75.71,218.4,Medium,
138,12,C021397,D007_3,74.677,275.7,High,
138,13,C021397,D007_4,74.17,273.9,High,
138,14,C021397,D007_5,77.913,287.7,High,
552,0,C021489,D003_1,1.067,2.9,Medium,
552,1,C021489,D003_2,1.641,3.5,Low,
552,2,C021489,D003_3,4.16,8.9,Low,
552,3,C021489,D003_4,2.958,6.3,Low,
552,5,C021489,D006_1,440.761,944.5,Low,
552,6,C021489,D006_2,440.143,1509.1,High,
552,7,C021489,D006_3,441.268,945.6,Low,
552,8,C021489,D006_4,440.949,944.9,Low,
552,9,C021489,D006_5,436.553,935.5,Low,
552,10,C021489,D007_1,79.898,295.0,High,
552,11,C021489,D007_2,79.715,229.9,Medium,
552,13,C021489,D007_4,78.246,288.9,High,
552,14,C021489,D007_5,81.687,188.5,Low,
1351,0,C021497,D003_1,5.127,13.7,Medium,
1351,1,C021497,D003_2,4.455,11.9,Medium,No Heavy Trucks
1351,2,C021497,D003_3,7.463,25.6,High,
1351,3,C021497,D003_4,6.025,12.9,Low,
1351,4,C021497,D003_5,6.812,14.6,Low,
1351,5,C021497,D006_1,441.95,1183.8,Medium,
1351,6,C021497,D006_2,441.37,1182.2,Medium,
1351,7,C021497,D006_3,442.474,1517.1,High,
1351,8,C021497,D006_4,442.171,1184.4,Medium,
1351,10,C021497,D007_1,82.24,303.7,High,
1351,11,C021497,D007_2,82.006,236.6,Medium,
1351,12,C021497,D007_3,80.394,185.5,Low,
1351,13,C021497,D007_4,80.574,232.4,Medium,
1351,14,C021497,D007_5,83.869,309.7,High,No Heavy Trucks
1692,0,C021506,D003_1,2.325,6.2,Medium,
1692,1,C021506,D003_2,5.027,10.8,Low,
1692,3,C021506,D003_4,6.144,13.2,Low,
1692,4,C021506,D003_5,1.526,3.3,Low,
1692,5,C021506,D006_1,443.672,1188.4,Medium,No Heavy Trucks
1692,6,C021506,D006_2,443.04,1186.7,Medium,
1692,7,C021506,D006_3,444.172,1189.7,Medium,No Heavy Trucks
1692,8,C021506,D006_4,443.847,951.1,Low,
1692,9,C021506,D006_5,439.469,1506.7,High,
1692,10,C021506,D007_1,76.597,221.0,Medium,
1692,11,C021506,D007_2,76.405,176.3,Low,
1692,12,C021506,D007_3,74.936,216.2,Medium,No Heavy Trucks
1923,0,C021526,D003_1,10.06,26.9,Medium,
1923,1,C021526,D003_2,7.359,15.8,Low,No Heavy Trucks
1923,2,C021526,D003_3,6.893,18.5,Medium,
1923,3,C021526,D003_4,6.752,18.1,Medium,No Heavy Trucks
1923,4,C021526,D003_5,11.605,31.1,Medium,
1923,5,C021526,D006_1,433.521,929.0,Low,
1923,7,C021526,D006_3,434.049,1488.2,High,No Heavy Trucks
1923,8,C021526,D006_4,433.748,1487.1,High,
1923,9,C021526,D006_5,429.3,1149.9,Medium,
1923,10,C021526,D007_1,88.822,205.0,Low,
1923,11,C021526,D007_2,88.653,255.7,Medium,
1923,12,C021526,D007_3,87.246,322.1,High,
1923,13,C021526,D007_4,87.176,251.5,Medium,
1923,14,C021526,D007_5,90.647,334.7,High,
1551,0,C021550,D003_1,5.199,13.9,Medium,
1551,1,C021550,D003_2,2.706,5.8,Low,
1551,2,C021550,D003_3,1.71,4.6,Medium,
1551,3,C021550,D003_4,1.399,3.7,Medium,
1551,5,C021550,D006_1,436.654,1169.6,Medium,
1551,6,C021550,D006_2,436.043,934.4,Low,
1551,7,C021550,D006_3,437.164,1171.0,Medium,
1551,8,C021550,D006_4,436.848,936.1,Low,
1551,9,C021550,D006_5,432.443,926.7,Low,No Heavy Trucks
1551,10,C021550,D007_1,83.521,240.9,Medium,No Heavy Trucks
1551,11,C021550,D007_2,83.366,240.5,Medium,
1551,12,C021550,D007_3,82.01,236.6,Medium,
1551,13,C021550,D007_4,81.879,189.0,Low,
1551,14,C021550,D007_5,85.39,197.1,Low,No Heavy Trucks
756,0,C021551,D003_1,5.118,11.0,Low,
756,1,C021551,D003_2,3.427,9.2,Medium,
756,2,C021551,D003_3,0.303,0.8,Medium,
756,3,C021551,D003_4,1.737,4.7,Medium,
756,4,C021551,D003_5,5.861,20.1,High,
756,5,C021551,D006_1,436.528,1169.3,Medium,No Heavy Trucks
756,6,C021551,D006_2,435.901,1167.6,Medium,
756,7,C021551,D006_3,437.031,936.5,Low,
756,8,C021551,D006_4,436.708,1169.8,Medium,No Heavy Trucks
756,9,C021551,D006_5,432.323,1158.0,Medium,
756,10,C021551,D007_1,82.312,237.4,Medium,
756,12,C021551,D007_3,80.889,298.7,High,
756,13,C021551,D007_4,80.678,232.7,Medium,No Heavy Trucks
756,14,C021551,D007_5,84.24,194.4,Low,
544,0,C021572,D003_1,9.81,21.0,Low,
544,1,C021572,D003_2,9.842,26.4,Medium,
544,2,C021572,D003_3,7.419,19.9,Medium,
544,3,C021572,D003_4,8.582,23.0,Medium,
544,4,C021572,D003_5,9.071,31.1,High,
544,5,C021572,D006_1,435.348,1166.1,Medium,No Heavy Trucks
544,6,C021572,D006_2,434.662,1164.3,Medium,
544,7,C021572,D006_3,435.823,1167.4,Medium,
544,8,C021572,D006_4,435.476,1166.5,Medium,
544,9,C021572,D006_5,431.161,923.9,Low,
544,10,C021572,D007_1,78.902,182.1,Low,
544,11,C021572,D007_2,78.85,227.5,Medium,
544,12,C021572,D007_3,77.842,224.5,Medium,
544,14,C021572,D007_5,81.067,187.1,Low,
617,0,C021611,D003_1,7.842,26.9,High,
617,1,C021611,D003_2,5.808,15.6,Medium,No Heavy Trucks
617,2,C021611,D003_3,2.899,7.8,Medium,
617,3,C021611,D003_4,4.115,11.0,Medium,
617,4,C021611,D003_5,8.61,18.5,Low,
617,5,C021611,D006_1,433.785,929.5,Low,
617,6,C021611,D006_2,433.161,928.2,Low,
617,7,C021611,D006_3,434.289,1163.3,Medium,
617,8,C021611,D006_4,433.967,1162.4,Medium,
617,10,C021611,D007_1,84.597,195.2,Low,
617,11,C021611,D007_2,84.481,243.7,Medium,
617,12,C021611,D007_3,83.254,192.1,Low,
617,13,C021611,D007_4,82.97,239.3,Medium,
617,14,C021611,D007_5,86.58,249.7,Medium,
387,0,C021647,D003_1,6.313,16.9,Medium,
387,2,C021647,D003_3,6.301,21.6,High,
387,3,C021647,D003_4,5.099,10.9,Low,
387,4,C021647,D003_5,8.109,17.4,Low,
387,5,C021647,D006_1,438.943,1175.7,Medium,
387,6,C021647,D006_2,438.368,939.4,Low,
387,7,C021647,D006_3,439.469,941.7,Low,
387,8,C021647,D006_4,439.168,941.1,Low,
387,9,C021647,D006_5,434.723,931.5,Low,
387,10,C021647,D007_1,84.763,195.6,Low,
387,11,C021647,D007_2,84.55,195.1,Low,
387,12,C021647,D007_3,83.006,191.6,Low,
387,13,C021647,D007_4,83.102,239.7,Medium,
387,14,C021647,D007_5,86.458,199.5,Low,
511,0,C021678,D003_1,12.314,26.4,Low,
511,1,C021678,D003_2,9.659,25.9,Medium,
511,2,C021678,D003_3,8.131,21.8,Medium,
511,3,C021678,D003_4,8.559,18.3,Low,
511,4,C021678,D003_5,13.622,36.5,Medium,
511,5,C021678,D006_1,430.33,1152.7,Medium,
511,7,C021678,D006_3,430.853,1477.2,High,
511,8,C021678,D006_4,430.549,922.6,Low,
511,9,C021678,D006_5,426.111,1141.4,Medium,
511,10,C021678,D007_1,90.488,334.1,High,No Heavy Trucks
511,11,C021678,D007_2,90.353,333.6,High,No Heavy Trucks
511,12,C021678,D007_3,89.056,328.8,High,
511,13,C021678,D007_4,88.854,256.3,Medium,
511,14,C021678,D007_5,92.413,266.6,Medium,No Heavy Trucks
391,0,C021688,D003_1,2.507,6.7,Medium,
391,1,C021688,D003_2,2.835,6.1,Low,
391,2,C021688,D003_3,3.06,8.2,Medium,
391,3,C021688,D003_4,2.69,7.2,Medium,
391,4,C021688,D003_5,2.763,7.4,Medium,
391,5,C021688,D006_1,439.518,941.8,Low,
391,6,C021688,D006_2,438.884,940.5,Low,
391,7,C021688,D006_3,440.018,1178.6,Medium,
391,8,C021688,D006_4,439.692,1507.5,High,
391,9,C021688,D006_5,435.316,932.8,Low,
391,10,C021688,D007_1,79.475,229.3,Medium,No Heavy Trucks
391,11,C021688,D007_2,79.323,228.8,Medium,
391,12,C021688,D007_3,77.983,224.9,Medium,
391,13,C021688,D007_4,77.834,224.5,Medium,
391,14,C021688,D007_5,81.355,187.7,Low,No Heavy Trucks
1573,0,C021697,D003_1,5.853,12.5,Low,
1573,1,C021697,D003_2,8.283,28.4,High,
1573,3,C021697,D003_4,9.712,26.0,Medium,
1573,4,C021697,D003_5,5.433,11.6,Low,
1573,5,C021697,D006_1,447.476,1198.6,Medium,
1573,6,C021697,D006_2,446.851,957.5,Low,
1573,7,C021697,D006_3,447.98,960.0,Low,
1573,8,C021697,D006_4,447.658,959.3,Low,
1573,10,C021697,D007_1,74.582,172.1,Low,
1573,11,C021697,D007_2,74.344,274.5,High,
1573,12,C021697,D007_3,72.728,209.8,Medium,
1573,14,C021697,D007_5,76.202,219.8,Medium,
1987,0,C021714,D003_1,12.729,27.3,Low,
1987,1,C021714,D003_2,10.066,21.6,Low,No Heavy Trucks
1987,2,C021714,D003_3,8.579,29.4,High,No Heavy Trucks
1987,3,C021714,D003_4,8.99,19.3,Low,No Heavy Trucks
1987,4,C021714,D003_5,14.052,37.6,Medium,
1987,5,C021714,D006_1,430.027,1474.4,High,
1987,6,C021714,D006_2,429.448,1150.3,Medium,
1987,7,C021714,D006_3,430.552,1153.3,Medium,
1987,8,C021714,D006_4,430.249,1152.5,Medium,
1987,9,C021714,D006_5,425.807,912.4,Low,No Heavy Trucks
1987,10,C021714,D007_1,90.938,262.3,Medium,
1987,11,C021714,D007_2,90.802,335.3,High,No Heavy Trucks
1987,12,C021714,D007_3,89.503,258.2,Medium,
1987,13,C021714,D007_4,89.304,257.6,Medium,
1837,0,C021720,D003_1,8.821,23.6,Medium,
1837,1,C021720,D003_2,8.552,22.9,Medium,No Heavy Trucks
1837,2,C021720,D003_3,11.543,30.9,Medium,
1837,3,C021720,D003_4,10.113,34.7,High,No Heavy Trucks
1837,4,C021720,D003_5,10.281,27.5,Medium,
1837,5,C021720,D006_1,444.502,1190.6,Medium,
1837,6,C021720,D006_2,443.948,1189.1,Medium,
1837,7,C021720,D006_3,445.038,1192.1,Medium,
1837,8,C021720,D006_4,444.746,1191.3,Medium,
1837,9,C021720,D006_5,440.275,1509.5,High,
1837,10,C021720,D007_1,82.951,306.3,High,
1837,11,C021720,D007_2,82.665,190.8,Low,
1837,12,C021720,D007_3,80.89,233.3,Medium,
1837,14,C021720,D007_5,84.417,243.5,Medium,
194,0,C021743,D003_1,5.571,11.9,Low,
194,1,C021743,D003_2,8.277,17.7,Low,
194,2,C021743,D003_3,9.985,21.4,Low,No Heavy Trucks
194,3,C021743,D003_4,9.264,19.9,Low,
194,4,C021743,D003_5,4.224,14.5,High,
194,5,C021743,D006_1,446.233,956.2,Low,
194,6,C021743,D006_2,445.585,1193.5,Medium,
194,7,C021743,D006_3,446.726,957.3,Low,
194,8,C021743,D006_4,446.394,956.6,Low,
194,9,C021743,D006_5,442.035,1184.0,Medium,
194,10,C021743,D007_1,73.343,270.8,High,
194,11,C021743,D007_2,73.147,270.1,High,
194,12,C021743,D007_3,71.67,206.7,Medium,
194,13,C021743,D007_4,71.687,206.8,Medium,
194,14,C021743,D007_5,75.094,216.6,Medium,
1122,0,C021810,D003_1,10.612,22.7,Low,
1122,1,C021810,D003_2,7.912,17.0,Low,
1122,2,C021810,D003_3,7.417,19.9,Medium,No Heavy Trucks
1122,3,C021810,D003_4,7.302,15.6,Low,No Heavy Trucks
1122,4,C021810,D003_5,12.16,32.6,Medium,
1122,5,C021810,D006_1,433.116,928.1,Low,
1122,8,C021810,D006_4,433.346,1160.7,Medium,
1122,9,C021810,D006_5,428.894,1148.8,Medium,
1122,10,C021810,D007_1,89.378,257.8,Medium,
1122,11,C021810,D007_2,89.208,257.3,Medium,
1122,12,C021810,D007_3,87.8,202.6,Low,No Heavy Trucks
1122,13,C021810,D007_4,87.731,253.1,Medium,
1344,0,C021839,D003_1,6.661,17.8,Medium,
1344,1,C021839,D003_2,9.367,20.1,Low,
1344,2,C021839,D003_3,11.095,29.7,Medium,
1344,3,C021839,D003_4,10.376,27.8,Medium,
1344,4,C021839,D003_5,5.338,11.4,Low,No Heavy Trucks
1344,6,C021839,D006_2,446.621,1196.3,Medium,
1344,7,C021839,D006_3,447.764,1199.4,Medium,
1344,8,C021839,D006_4,447.43,958.8,Low,
1344,9,C021839,D006_5,443.075,1186.8,Medium,
1344,10,C021839,D007_1,72.317,166.9,Low,
1344,11,C021839,D007_2,72.115,166.4,Low,
1344,12,C021839,D007_3,70.619,203.7,Medium,
1344,13,C021839,D007_4,70.659,163.1,Low,
1344,14,C021839,D007_5,74.05,213.6,Medium,No Heavy Trucks
310,0,C021852,D003_1,5.508,14.8,Medium,
310,1,C021852,D003_2,6.188,16.6,Medium,
310,2,C021852,D003_3,4.923,13.2,Medium,
310,4,C021852,D003_5,4.636,9.9,Low,
310,5,C021852,D006_1,438.745,1175.2,Medium,
310,6,C021852,D006_2,438.084,938.8,Low,No Heavy Trucks
310,8,C021852,D006_4,438.894,1175.6,Medium,
310,9,C021852,D006_5,434.551,1164.0,Medium,
310,11,C021852,D007_2,77.803,179.5,Low,No Heavy Trucks
310,12,C021852,D007_3,76.601,176.8,Low,
310,13,C021852,D007_4,76.29,220.1,Medium,
310,14,C021852,D007_5,79.915,230.5,Medium,
218,1,C021857,D003_2,9.789,21.0,Low,
218,2,C021857,D003_3,9.425,20.2,Low,No Heavy Trucks
218,3,C021857,D003_4,9.645,25.8,Medium,
218,4,C021857,D003_5,6.247,16.7,Medium,
218,5,C021857,D006_1,442.144,947.5,Low,
218,6,C021857,D006_2,441.455,1182.5,Medium,
218,7,C021857,D006_3,442.618,948.5,Low,
218,8,C021857,D006_4,442.269,1184.6,Medium,
218,9,C021857,D006_5,437.958,1173.1,Medium,
218,10,C021857,D007_1,73.262,169.1,Low,
218,11,C021857,D007_2,73.157,211.0,Medium,
218,12,C021857,D007_3,71.98,207.6,Medium,
218,13,C021857,D007_4,71.64,165.3,Low,
218,14,C021857,D007_5,75.281,173.7,Low,No Heavy Trucks
562,0,C021860,D003_1,9.662,25.9,Medium,No Heavy Trucks
562,1,C021860,D003_2,7.315,19.6,Medium,
562,2,C021860,D003_3,4.861,10.4,Low,
562,3,C021860,D003_4,5.784,12.4,Low,
562,5,C021860,D006_1,432.047,925.8,Low,
562,6,C021860,D006_2,431.435,924.5,Low,
562,7,C021860,D006_3,432.556,1158.6,Medium,
562,8,C021860,D006_4,432.24,926.2,Low,
562,9,C021860,D006_5,427.837,916.8,Low,
562,10,C021860,D007_1,86.841,320.6,High,
562,12,C021860,D007_3,85.497,197.3,Low,
562,13,C021860,D007_4,85.215,245.8,Medium,
562,14,C021860,D007_5,88.824,205.0,Low,
135,0,C021861,D003_1,9.132,24.5,Medium,
135,1,C021861,D003_2,9.967,26.7,Medium,
135,2,C021861,D003_3,8.324,22.3,Medium,
135,3,C021861,D003_4,9.13,24.5,Medium,
135,4,C021861,D003_5,7.926,21.2,Medium,
135,5,C021861,D006_1,438.141,1173.6,Medium,No Heavy Trucks
135,6,C021861,D006_2,437.448,1171.7,Medium,
135,7,C021861,D006_3,438.613,939.9,Low,
135,8,C021861,D006_4,438.262,939.1,Low,
135,9,C021861,D006_5,433.957,1162.4,Medium,
135,10,C021861,D007_1,76.124,175.7,Low,
135,11,C021861,D007_2,76.059,280.8,High,
135,12,C021861,D007_3,75.013,216.4,Medium,
135,14,C021861,D007_5,78.255,180.6,Low,
727,0,C021889,D003_1,5.686,19.5,High,
727,1,C021889,D003_2,5.836,15.6,Medium,No Heavy Trucks
727,2,C021889,D003_3,4.057,10.9,Medium,
727,3,C021889,D003_4,4.843,10.4,Low,
727,4,C021889,D003_5,5.161,11.1,Low,
727,5,C021889,D006_1,437.73,1500.8,High,
727,6,C021889,D006_2,437.072,936.6,Low,
727,7,C021889,D006_3,438.218,1173.8,Medium,
727,8,C021889,D006_4,437.882,1501.3,High,
727,9,C021889,D006_5,433.534,1161.3,Medium,
727,11,C021889,D007_2,78.94,227.7,Medium,No Heavy Trucks
727,12,C021889,D007_3,77.745,224.3,Medium,
727,13,C021889,D007_4,77.425,223.3,Medium,
727,14,C021889,D007_5,81.056,187.1,Low,
470,0,C021926,D003_1,11.307,38.8,High,
470,1,C021926,D003_2,8.972,24.0,Medium,
470,2,C021926,D003_3,6.461,17.3,Medium,
470,3,C021926,D003_4,7.436,25.5,High,
470,4,C021926,D003_5,12.23,32.8,Medium,
470,5,C021926,D006_1,430.39,1152.8,Medium,
470,6,C021926,D006_2,429.778,921.0,Low,
470,7,C021926,D006_3,430.899,923.4,Low,
470,8,C021926,D006_4,430.582,1153.3,Medium,
470,9,C021926,D006_5,426.18,1141.6,Medium,
470,10,C021926,D007_1,88.122,254.2,Medium,
470,11,C021926,D007_2,88.019,203.1,Low,
470,12,C021926,D007_3,86.831,200.4,Low,No Heavy Trucks
470,14,C021926,D007_5,90.141,332.8,High,
1711,0,C021956,D003_1,5.095,10.9,Low,
1711,1,C021956,D003_2,7.762,20.8,Medium,
1711,2,C021956,D003_3,9.196,19.7,Low,No Heavy Trucks
1711,3,C021956,D003_4,8.589,23.0,Medium,
1711,4,C021956,D003_5,3.533,7.6,Low,
1711,5,C021956,D006_1,445.239,1192.6,Medium,No Heavy Trucks
1711,6,C021956,D006_2,444.586,952.7,Low,
1711,7,C021956,D006_3,445.729,955.1,Low,No Heavy Trucks
1711,8,C021956,D006_4,445.396,1193.0,Medium,
1711,9,C021956,D006_5,441.041,1512.1,High,
1711,10,C021956,D007_1,73.746,212.7,Medium,
1711,12,C021956,D007_3,72.135,208.1,Medium,
1711,13,C021956,D007_4,72.095,208.0,Medium,
1711,14,C021956,D007_5,75.541,217.9,Medium,
1375,0,C022002,D003_1,4.716,10.1,Low,
1375,1,C022002,D003_2,7.42,19.9,Medium,
1375,2,C022002,D003_3,9.131,24.5,Medium,
1375,3,C022002,D003_4,8.398,22.5,Medium,
1375,4,C022002,D003_5,3.364,9.0,Medium,
1375,6,C022002,D006_2,444.809,953.2,Low,
1375,7,C022002,D006_3,445.948,1194.5,Medium,
1375,8,C022002,D006_4,445.617,954.9,Low,No Heavy Trucks
1375,9,C022002,D006_5,441.255,1181.9,Medium,
1375,10,C022002,D007_1,74.167,213.9,Medium,
1375,11,C022002,D007_2,73.975,213.4,Medium,No Heavy Trucks
1375,12,C022002,D007_3,72.509,167.3,Low,
1375,13,C022002,D007_4,72.512,209.2,Medium,
1375,14,C022002,D007_5,75.929,175.2,Low,
844,0,C022004,D003_1,9.269,24.8,Medium,
844,1,C022004,D003_2,6.569,17.6,Medium,
844,2,C022004,D003_3,6.216,16.6,Medium,
844,3,C022004,D003_4,6.001,16.1,Medium,
844,4,C022004,D003_5,10.821,29.0,Medium,No Heavy Trucks
844,5,C022004,D006_1,434.181,930.4,Low,
844,6,C022004,D006_2,433.605,1161.4,Medium,
844,7,C022004,D006_3,434.707,1490.4,High,
844,8,C022004,D006_4,434.405,1163.6,Medium,
844,10,C022004,D007_1,88.042,325.1,High,
844,11,C022004,D007_2,87.871,324.4,High,
844,12,C022004,D007_3,86.459,249.4,Medium,
844,13,C022004,D007_4,86.395,249.2,Medium,
844,14,C022004,D007_5,89.862,207.4,Low,
1734,0,C022031,D003_1,9.253,24.8,Medium,
1734,1,C022031,D003_2,9.462,25.3,Medium,
1734,2,C022031,D003_3,7.224,15.5,Low,No Heavy Trucks
1734,3,C022031,D003_4,8.299,22.2,Medium,
1734,4,C022031,D003_5,8.426,28.9,High,
1734,6,C022031,D006_2,435.442,1166.4,Medium,
1734,7,C022031,D006_3,436.602,1169.5,Medium,
1734,8,C022031,D006_4,436.255,934.8,Low,
1734,9,C022031,D006_5,431.94,925.6,Low,
1734,10,C022031,D007_1,78.328,225.9,Medium,No Heavy Trucks
1734,11,C022031,D007_2,78.269,225.8,Medium,
1734,12,C022031,D007_3,77.237,178.2,Low,
1734,14,C022031,D007_5,80.473,232.1,Medium,
1912,0,C022086,D003_1,6.318,16.9,Medium,
1912,1,C022086,D003_2,8.768,18.8,Low,
1912,2,C022086,D003_3,11.251,30.1,Medium,
1912,3,C022086,D003_4,10.185,27.3,Medium,
1912,4,C022086,D003_5,5.829,20.0,High,
1912,5,C022086,D006_1,447.933,1199.8,Medium,
1912,6,C022086,D006_2,447.307,1198.1,Medium,
1912,8,C022086,D006_4,448.114,1200.3,Medium,
1912,9,C022086,D006_5,443.728,1188.6,Medium,No Heavy Trucks
1912,10,C022086,D007_1,74.134,213.8,Medium,
1912,11,C022086,D007_2,73.893,170.5,Low,
1912,12,C022086,D007_3,72.268,208.5,Medium,
1912,13,C022086,D007_4,72.466,167.2,Low,
1912,14,C022086,D007_5,75.746,218.5,Medium,
598,1,C022119,D003_2,8.2,22.0,Medium,
598,2,C022119,D003_3,6.86,18.4,Medium,
598,3,C022119,D003_4,7.5,20.1,Medium,
598,5,C022119,D006_1,438.897,1504.8,High,
598,6,C022119,D006_2,438.218,939.0,Low,
598,7,C022119,D006_3,439.375,1176.9,Medium,
598,8,C022119,D006_4,439.031,940.8,Low,
598,9,C022119,D006_5,434.708,1164.4,Medium,
598,10,C022119,D007_1,76.542,176.6,Low,
598,11,C022119,D007_2,76.452,220.5,Medium,
598,12,C022119,D007_3,75.32,173.8,Low,
598,13,C022119,D007_4,74.927,172.9,Low,
598,14,C022119,D007_5,78.602,226.7,Medium,
994,0,C022144,D003_1,2.506,8.6,High,
994,1,C022144,D003_2,3.584,7.7,Low,
994,2,C022144,D003_3,3.912,8.4,Low,
994,4,C022144,D003_5,2.141,5.7,Medium,
994,6,C022144,D006_2,439.51,1177.3,Medium,
994,8,C022144,D006_4,440.318,1509.7,High,
994,9,C022144,D006_5,435.948,1167.7,Medium,
994,11,C022144,D007_2,78.412,226.2,Medium,
994,12,C022144,D007_3,77.076,222.3,Medium,
994,13,C022144,D007_4,76.922,221.9,Medium,
994,14,C022144,D007_5,80.447,297.0,High,
539,0,C022152,D003_1,10.327,35.4,High,
539,1,C022152,D003_2,10.016,21.5,Low,
539,2,C022152,D003_3,7.313,19.6,Medium,
539,3,C022152,D003_4,8.602,23.0,Medium,
539,6,C022152,D006_2,433.428,928.8,Low,
539,7,C022152,D006_3,434.586,1164.1,Medium,
539,8,C022152,D006_4,434.241,930.5,Low,
539,9,C022152,D006_5,429.921,1151.6,Medium,
539,10,C022152,D007_1,80.169,231.3,Medium,
539,11,C022152,D007_2,80.121,184.9,Low,
539,12,C022152,D007_3,79.127,292.2,High,
539,13,C022152,D007_4,78.575,181.3,Low,
539,14,C022152,D007_5,82.345,190.0,Low,
329,0,C022214,D003_1,10.669,28.6,Medium,
329,2,C022214,D003_3,5.726,19.6,High,
329,3,C022214,D003_4,6.97,18.7,Medium,
