origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions,source_file
C016162,D004_5,4.567,10.5,Low,,roads_D004_5.csv
C016162,D010_1,382.645,1147.9,Medium,,roads_D010_1.csv
C016162,D010_2,379.345,1138.0,Medium,,roads_D010_2.csv
C016162,D010_3,377.515,1132.5,Medium,,roads_D010_3.csv
C016162,D010_4,379.268,910.2,Low,,roads_D010_4.csv
C016162,D010_5,378.403,908.2,Low,No Heavy Trucks,roads_D010_5.csv
C016185,D004_1,4.411,10.2,Low,,roads_D004_1.csv
C016185,D004_2,4.226,15.6,High,,roads_D004_2.csv
C016185,D004_3,4.367,10.1,Low,,roads_D004_3.csv
C016185,D004_4,6.385,23.6,High,,roads_D004_4.csv
C016185,D010_1,391.753,1504.3,High,,roads_D010_1.csv
C016185,D010_2,388.439,932.3,Low,,roads_D010_2.csv
C016185,D010_3,386.636,1159.9,Medium,,roads_D010_3.csv
C016185,D010_4,388.366,1165.1,Medium,,roads_D010_4.csv
C016185,D010_5,387.513,930.0,Low,,roads_D010_5.csv
C016197,D004_1,5.183,15.0,Medium,,roads_D004_1.csv
C016197,D004_2,6.069,17.5,Medium,,roads_D004_2.csv
C016197,D004_3,3.532,8.2,Low,,roads_D004_3.csv
C016197,D004_4,5.637,20.8,High,,roads_D004_4.csv
C016197,D004_5,5.441,12.6,Low,,roads_D004_5.csv
C016197,D010_1,385.524,925.3,Low,,roads_D010_1.csv
C016197,D010_2,382.199,1146.6,Medium,,roads_D010_2.csv
C016197,D010_3,380.418,1141.3,Medium,,roads_D010_3.csv
C016197,D010_5,381.287,1143.9,Medium,,roads_D010_5.csv
C016198,D004_1,3.859,11.1,Medium,,roads_D004_1.csv
C016198,D004_2,4.704,13.6,Medium,,roads_D004_2.csv
C016198,D004_3,3.087,8.9,Medium,,roads_D004_3.csv
C016198,D004_4,3.485,10.1,Medium,,roads_D004_4.csv
C016198,D004_5,3.381,7.8,Low,,roads_D004_5.csv
C016198,D010_1,384.471,1153.4,Medium,,roads_D010_1.csv
C016198,D010_2,381.153,1143.5,Medium,,roads_D010_2.csv
C016198,D010_3,379.359,1138.1,Medium,,roads_D010_3.csv
C016198,D010_4,381.081,1143.2,Medium,,roads_D010_4.csv
C016198,D010_5,380.232,1140.7,Medium,No Heavy Trucks,roads_D010_5.csv
C016237,D004_1,2.025,4.7,Low,,roads_D004_1.csv
C016237,D004_2,2.349,5.4,Low,,roads_D004_2.csv
C016237,D004_3,1.618,3.7,Low,,roads_D004_3.csv
C016237,D004_4,3.997,9.2,Low,,roads_D004_4.csv
C016237,D004_5,3.684,8.5,Low,,roads_D004_5.csv
C016237,D010_1,389.0,1167.0,Medium,,roads_D010_1.csv
C016237,D010_2,385.685,925.6,Low,,roads_D010_2.csv
C016237,D010_3,383.884,921.3,Low,,roads_D010_3.csv
C016237,D010_4,385.612,925.5,Low,,roads_D010_4.csv
C016237,D010_5,384.761,1477.5,High,,roads_D010_5.csv
C016280,D004_1,6.577,24.3,High,,roads_D004_1.csv
C016280,D004_2,7.457,17.2,Low,,roads_D004_2.csv
C016280,D004_3,5.317,15.3,Medium,,roads_D004_3.csv
C016280,D004_4,6.342,14.6,Low,,roads_D004_4.csv
C016280,D004_5,6.249,14.4,Low,,roads_D004_5.csv
C016280,D010_1,383.244,919.8,Low,,roads_D010_1.csv
C016280,D010_2,379.918,1458.9,High,,roads_D010_2.csv
C016280,D010_4,379.849,1458.6,High,,roads_D010_4.csv
C016280,D010_5,379.007,909.6,Low,,roads_D010_5.csv
C016292,D004_1,6.913,16.0,Low,,roads_D004_1.csv
C016292,D004_2,6.932,20.0,Medium,,roads_D004_2.csv
C016292,D004_3,8.128,30.0,High,,roads_D004_3.csv
C016292,D004_4,4.932,11.4,Low,,roads_D004_4.csv
C016292,D004_5,5.247,12.1,Low,,roads_D004_5.csv
C016292,D010_1,381.596,1144.8,Medium,,roads_D010_1.csv
C016292,D010_2,378.296,1134.9,Medium,No Heavy Trucks,roads_D010_2.csv
C016292,D010_3,376.467,903.5,Low,,roads_D010_3.csv
C016292,D010_4,378.219,1134.7,Medium,,roads_D010_4.csv
C016292,D010_5,377.355,905.7,Low,,roads_D010_5.csv
C016311,D004_2,3.078,7.1,Low,,roads_D004_2.csv
C016311,D004_4,4.932,14.2,Medium,,roads_D004_4.csv
C016311,D004_5,4.624,10.7,Low,,roads_D004_5.csv
C016311,D010_1,389.966,1169.9,Medium,,roads_D010_1.csv
C016311,D010_3,384.85,1154.6,Medium,,roads_D010_3.csv
C016311,D010_4,386.578,927.8,Low,,roads_D010_4.csv
C016311,D010_5,385.727,1157.2,Medium,,roads_D010_5.csv
C016325,D004_1,2.448,5.7,Low,,roads_D004_1.csv
C016325,D004_2,3.255,12.0,High,,roads_D004_2.csv
C016325,D004_3,2.253,5.2,Low,,roads_D004_3.csv
C016325,D004_4,2.109,6.1,Medium,No Heavy Trucks,roads_D004_4.csv
C016325,D004_5,1.953,5.6,Medium,,roads_D004_5.csv
C016325,D010_1,385.339,1479.7,High,No Heavy Trucks,roads_D010_1.csv
C016325,D010_2,382.024,1146.1,Medium,,roads_D010_2.csv
C016325,D010_3,380.223,912.5,Low,,roads_D010_3.csv
C016325,D010_4,381.951,1145.9,Medium,No Heavy Trucks,roads_D010_4.csv
C016325,D010_5,381.1,914.6,Low,,roads_D010_5.csv
C016363,D004_1,6.514,15.0,Low,,roads_D004_1.csv
C016363,D004_2,6.776,19.5,Medium,,roads_D004_2.csv
C016363,D004_3,7.332,21.1,Medium,No Heavy Trucks,roads_D004_3.csv
C016363,D004_5,4.819,13.9,Medium,,roads_D004_5.csv
C016363,D010_1,381.186,1143.6,Medium,,roads_D010_1.csv
C016363,D010_4,377.805,1133.4,Medium,,roads_D010_4.csv
C016363,D010_5,376.946,1130.8,Medium,,roads_D010_5.csv
C016423,D004_1,8.73,25.2,Medium,,roads_D004_1.csv
C016423,D004_2,9.563,22.1,Low,,roads_D004_2.csv
C016423,D004_3,6.865,19.8,Medium,No Heavy Trucks,roads_D004_3.csv
C016423,D004_4,9.504,21.9,Low,,roads_D004_4.csv
C016423,D004_5,9.284,21.4,Low,,roads_D004_5.csv
C016423,D010_1,386.365,927.3,Low,,roads_D010_1.csv
C016423,D010_2,383.029,919.3,Low,,roads_D010_2.csv
C016423,D010_3,381.27,915.0,Low,,roads_D010_3.csv
C016423,D010_4,382.963,919.1,Low,,roads_D010_4.csv
C016423,D010_5,382.13,1146.4,Medium,,roads_D010_5.csv
C016424,D004_1,4.809,13.9,Medium,No Heavy Trucks,roads_D004_1.csv
C016424,D004_2,4.59,13.2,Medium,,roads_D004_2.csv
C016424,D004_3,6.396,18.4,Medium,No Heavy Trucks,roads_D004_3.csv
C016424,D004_4,3.099,7.2,Low,,roads_D004_4.csv
C016424,D004_5,3.391,9.8,Medium,,roads_D004_5.csv
C016424,D010_1,384.3,1152.9,Medium,,roads_D010_1.csv
C016424,D010_2,381.0,1143.0,Medium,,roads_D010_2.csv
C016424,D010_3,379.171,1137.5,Medium,No Heavy Trucks,roads_D010_3.csv
C016424,D010_4,380.923,1462.7,High,,roads_D010_4.csv
C016424,D010_5,380.059,1459.4,High,,roads_D010_5.csv
C016471,D004_2,3.432,7.9,Low,No Heavy Trucks,roads_D004_2.csv
C016471,D004_3,2.902,6.7,Low,,roads_D004_3.csv
C016471,D004_5,5.036,18.6,High,,roads_D004_5.csv
C016471,D010_1,390.385,1499.1,High,,roads_D010_1.csv
C016471,D010_2,387.069,1161.2,Medium,,roads_D010_2.csv
C016471,D010_3,385.27,1479.4,High,,roads_D010_3.csv
C016471,D010_4,386.997,1161.0,Medium,,roads_D010_4.csv
C016471,D010_5,386.146,1158.4,Medium,,roads_D010_5.csv
C016517,D004_1,6.643,19.2,Medium,,roads_D004_1.csv
C016517,D004_2,7.167,20.7,Medium,,roads_D004_2.csv
C016517,D004_3,4.999,14.4,Medium,,roads_D004_3.csv
C016517,D004_4,8.315,24.0,Medium,,roads_D004_4.csv
C016517,D004_5,8.008,18.5,Low,,roads_D004_5.csv
C016517,D010_1,390.548,937.3,Low,,roads_D010_1.csv
C016517,D010_2,387.22,929.3,Low,,roads_D010_2.csv
C016517,D010_3,385.445,925.1,Low,,roads_D010_3.csv
C016517,D010_4,387.152,1161.5,Medium,No Heavy Trucks,roads_D010_4.csv
C016517,D010_5,386.311,1158.9,Medium,,roads_D010_5.csv
C016560,D004_1,2.572,5.9,Low,,roads_D004_1.csv
C016560,D004_2,2.641,7.6,Medium,,roads_D004_2.csv
C016560,D004_3,2.435,5.6,Low,,roads_D004_3.csv
C016560,D004_4,4.578,13.2,Medium,,roads_D004_4.csv
C016560,D004_5,4.276,12.3,Medium,,roads_D004_5.csv
C016560,D010_1,389.783,1496.8,High,,roads_D010_1.csv
C016560,D010_2,386.469,1159.4,Medium,,roads_D010_2.csv
C016560,D010_3,384.667,923.2,Low,,roads_D010_3.csv
C016560,D010_4,386.396,1159.2,Medium,,roads_D010_4.csv
C016560,D010_5,385.544,1480.5,High,,roads_D010_5.csv
C016585,D004_1,3.867,14.3,High,,roads_D004_1.csv
C016585,D004_2,2.984,8.6,Medium,,roads_D004_2.csv
C016585,D004_3,5.651,16.3,Medium,,roads_D004_3.csv
C016585,D004_4,4.296,12.4,Medium,No Heavy Trucks,roads_D004_4.csv
C016585,D004_5,4.255,12.3,Medium,,roads_D004_5.csv
C016585,D010_2,385.63,925.5,Low,,roads_D010_2.csv
C016585,D010_3,383.802,921.1,Low,,roads_D010_3.csv
C016585,D010_4,385.553,1156.7,Medium,,roads_D010_4.csv
C016585,D010_5,384.689,1154.1,Medium,,roads_D010_5.csv
C016608,D004_1,5.384,12.4,Low,,roads_D004_1.csv
C016608,D004_2,4.709,10.9,Low,,roads_D004_2.csv
C016608,D004_3,7.275,21.0,Medium,No Heavy Trucks,roads_D004_3.csv
C016608,D004_4,4.628,10.7,Low,,roads_D004_4.csv
C016608,D004_5,4.781,13.8,Medium,No Heavy Trucks,roads_D004_5.csv
C016608,D010_1,386.719,928.1,Low,No Heavy Trucks,roads_D010_1.csv
C016608,D010_2,383.424,1150.3,Medium,No Heavy Trucks,roads_D010_2.csv
C016608,D010_3,381.586,1144.8,Medium,,roads_D010_3.csv
C016608,D010_4,383.345,1150.0,Medium,,roads_D010_4.csv
C016608,D010_5,382.477,1147.4,Medium,,roads_D010_5.csv
C016636,D004_1,3.777,10.9,Medium,,roads_D004_1.csv
C016636,D004_2,4.346,12.5,Medium,,roads_D004_2.csv
C016636,D004_3,2.183,6.3,Medium,,roads_D004_3.csv
C016636,D004_4,5.473,15.8,Medium,,roads_D004_4.csv
C016636,D004_5,5.162,14.9,Medium,,roads_D004_5.csv
C016636,D010_2,385.775,1157.3,Medium,,roads_D010_2.csv
C016636,D010_3,383.986,1474.5,High,No Heavy Trucks,roads_D010_3.csv
C016636,D010_4,385.705,925.7,Low,,roads_D010_4.csv
C016642,D004_1,7.652,17.7,Low,,roads_D004_1.csv
C016642,D004_2,8.543,24.6,Medium,,roads_D004_2.csv
C016642,D004_4,7.846,22.6,Medium,,roads_D004_4.csv
C016642,D004_5,7.696,22.2,Medium,,roads_D004_5.csv
C016642,D010_1,384.102,1152.3,Medium,No Heavy Trucks,roads_D010_1.csv
C016642,D010_2,380.771,1142.3,Medium,,roads_D010_2.csv
C016642,D010_3,379.003,909.6,Low,,roads_D010_3.csv
C016642,D010_4,380.704,1142.1,Medium,,roads_D010_4.csv
C016642,D010_5,379.866,911.7,Low,No Heavy Trucks,roads_D010_5.csv
C016644,D004_2,7.519,21.7,Medium,,roads_D004_2.csv
C016644,D004_3,6.54,18.9,Medium,,roads_D004_3.csv
C016644,D004_4,5.537,16.0,Medium,,roads_D004_4.csv
C016644,D004_5,5.634,20.8,High,,roads_D004_5.csv
C016644,D010_1,380.971,1142.9,Medium,,roads_D010_1.csv
C016644,D010_2,377.653,906.4,Low,,roads_D010_2.csv
C016644,D010_3,375.858,902.1,Low,,roads_D010_3.csv
C016644,D010_4,377.582,1132.7,Medium,,roads_D010_4.csv
C016644,D010_5,376.732,904.2,Low,,roads_D010_5.csv
C016665,D004_1,5.108,14.7,Medium,,roads_D004_1.csv
C016665,D004_2,4.931,14.2,Medium,,roads_D004_2.csv
C016665,D004_3,4.965,11.5,Low,,roads_D004_3.csv
C016665,D004_4,7.087,16.4,Low,,roads_D004_4.csv
C016665,D004_5,6.8,19.6,Medium,,roads_D004_5.csv
C016665,D010_1,392.41,941.8,Low,,roads_D010_1.csv
C016665,D010_2,389.096,1167.3,Medium,,roads_D010_2.csv
C016665,D010_3,387.294,929.5,Low,,roads_D010_3.csv
C016665,D010_4,389.023,1167.1,Medium,,roads_D010_4.csv
C016665,D010_5,388.171,931.6,Low,,roads_D010_5.csv
C016676,D004_1,6.921,16.0,Low,,roads_D004_1.csv
C016676,D004_2,7.642,17.6,Low,,roads_D004_2.csv
C016676,D004_3,6.513,18.8,Medium,,roads_D004_3.csv
C016676,D004_4,5.73,21.2,High,,roads_D004_4.csv
C016676,D004_5,5.806,16.7,Medium,,roads_D004_5.csv
C016676,D010_1,381.034,1143.1,Medium,,roads_D010_1.csv
C016676,D010_2,377.715,1133.1,Medium,,roads_D010_2.csv
C016676,D010_3,375.922,1127.8,Medium,,roads_D010_3.csv
C016714,D004_2,6.467,14.9,Low,,roads_D004_2.csv
C016714,D004_3,5.024,11.6,Low,,roads_D004_3.csv
C016714,D004_5,7.802,22.5,Medium,No Heavy Trucks,roads_D004_5.csv
C016714,D010_1,391.954,940.7,Low,,roads_D010_1.csv
C016714,D010_2,388.631,932.7,Low,,roads_D010_2.csv
C016714,D010_3,386.847,928.4,Low,,roads_D010_3.csv
C016714,D010_4,388.561,1165.7,Medium,,roads_D010_4.csv
C016714,D010_5,387.717,1163.2,Medium,,roads_D010_5.csv
C016762,D004_1,7.133,26.3,High,,roads_D004_1.csv
C016762,D004_2,7.796,22.5,Medium,,roads_D004_2.csv
C016762,D004_3,5.299,15.3,Medium,,roads_D004_3.csv
C016762,D004_4,8.543,24.6,Medium,,roads_D004_4.csv
C016762,D004_5,8.255,19.0,Low,,roads_D004_5.csv
C016762,D010_2,385.977,1157.9,Medium,,roads_D010_2.csv
C016762,D010_3,384.208,922.1,Low,,roads_D010_3.csv
C016762,D010_4,385.91,926.2,Low,,roads_D010_4.csv
C016762,D010_5,385.072,924.2,Low,,roads_D010_5.csv
C016778,D004_1,4.314,12.4,Medium,,roads_D004_1.csv
C016778,D004_2,3.424,9.9,Medium,,roads_D004_2.csv
C016778,D004_3,5.966,17.2,Medium,,roads_D004_3.csv
C016778,D004_5,4.956,14.3,Medium,,roads_D004_5.csv
C016778,D010_1,389.825,1169.5,Medium,,roads_D010_1.csv
C016778,D010_2,386.525,1159.6,Medium,,roads_D010_2.csv
C016778,D010_3,384.696,923.3,Low,,roads_D010_3.csv
C016778,D010_4,386.448,1484.0,High,,roads_D010_4.csv
C016778,D010_5,385.584,925.4,Low,,roads_D010_5.csv
C016795,D004_1,7.635,22.0,Medium,,roads_D004_1.csv
C016795,D004_2,8.494,24.5,Medium,No Heavy Trucks,roads_D004_2.csv
C016795,D004_3,6.516,15.0,Low,,roads_D004_3.csv
C016795,D004_4,7.145,20.6,Medium,,roads_D004_4.csv
C016795,D010_1,381.98,916.8,Low,,roads_D010_1.csv
C016795,D010_3,376.876,1130.6,Medium,,roads_D010_3.csv
C016795,D010_4,378.585,1135.8,Medium,,roads_D010_4.csv
C016795,D010_5,377.743,1450.5,High,,roads_D010_5.csv
C016809,D004_1,1.247,4.6,High,,roads_D004_1.csv
C016809,D004_2,1.562,3.6,Low,No Heavy Trucks,roads_D004_2.csv
C016809,D004_3,2.733,10.1,High,No Heavy Trucks,roads_D004_3.csv
C016809,D004_5,0.482,1.4,Medium,,roads_D004_5.csv
C016809,D010_1,386.327,1483.5,High,No Heavy Trucks,roads_D010_1.csv
C016809,D010_2,383.018,919.2,Low,,roads_D010_2.csv
C016809,D010_3,381.207,1143.6,Medium,,roads_D010_3.csv
C016809,D010_4,382.944,1148.8,Medium,,roads_D010_4.csv
C016809,D010_5,382.087,917.0,Low,,roads_D010_5.csv
C016810,D004_1,4.601,13.3,Medium,,roads_D004_1.csv
C016810,D004_2,4.944,11.4,Low,,roads_D004_2.csv
C016810,D004_3,5.382,15.5,Medium,,roads_D004_3.csv
C016810,D004_4,2.676,9.9,High,No Heavy Trucks,roads_D004_4.csv
C016810,D004_5,2.932,8.5,Medium,,roads_D004_5.csv
C016810,D010_1,382.936,919.0,Low,,roads_D010_1.csv
C016810,D010_2,379.628,911.1,Low,,roads_D010_2.csv
C016810,D010_3,377.815,1133.4,Medium,,roads_D010_3.csv
C016810,D010_4,379.553,1138.7,Medium,,roads_D010_4.csv
C016842,D004_1,2.118,6.1,Medium,,roads_D004_1.csv
C016842,D004_2,2.481,7.2,Medium,,roads_D004_2.csv
C016842,D004_3,3.256,9.4,Medium,,roads_D004_3.csv
C016842,D004_4,0.313,0.9,Medium,,roads_D004_4.csv
C016842,D004_5,0.447,1.0,Low,,roads_D004_5.csv
C016842,D010_1,385.402,1479.9,High,,roads_D010_1.csv
C016842,D010_2,382.093,1467.2,High,,roads_D010_2.csv
C016842,D010_4,382.019,1146.1,Medium,,roads_D010_4.csv
C016842,D010_5,381.162,914.8,Low,,roads_D010_5.csv
C016857,D004_1,4.386,16.2,High,No Heavy Trucks,roads_D004_1.csv
C016857,D004_2,3.818,8.8,Low,,roads_D004_2.csv
C016857,D004_3,5.148,14.9,Medium,,roads_D004_3.csv
C016857,D004_4,6.077,14.0,Low,No Heavy Trucks,roads_D004_4.csv
C016857,D004_5,5.851,16.9,Medium,,roads_D004_5.csv
C016857,D010_1,391.681,1175.0,Medium,,roads_D010_1.csv
C016857,D010_3,386.559,1484.4,High,,roads_D010_3.csv
C016857,D010_4,388.298,1164.9,Medium,,roads_D010_4.csv
C016857,D010_5,387.441,1162.3,Medium,No Heavy Trucks,roads_D010_5.csv
C016894,D004_1,7.281,16.8,Low,,roads_D004_1.csv
C016894,D004_2,7.198,20.8,Medium,,roads_D004_2.csv
C016894,D004_3,6.778,19.6,Medium,,roads_D004_3.csv
C016894,D004_4,9.284,26.8,Medium,,roads_D004_4.csv
C016894,D004_5,8.986,25.9,Medium,,roads_D004_5.csv
C016894,D010_1,394.25,1182.8,Medium,,roads_D010_1.csv
C016894,D010_2,390.932,938.2,Low,,roads_D010_2.csv
C016894,D010_3,389.138,1167.4,Medium,,roads_D010_3.csv
C016894,D010_4,390.86,1172.6,Medium,No Heavy Trucks,roads_D010_4.csv
C016894,D010_5,390.012,1497.6,High,,roads_D010_5.csv
C016896,D004_1,3.377,7.8,Low,,roads_D004_1.csv
C016896,D004_2,3.833,8.8,Low,,roads_D004_2.csv
C016896,D004_3,2.096,6.0,Medium,,roads_D004_3.csv
C016896,D004_4,5.218,15.1,Medium,No Heavy Trucks,roads_D004_4.csv
C016896,D004_5,4.901,18.1,High,,roads_D004_5.csv
C016896,D010_1,389.431,1168.3,Medium,,roads_D010_1.csv
C016896,D010_2,386.112,1158.3,Medium,,roads_D010_2.csv
C016896,D010_3,384.319,922.4,Low,,roads_D010_3.csv
C016896,D010_4,386.041,926.5,Low,,roads_D010_4.csv
C016896,D010_5,385.193,1155.6,Medium,,roads_D010_5.csv
C016960,D004_1,4.548,10.5,Low,No Heavy Trucks,roads_D004_1.csv
C016960,D004_2,4.521,10.4,Low,,roads_D004_2.csv
C016960,D004_3,5.926,21.9,High,,roads_D004_3.csv
C016960,D004_5,2.94,8.5,Medium,,roads_D004_5.csv
C016960,D010_1,383.81,1151.4,Medium,,roads_D010_1.csv
C016960,D010_2,380.508,1461.1,High,,roads_D010_2.csv
C016960,D010_3,378.684,908.8,Low,,roads_D010_3.csv
C016960,D010_4,380.431,1141.3,Medium,No Heavy Trucks,roads_D010_4.csv
C016960,D010_5,379.569,911.0,Low,,roads_D010_5.csv
C016968,D004_1,4.594,13.3,Medium,,roads_D004_1.csv
C016968,D004_2,3.768,10.9,Medium,,roads_D004_2.csv
C016968,D004_3,5.964,17.2,Medium,No Heavy Trucks,roads_D004_3.csv
C016968,D004_4,5.741,16.6,Medium,,roads_D004_4.csv
C016968,D004_5,5.604,12.9,Low,,roads_D004_5.csv
C016968,D010_1,390.944,938.3,Low,,roads_D010_1.csv
C016968,D010_2,387.642,930.3,Low,,roads_D010_2.csv
C016968,D010_3,385.817,1481.5,High,,roads_D010_3.csv
C016968,D010_4,387.565,1162.7,Medium,,roads_D010_4.csv
C016968,D010_5,386.703,928.1,Low,,roads_D010_5.csv
C016975,D004_1,5.172,11.9,Low,,roads_D004_1.csv
C016975,D004_3,5.041,11.6,Low,,roads_D004_3.csv
C016975,D004_4,3.885,11.2,Medium,No Heavy Trucks,roads_D004_4.csv
C016975,D004_5,3.968,11.4,Medium,,roads_D004_5.csv
C016975,D010_1,382.479,1147.4,Medium,,roads_D010_1.csv
C016975,D010_2,379.163,910.0,Low,,roads_D010_2.csv
C016975,D010_3,377.363,1132.1,Medium,,roads_D010_3.csv
C016975,D010_4,379.091,1137.3,Medium,,roads_D010_4.csv
C016975,D010_5,378.239,907.8,Low,No Heavy Trucks,roads_D010_5.csv
C017007,D004_1,7.405,21.4,Medium,,roads_D004_1.csv
C017007,D004_2,8.296,30.6,High,,roads_D004_2.csv
C017007,D004_3,5.817,16.8,Medium,,roads_D004_3.csv
C017007,D004_5,7.434,21.4,Medium,,roads_D004_5.csv
C017007,D010_1,384.123,1152.4,Medium,,roads_D010_1.csv
C017007,D010_2,380.792,1142.4,Medium,,roads_D010_2.csv
C017007,D010_3,379.022,1137.1,Medium,,roads_D010_3.csv
C017007,D010_4,380.725,1142.2,Medium,,roads_D010_4.csv
C017007,D010_5,379.887,911.7,Low,,roads_D010_5.csv
C017014,D004_1,4.571,13.2,Medium,,roads_D004_1.csv
C017014,D004_2,4.895,14.1,Medium,,roads_D004_2.csv
C017014,D004_3,3.416,9.9,Medium,,roads_D004_3.csv
C017014,D004_4,6.481,18.7,Medium,,roads_D004_4.csv
C017014,D004_5,6.165,14.2,Low,,roads_D004_5.csv
C017014,D010_1,390.638,1500.0,High,,roads_D010_1.csv
C017014,D010_2,387.317,1162.0,Medium,,roads_D010_2.csv
C017014,D010_4,387.247,1487.0,High,,roads_D010_4.csv
C017014,D010_5,386.4,1159.2,Medium,No Heavy Trucks,roads_D010_5.csv
C017040,D004_1,5.702,16.4,Medium,,roads_D004_1.csv
C017040,D004_2,5.28,12.2,Low,,roads_D004_2.csv
C017040,D004_3,6.034,13.9,Low,,roads_D004_3.csv
C017040,D004_4,7.544,27.9,High,,roads_D004_4.csv
C017040,D004_5,7.292,16.8,Low,,roads_D004_5.csv
C017040,D010_1,393.131,1179.4,Medium,,roads_D010_1.csv
C017040,D010_2,389.821,1169.5,Medium,,roads_D010_2.csv
C017040,D010_3,388.011,1490.0,High,,roads_D010_3.csv
C017040,D010_4,389.747,935.4,Low,,roads_D010_4.csv
C017040,D010_5,388.891,1493.3,High,,roads_D010_5.csv
C017046,D004_1,9.957,28.7,Medium,,roads_D004_1.csv
C017046,D004_2,10.451,30.1,Medium,,roads_D004_2.csv
C017046,D004_3,10.136,29.2,Medium,,roads_D004_3.csv
C017046,D004_4,8.208,18.9,Low,,roads_D004_4.csv
C017046,D004_5,8.419,24.3,Medium,,roads_D004_5.csv
C017046,D010_1,377.484,906.0,Low,,roads_D010_1.csv
C017046,D010_3,372.365,1117.1,Medium,,roads_D010_3.csv
C017046,D010_4,374.098,1436.5,High,,roads_D010_4.csv
C017046,D010_5,373.244,1119.7,Medium,,roads_D010_5.csv
C017048,D004_1,7.865,22.7,Medium,,roads_D004_1.csv
C017048,D004_2,8.753,32.3,High,,roads_D004_2.csv
C017048,D004_3,6.446,18.6,Medium,,roads_D004_3.csv
C017048,D004_4,7.755,22.4,Medium,,roads_D004_4.csv
C017048,D004_5,7.649,17.7,Low,,roads_D004_5.csv
C017048,D010_1,382.989,919.2,Low,,roads_D010_1.csv
C017048,D010_2,379.659,1139.0,Medium,,roads_D010_2.csv
C017048,D010_4,379.591,911.0,Low,,roads_D010_4.csv
C017048,D010_5,378.752,909.0,Low,,roads_D010_5.csv
C017057,D004_2,4.344,12.5,Medium,,roads_D004_2.csv
C017057,D004_3,6.031,22.3,High,,roads_D004_3.csv
C017057,D004_4,6.53,18.8,Medium,,roads_D004_4.csv
C017057,D004_5,6.34,14.6,Low,,roads_D004_5.csv
C017057,D010_1,392.019,1176.1,Medium,No Heavy Trucks,roads_D010_1.csv
C017057,D010_2,388.714,1166.1,Medium,,roads_D010_2.csv
C017057,D010_3,386.894,1160.7,Medium,No Heavy Trucks,roads_D010_3.csv
C017057,D010_4,388.638,1165.9,Medium,,roads_D010_4.csv
C017057,D010_5,387.778,1163.3,Medium,,roads_D010_5.csv
C017066,D004_1,2.977,8.6,Medium,,roads_D004_1.csv
C017066,D004_2,2.086,4.8,Low,,roads_D004_2.csv
C017066,D004_3,4.729,13.6,Medium,,roads_D004_3.csv
C017066,D004_4,3.664,10.6,Medium,No Heavy Trucks,roads_D004_4.csv
C017066,D004_5,3.571,13.2,High,,roads_D004_5.csv
C017066,D010_1,388.797,1166.4,Medium,,roads_D010_1.csv
C017066,D010_2,385.493,1480.3,High,,roads_D010_2.csv
C017066,D010_3,383.67,1151.0,Medium,,roads_D010_3.csv
C017066,D010_4,385.417,1156.3,Medium,,roads_D010_4.csv
C017088,D004_1,5.117,18.9,High,,roads_D004_1.csv
C017088,D004_2,4.319,15.9,High,,roads_D004_2.csv
C017088,D004_3,6.381,14.7,Low,,roads_D004_3.csv
C017088,D004_4,6.348,18.3,Medium,,roads_D004_4.csv
C017088,D010_2,388.277,1491.0,High,,roads_D010_2.csv
C017088,D010_3,386.452,1159.4,Medium,,roads_D010_3.csv
C017088,D010_5,387.338,929.6,Low,,roads_D010_5.csv
C017119,D004_1,2.764,8.0,Medium,,roads_D004_1.csv
C017119,D004_2,2.652,6.1,Low,,roads_D004_2.csv
C017119,D004_3,4.365,10.1,Low,,roads_D004_3.csv
C017119,D004_5,1.409,4.1,Medium,,roads_D004_5.csv
C017119,D010_1,385.525,1156.6,Medium,,roads_D010_1.csv
C017119,D010_2,382.22,917.3,Low,,roads_D010_2.csv
C017119,D010_3,380.401,1460.7,High,,roads_D010_3.csv
C017119,D010_4,382.145,1146.4,Medium,,roads_D010_4.csv
C017119,D010_5,381.285,915.1,Low,,roads_D010_5.csv
C017134,D004_2,3.82,11.0,Medium,,roads_D004_2.csv
C017134,D004_4,5.19,15.0,Medium,,roads_D004_4.csv
C017134,D010_1,389.568,1168.7,Medium,,roads_D010_1.csv
C017134,D010_2,386.27,1483.3,High,,roads_D010_2.csv
C017134,D010_3,384.438,1476.2,High,,roads_D010_3.csv
C017134,D010_4,386.192,926.9,Low,,roads_D010_4.csv
C017134,D010_5,385.327,1156.0,Medium,,roads_D010_5.csv
C017178,D004_1,5.393,12.4,Low,,roads_D004_1.csv
C017178,D004_2,5.171,14.9,Medium,,roads_D004_2.csv
C017178,D004_3,6.964,16.1,Low,,roads_D004_3.csv
C017178,D004_4,3.656,10.5,Medium,,roads_D004_4.csv
C017178,D004_5,3.953,11.4,Medium,,roads_D004_5.csv
C017178,D010_1,383.892,1151.7,Medium,No Heavy Trucks,roads_D010_1.csv
C017178,D010_2,380.593,1141.8,Medium,,roads_D010_2.csv
C017178,D010_3,378.762,1136.3,Medium,,roads_D010_3.csv
C017178,D010_4,380.515,1141.5,Medium,,roads_D010_4.csv
C017192,D004_1,2.775,6.4,Low,,roads_D004_1.csv
C017192,D004_2,3.185,7.3,Low,,roads_D004_2.csv
