origin_index,destination_index,origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions
1549,8,C006063,D005_4,90.938,363.8,High,
1549,9,C006063,D005_5,89.186,278.7,Medium,
1586,0,C006082,D002_1,6.974,20.9,Low,
1586,1,C006082,D002_2,8.248,39.6,High,
1586,3,C006082,D002_4,8.28,31.1,Medium,
1586,4,C006082,D002_5,6.304,18.9,Low,
1586,5,C006082,D005_1,83.808,209.5,Low,
1586,7,C006082,D005_3,83.214,260.0,Medium,
1586,8,C006082,D005_4,84.64,264.5,Medium,
1586,9,C006082,D005_5,82.869,331.5,High,
393,0,C006096,D002_1,7.077,26.5,Medium,
393,1,C006096,D002_2,7.786,37.4,High,
393,2,C006096,D002_3,5.005,18.8,Medium,
393,3,C006096,D002_4,6.499,19.5,Low,No Heavy Trucks
393,5,C006096,D005_1,93.315,233.3,Low,
393,6,C006096,D005_2,93.758,293.0,Medium,
393,7,C006096,D005_3,93.126,291.0,Medium,No Heavy Trucks
393,8,C006096,D005_4,94.382,377.5,High,
393,9,C006096,D005_5,92.72,289.7,Medium,
1470,1,C006097,D002_2,8.75,26.2,Low,
1470,2,C006097,D002_3,12.562,47.1,Medium,
1470,4,C006097,D002_5,13.244,49.7,Medium,
1470,5,C006097,D005_1,93.661,292.7,Medium,
1470,6,C006097,D005_2,94.167,235.4,Low,
1470,7,C006097,D005_3,92.861,232.2,Low,
1470,8,C006097,D005_4,94.371,294.9,Medium,
1470,9,C006097,D005_5,92.551,231.4,Low,
1352,0,C006105,D002_1,10.83,32.5,Low,
1352,2,C006105,D002_3,9.199,34.5,Medium,
1352,3,C006105,D002_4,11.073,41.5,Medium,
1352,4,C006105,D002_5,11.358,54.5,High,
1352,6,C006105,D005_2,93.561,374.2,High,
1352,7,C006105,D005_3,93.138,291.1,Medium,
1352,8,C006105,D005_4,94.309,235.8,Low,
1352,9,C006105,D005_5,92.705,289.7,Medium,
1152,0,C006121,D002_1,12.009,57.6,High,
1152,1,C006121,D002_2,15.139,56.8,Medium,
1152,2,C006121,D002_3,11.305,33.9,Low,
1152,3,C006121,D002_4,13.445,64.5,High,
1152,4,C006121,D002_5,11.715,35.1,Low,
1152,5,C006121,D005_1,88.243,275.8,Medium,
1152,6,C006121,D005_2,88.651,221.6,Low,No Heavy Trucks
1152,7,C006121,D005_3,88.352,220.9,Low,
1152,8,C006121,D005_4,89.471,279.6,Medium,
1152,9,C006121,D005_5,87.903,274.7,Medium,
17,0,C006133,D002_1,12.8,48.0,Medium,
17,1,C006133,D002_2,14.777,70.9,High,
17,2,C006133,D002_3,11.325,42.5,Medium,
17,3,C006133,D002_4,13.271,49.8,Medium,
17,4,C006133,D002_5,13.142,63.1,High,
17,5,C006133,D005_1,92.986,232.5,Low,
17,6,C006133,D005_2,93.397,373.6,High,
17,7,C006133,D005_3,93.073,290.9,Medium,
17,8,C006133,D005_4,94.203,294.4,Medium,
17,9,C006133,D005_5,92.628,289.5,Medium,No Heavy Trucks
1757,0,C006166,D002_1,15.818,75.9,High,
1757,1,C006166,D002_2,11.629,55.8,High,
1757,2,C006166,D002_3,14.945,56.0,Medium,
1757,3,C006166,D002_4,13.132,49.2,Medium,
1757,4,C006166,D002_5,17.369,52.1,Low,
1757,5,C006166,D005_1,101.366,405.5,High,
1757,6,C006166,D005_2,101.863,407.5,High,
1757,7,C006166,D005_3,100.659,251.6,Low,
1757,8,C006166,D005_4,102.134,255.3,Low,
1757,9,C006166,D005_5,100.334,313.5,Medium,
504,0,C006187,D002_1,8.507,31.9,Medium,
504,2,C006187,D002_3,10.661,40.0,Medium,
504,3,C006187,D002_4,10.944,41.0,Medium,
504,4,C006187,D002_5,6.954,26.1,Medium,
504,5,C006187,D005_1,79.821,319.3,High,
504,6,C006187,D005_2,80.293,250.9,Medium,
504,7,C006187,D005_3,79.381,248.1,Medium,
504,9,C006187,D005_5,79.011,246.9,Medium,No Heavy Trucks
1041,2,C006232,D002_3,13.843,51.9,Medium,
1041,3,C006232,D002_4,15.652,58.7,Medium,
1041,4,C006232,D002_5,11.789,44.2,Medium,No Heavy Trucks
1041,5,C006232,D005_1,79.951,249.8,Medium,
1041,6,C006232,D005_2,80.366,251.1,Medium,
1041,7,C006232,D005_3,80.016,250.0,Medium,
1041,8,C006232,D005_4,81.154,253.6,Medium,
1041,9,C006232,D005_5,79.572,248.7,Medium,
1764,0,C006250,D002_1,9.712,29.1,Low,
1764,1,C006250,D002_2,7.168,34.4,High,
1764,2,C006250,D002_3,10.596,39.7,Medium,
1764,3,C006250,D002_4,8.591,25.8,Low,
1764,4,C006250,D002_5,10.417,39.1,Medium,
1764,5,C006250,D005_1,90.256,225.6,Low,
1764,6,C006250,D005_2,90.757,283.6,Medium,
1764,7,C006250,D005_3,89.506,279.7,Medium,
1764,8,C006250,D005_4,90.996,227.5,Low,
1764,9,C006250,D005_5,89.187,278.7,Medium,
763,0,C006282,D002_1,11.936,57.3,High,
763,1,C006282,D002_2,10.253,38.4,Medium,
763,3,C006282,D002_4,9.973,37.4,Medium,
763,5,C006282,D005_1,99.558,311.1,Medium,
763,6,C006282,D005_2,100.007,250.0,Low,
763,7,C006282,D005_3,99.308,310.3,Medium,
763,8,C006282,D005_4,100.592,251.5,Low,
763,9,C006282,D005_5,98.911,309.1,Medium,
679,0,C006292,D002_1,11.551,43.3,Medium,No Heavy Trucks
679,1,C006292,D002_2,7.59,36.4,High,No Heavy Trucks
679,2,C006292,D002_3,11.416,54.8,High,
679,4,C006292,D002_5,12.84,48.2,Medium,
679,5,C006292,D005_1,95.406,381.6,High,
679,6,C006292,D005_2,95.905,299.7,Medium,
679,7,C006292,D005_3,94.682,295.9,Medium,
679,8,C006292,D005_4,96.162,300.5,Medium,
679,9,C006292,D005_5,94.359,294.9,Medium,
1821,0,C006322,D002_1,5.673,21.3,Medium,No Heavy Trucks
1821,1,C006322,D002_2,9.398,35.2,Medium,
1821,2,C006322,D002_3,7.682,28.8,Medium,
1821,3,C006322,D002_4,8.352,40.1,High,
1821,4,C006322,D002_5,3.995,15.0,Medium,
1821,5,C006322,D005_1,82.482,257.8,Medium,
1821,6,C006322,D005_2,82.945,259.2,Medium,
1821,7,C006322,D005_3,82.123,256.6,Medium,
1821,9,C006322,D005_5,81.741,327.0,High,
1044,0,C006323,D002_1,3.977,14.9,Medium,
1044,2,C006323,D002_3,5.32,20.0,Medium,
1044,3,C006323,D002_4,3.827,11.5,Low,
1044,4,C006323,D002_5,4.645,17.4,Medium,
1044,5,C006323,D005_1,88.358,276.1,Medium,
1044,6,C006323,D005_2,88.838,222.1,Low,
1044,7,C006323,D005_3,87.824,274.5,Medium,No Heavy Trucks
1044,9,C006323,D005_5,87.47,273.3,Medium,
1691,0,C006331,D002_1,8.081,30.3,Medium,
1691,1,C006331,D002_2,4.61,13.8,Low,
1691,2,C006331,D002_3,6.568,24.6,Medium,
1691,3,C006331,D002_4,5.338,16.0,Low,
1691,4,C006331,D002_5,9.78,29.3,Low,No Heavy Trucks
1691,5,C006331,D005_1,96.012,300.0,Medium,
1691,6,C006331,D005_2,96.483,301.5,Medium,
1691,7,C006331,D005_3,95.56,382.2,High,
643,0,C006343,D002_1,13.142,39.4,Low,
643,1,C006343,D002_2,10.613,50.9,High,
643,4,C006343,D002_5,14.776,55.4,Medium,No Heavy Trucks
643,5,C006343,D005_1,101.213,253.0,Low,
643,6,C006343,D005_2,101.671,406.7,High,
643,7,C006343,D005_3,100.883,252.2,Low,
643,8,C006343,D005_4,102.202,255.5,Low,
643,9,C006343,D005_5,100.499,314.1,Medium,
435,0,C006345,D002_1,8.07,38.7,High,
435,1,C006345,D002_2,3.889,14.6,Medium,
435,5,C006345,D005_1,94.85,237.1,Low,
435,6,C006345,D005_2,95.332,238.3,Low,
435,7,C006345,D005_3,94.298,294.7,Medium,
435,8,C006345,D005_4,95.709,382.8,High,
435,9,C006345,D005_5,93.947,293.6,Medium,
1049,0,C006408,D002_1,11.068,53.1,High,
1049,1,C006408,D002_2,8.339,25.0,Low,
1049,2,C006408,D002_3,11.878,44.5,Medium,No Heavy Trucks
1049,3,C006408,D002_4,9.834,36.9,Medium,
1049,4,C006408,D002_5,11.797,35.4,Low,
1049,7,C006408,D005_3,90.102,360.4,High,
1049,8,C006408,D005_4,91.61,229.0,Low,
1049,9,C006408,D005_5,89.791,280.6,Medium,
1604,0,C006409,D002_1,14.94,56.0,Medium,
1604,1,C006409,D002_2,19.126,71.7,Medium,
1604,2,C006409,D002_3,16.12,48.4,Low,
1604,3,C006409,D002_4,17.671,84.8,High,
1604,5,C006409,D005_1,76.29,305.2,High,No Heavy Trucks
1604,6,C006409,D005_2,76.709,191.8,Low,
1604,7,C006409,D005_3,76.32,238.5,Medium,
1604,8,C006409,D005_4,77.472,193.7,Low,
1604,9,C006409,D005_5,75.88,189.7,Low,No Heavy Trucks
353,0,C006428,D002_1,9.097,34.1,Medium,
353,1,C006428,D002_2,10.166,48.8,High,
353,2,C006428,D002_3,11.186,41.9,Medium,
353,3,C006428,D002_4,10.334,38.8,Medium,
353,4,C006428,D002_5,8.37,31.4,Medium,
353,5,C006428,D005_1,82.497,206.2,Low,
353,7,C006428,D005_3,81.833,327.3,High,
353,8,C006428,D005_4,83.287,260.3,Medium,
353,9,C006428,D005_5,81.499,203.7,Low,
1562,0,C006455,D002_1,4.392,16.5,Medium,No Heavy Trucks
1562,1,C006455,D002_2,2.106,6.3,Low,
1562,2,C006455,D002_3,2.95,14.2,High,
1562,3,C006455,D002_4,1.76,6.6,Medium,
1562,4,C006455,D002_5,6.094,22.9,Medium,
1562,5,C006455,D005_1,92.474,231.2,Low,
1562,7,C006455,D005_3,92.067,230.2,Low,
1562,8,C006455,D005_4,93.418,233.5,Low,
1562,9,C006455,D005_5,91.693,229.2,Low,
728,0,C006467,D002_1,11.045,41.4,Medium,
728,1,C006467,D002_2,8.121,30.5,Medium,
728,2,C006467,D002_3,9.148,34.3,Medium,
728,3,C006467,D002_4,8.501,31.9,Medium,
728,4,C006467,D002_5,12.727,47.7,Medium,
728,5,C006467,D005_1,99.192,248.0,Low,
728,6,C006467,D005_2,99.656,311.4,Medium,
728,7,C006467,D005_3,98.802,395.2,High,
728,8,C006467,D005_4,100.146,250.4,Low,
1831,0,C006481,D002_1,13.48,50.5,Medium,
1831,1,C006481,D002_2,17.671,53.0,Low,
1831,2,C006481,D002_3,14.622,43.9,Low,
1831,3,C006481,D002_4,16.197,77.7,High,
1831,4,C006481,D002_5,11.965,35.9,Low,
1831,5,C006481,D005_1,77.642,194.1,Low,
1831,6,C006481,D005_2,78.065,244.0,Medium,
1831,7,C006481,D005_3,77.639,242.6,Medium,No Heavy Trucks
1831,9,C006481,D005_5,77.205,193.0,Low,
709,1,C006510,D002_2,6.407,24.0,Medium,
709,2,C006510,D002_3,10.07,37.8,Medium,
709,4,C006510,D002_5,12.025,57.7,High,
709,5,C006510,D005_1,96.033,240.1,Low,
709,6,C006510,D005_2,96.525,301.6,Medium,
709,7,C006510,D005_3,95.384,238.5,Low,
709,8,C006510,D005_4,96.835,302.6,Medium,
709,9,C006510,D005_5,95.049,237.6,Low,
1929,0,C006555,D002_1,9.394,35.2,Medium,
1929,1,C006555,D002_2,12.571,47.1,Medium,
1929,2,C006555,D002_3,11.536,43.3,Medium,
1929,3,C006555,D002_4,11.848,56.9,High,
1929,4,C006555,D002_5,7.824,29.3,Medium,
1929,5,C006555,D005_1,78.914,315.7,High,
1929,6,C006555,D005_2,79.386,248.1,Medium,
1929,8,C006555,D005_4,79.837,249.5,Medium,
1929,9,C006555,D005_5,78.105,244.1,Medium,
739,0,C006584,D002_1,11.377,54.6,High,
739,1,C006584,D002_2,13.003,48.8,Medium,
739,2,C006584,D002_3,13.563,50.9,Medium,
739,3,C006584,D002_4,12.99,39.0,Low,
739,4,C006584,D002_5,10.331,49.6,High,
739,6,C006584,D005_2,80.004,200.0,Low,
739,7,C006584,D005_3,78.83,246.3,Medium,
739,8,C006584,D005_4,80.29,200.7,Low,
739,9,C006584,D005_5,78.498,196.2,Low,
1661,0,C006649,D002_1,10.222,49.1,High,
1661,1,C006649,D002_2,13.231,49.6,Medium,
1661,2,C006649,D002_3,9.408,35.3,Medium,No Heavy Trucks
1661,3,C006649,D002_4,11.544,55.4,High,
1661,5,C006649,D005_1,88.806,277.5,Medium,
1661,6,C006649,D005_2,89.223,278.8,Medium,
1661,7,C006649,D005_3,88.84,277.6,Medium,
1661,8,C006649,D005_4,89.994,281.2,Medium,
1661,9,C006649,D005_5,88.402,276.3,Medium,
1889,0,C006672,D002_1,7.897,29.6,Medium,
1889,1,C006672,D002_2,4.81,23.1,High,
1889,2,C006672,D002_3,8.443,25.3,Low,
1889,3,C006672,D002_4,6.353,30.5,High,
1889,4,C006672,D002_5,8.895,33.4,Medium,
1889,5,C006672,D005_1,91.219,364.9,High,
1889,6,C006672,D005_2,91.712,286.6,Medium,
1889,8,C006672,D005_4,92.012,287.5,Medium,
1889,9,C006672,D005_5,90.223,281.9,Medium,
1433,0,C006714,D002_1,13.343,50.0,Medium,
1433,1,C006714,D002_2,10.299,38.6,Medium,
1433,2,C006714,D002_3,11.445,42.9,Medium,No Heavy Trucks
1433,3,C006714,D002_4,10.775,40.4,Medium,
1433,4,C006714,D002_5,15.027,56.4,Medium,
1433,5,C006714,D005_1,101.487,317.1,Medium,
1433,6,C006714,D005_2,101.952,318.6,Medium,
1433,7,C006714,D005_3,101.09,315.9,Medium,
1433,8,C006714,D005_4,102.438,256.1,Low,
1433,9,C006714,D005_5,100.716,314.7,Medium,
474,0,C006773,D002_1,6.66,25.0,Medium,
474,1,C006773,D002_2,8.367,31.4,Medium,
474,2,C006773,D002_3,8.815,33.1,Medium,
474,3,C006773,D002_4,8.226,30.8,Medium,No Heavy Trucks
474,4,C006773,D002_5,5.817,21.8,Medium,
474,5,C006773,D005_1,83.417,333.7,High,No Heavy Trucks
474,7,C006773,D005_3,82.854,258.9,Medium,No Heavy Trucks
474,8,C006773,D005_4,84.268,263.3,Medium,
474,9,C006773,D005_5,82.504,206.3,Low,
1882,0,C006810,D002_1,4.715,17.7,Medium,
1882,1,C006810,D002_2,5.016,18.8,Medium,
1882,2,C006810,D002_3,6.455,24.2,Medium,
1882,3,C006810,D002_4,5.251,25.2,High,No Heavy Trucks
1882,4,C006810,D002_5,4.836,23.2,High,
1882,5,C006810,D005_1,86.907,217.3,Low,
1882,6,C006810,D005_2,87.39,218.5,Low,
1882,7,C006810,D005_3,86.35,215.9,Low,
1882,8,C006810,D005_4,87.762,219.4,Low,
1882,9,C006810,D005_5,85.999,215.0,Low,
1008,0,C006827,D002_1,10.343,38.8,Medium,
1008,1,C006827,D002_2,6.15,18.5,Low,
1008,2,C006827,D002_3,9.587,35.9,Medium,
1008,3,C006827,D002_4,7.688,36.9,High,
1008,5,C006827,D005_1,96.595,241.5,Low,
1008,6,C006827,D005_2,97.083,242.7,Low,
1008,8,C006827,D005_4,97.422,304.4,Medium,
1008,9,C006827,D005_5,95.646,298.9,Medium,
1795,0,C006832,D002_1,8.235,39.5,High,
1795,1,C006832,D002_2,10.368,31.1,Low,
1795,2,C006832,D002_3,6.784,25.4,Medium,
1795,4,C006832,D002_5,8.677,32.5,Medium,
1795,5,C006832,D005_1,91.28,228.2,Low,
1795,6,C006832,D005_2,91.71,366.8,High,
1795,7,C006832,D005_3,91.205,285.0,Medium,
1196,0,C006836,D002_1,14.587,54.7,Medium,
1196,1,C006836,D002_2,10.496,39.4,Medium,No Heavy Trucks
1196,2,C006836,D002_3,13.428,64.5,High,No Heavy Trucks
1196,3,C006836,D002_4,11.818,44.3,Medium,
1196,4,C006836,D002_5,16.22,77.9,High,
1196,5,C006836,D005_1,101.289,253.2,Low,
1196,7,C006836,D005_3,100.669,251.7,Low,
1196,8,C006836,D005_4,102.109,255.3,Low,
1196,9,C006836,D005_5,100.33,250.8,Low,
1784,0,C006855,D002_1,9.714,46.6,High,
1784,1,C006855,D002_2,5.651,21.2,Medium,
1784,2,C006855,D002_3,9.445,35.4,Medium,
1784,3,C006855,D002_4,7.353,35.3,High,
1784,4,C006855,D002_5,11.089,41.6,Medium,
1784,5,C006855,D005_1,94.753,236.9,Low,
1784,6,C006855,D005_2,95.246,238.1,Low,No Heavy Trucks
1784,7,C006855,D005_3,94.1,294.1,Medium,
1784,8,C006855,D005_4,95.552,238.9,Low,
1784,9,C006855,D005_5,93.765,375.1,High,
1302,0,C006872,D002_1,8.914,42.8,High,No Heavy Trucks
1302,1,C006872,D002_2,7.062,21.2,Low,No Heavy Trucks
1302,2,C006872,D002_3,6.789,20.4,Low,
1302,3,C006872,D002_4,6.8,32.6,High,No Heavy Trucks
1302,4,C006872,D002_5,10.502,31.5,Low,
1302,5,C006872,D005_1,96.875,302.7,Medium,
1302,7,C006872,D005_3,96.564,301.8,Medium,
1302,9,C006872,D005_5,96.176,240.4,Low,No Heavy Trucks
1426,0,C006886,D002_1,11.294,42.4,Medium,
1426,1,C006886,D002_2,12.328,59.2,High,
1426,2,C006886,D002_3,9.404,35.3,Medium,No Heavy Trucks
1426,3,C006886,D002_4,11.039,41.4,Medium,
1426,4,C006886,D002_5,12.084,45.3,Medium,
1426,5,C006886,D005_1,94.987,296.8,Medium,
1426,6,C006886,D005_2,95.412,238.5,Low,
1426,7,C006886,D005_3,94.956,296.7,Medium,
1426,8,C006886,D005_4,96.141,300.4,Medium,No Heavy Trucks
1426,9,C006886,D005_5,94.527,236.3,Low,
462,0,C006910,D002_1,13.313,49.9,Medium,
462,1,C006910,D002_2,9.126,34.2,Medium,
462,3,C006910,D002_4,10.627,39.9,Medium,
462,4,C006910,D002_5,14.87,55.8,Medium,
462,5,C006910,D005_1,99.259,310.2,Medium,No Heavy Trucks
462,6,C006910,D005_2,99.751,311.7,Medium,
462,7,C006910,D005_3,98.6,308.1,Medium,
462,8,C006910,D005_4,100.055,250.1,Low,
462,9,C006910,D005_5,98.267,307.1,Medium,
412,0,C006917,D002_1,11.785,35.4,Low,
412,1,C006917,D002_2,9.619,46.2,High,No Heavy Trucks
412,2,C006917,D002_3,9.668,36.3,Medium,
412,3,C006917,D002_4,9.577,35.9,Medium,
412,4,C006917,D002_5,13.381,50.2,Medium,
412,6,C006917,D005_2,100.192,250.5,Low,
412,7,C006917,D005_3,99.436,310.7,Medium,
412,8,C006917,D005_4,100.742,314.8,Medium,
412,9,C006917,D005_5,99.047,247.6,Low,
324,0,C006960,D002_1,8.221,30.8,Medium,
324,2,C006960,D002_3,7.114,34.1,High,
324,3,C006960,D002_4,9.222,44.3,High,
324,4,C006960,D002_5,8.375,25.1,Low,
324,5,C006960,D005_1,89.917,224.8,Low,
324,6,C006960,D005_2,90.344,225.9,Low,
324,7,C006960,D005_3,89.861,359.4,High,
324,8,C006960,D005_4,91.056,227.6,Low,
1926,1,C006972,D002_2,7.975,29.9,Medium,
1926,2,C006972,D002_3,6.362,19.1,Low,
1926,3,C006972,D002_4,6.934,26.0,Medium,
1926,4,C006972,D002_5,2.646,12.7,High,
1926,5,C006972,D005_1,83.862,262.1,Medium,
1926,6,C006972,D005_2,84.326,263.5,Medium,
1926,7,C006972,D005_3,83.487,208.7,Low,
1926,8,C006972,D005_4,84.822,212.1,Low,
1926,9,C006972,D005_5,83.108,207.8,Low,
672,1,C006975,D002_2,13.406,64.4,High,
672,2,C006975,D002_3,9.609,28.8,Low,
672,3,C006975,D002_4,11.735,35.2,Low,
672,4,C006975,D002_5,10.436,39.1,Medium,
672,5,C006975,D005_1,89.306,223.3,Low,
672,6,C006975,D005_2,89.722,280.4,Medium,
672,7,C006975,D005_3,89.349,279.2,Medium,
672,8,C006975,D005_4,90.499,226.2,Low,
672,9,C006975,D005_5,88.909,222.3,Low,
1378,0,C007003,D002_1,9.827,36.9,Medium,
1378,1,C007003,D002_2,7.31,27.4,Medium,
1378,2,C007003,D002_3,10.728,40.2,Medium,
1378,3,C007003,D002_4,8.727,26.2,Low,
1378,4,C007003,D002_5,10.517,39.4,Medium,
1378,5,C007003,D005_1,90.196,360.8,High,
1378,7,C007003,D005_3,89.442,223.6,Low,No Heavy Trucks
1378,8,C007003,D005_4,90.934,284.2,Medium,
1378,9,C007003,D005_5,89.124,222.8,Low,No Heavy Trucks
971,0,C007020,D002_1,11.498,34.5,Low,
971,1,C007020,D002_2,8.693,41.7,High,
971,2,C007020,D002_3,12.271,46.0,Medium,
971,3,C007020,D002_4,10.212,30.6,Low,
971,5,C007020,D005_1,91.196,228.0,Low,
971,6,C007020,D005_2,91.703,286.6,Medium,
971,7,C007020,D005_3,90.385,226.0,Low,
971,8,C007020,D005_4,91.899,287.2,Medium,
971,9,C007020,D005_5,90.077,360.3,High,
1385,0,C007071,D002_1,1.088,4.1,Medium,
1385,1,C007071,D002_2,5.037,15.1,Low,
1385,2,C007071,D002_3,3.256,12.2,Medium,
1385,3,C007071,D002_4,3.786,18.2,High,
1385,4,C007071,D002_5,0.718,2.2,Low,
1385,5,C007071,D005_1,87.065,272.1,Medium,
1385,8,C007071,D005_4,88.025,220.1,Low,
1385,9,C007071,D005_5,86.309,269.7,Medium,
585,0,C007075,D002_1,4.218,12.7,Low,
585,1,C007075,D002_2,0.098,0.4,Medium,
585,2,C007075,D002_3,3.92,11.8,Low,
585,3,C007075,D002_4,1.782,6.7,Medium,
585,4,C007075,D002_5,5.762,21.6,Medium,
585,5,C007075,D005_1,91.428,228.6,Low,
585,7,C007075,D005_3,90.947,284.2,Medium,
585,8,C007075,D005_4,92.328,230.8,Low,
585,9,C007075,D005_5,90.585,283.1,Medium,
1034,2,C007077,D002_3,13.517,64.9,High,
1034,3,C007077,D002_4,14.08,52.8,Medium,
1034,4,C007077,D002_5,9.822,36.8,Medium,
1034,5,C007077,D005_1,76.672,239.6,Medium,
1034,6,C007077,D005_2,77.138,308.6,High,
1034,7,C007077,D005_3,76.296,190.7,Low,
1034,9,C007077,D005_5,75.916,189.8,Low,
901,0,C007094,D002_1,5.696,21.4,Medium,
901,1,C007094,D002_2,9.76,36.6,Medium,
901,2,C007094,D002_3,6.311,23.7,Medium,
901,3,C007094,D002_4,8.13,24.4,Low,
901,4,C007094,D002_5,4.7,17.6,Medium,
901,5,C007094,D005_1,85.215,266.3,Medium,
901,6,C007094,D005_2,85.657,214.1,Low,
901,7,C007094,D005_3,85.043,265.8,Medium,
901,8,C007094,D005_4,86.29,215.7,Low,No Heavy Trucks
901,9,C007094,D005_5,84.634,264.5,Medium,
1611,0,C007108,D002_1,3.701,17.8,High,
1611,1,C007108,D002_2,5.005,15.0,Low,
1611,2,C007108,D002_3,5.651,21.2,Medium,
1611,3,C007108,D002_4,4.818,18.1,Medium,
1611,4,C007108,D002_5,3.611,10.8,Low,
1611,5,C007108,D005_1,86.536,346.1,High,
1611,6,C007108,D005_2,87.014,271.9,Medium,No Heavy Trucks
1611,7,C007108,D005_3,86.028,344.1,High,
1611,9,C007108,D005_5,85.67,267.7,Medium,
1871,0,C007144,D002_1,11.279,54.1,High,
1871,1,C007144,D002_2,7.403,27.8,Medium,
1871,3,C007144,D002_4,9.119,43.8,High,
1871,4,C007144,D002_5,12.522,47.0,Medium,
1871,5,C007144,D005_1,94.843,296.4,Medium,
1871,6,C007144,D005_2,95.343,297.9,Medium,
1871,7,C007144,D005_3,94.115,235.3,Low,
1871,8,C007144,D005_4,95.597,239.0,Low,
1871,9,C007144,D005_5,93.793,375.2,High,No Heavy Trucks
100,0,C007162,D002_1,8.31,31.2,Medium,No Heavy Trucks
100,1,C007162,D002_2,7.878,23.6,Low,
100,2,C007162,D002_3,10.003,37.5,Medium,
100,3,C007162,D002_4,8.57,41.1,High,
100,4,C007162,D002_5,8.266,31.0,Medium,
100,5,C007162,D005_1,85.963,214.9,Low,
100,6,C007162,D005_2,86.46,270.2,Medium,
100,7,C007162,D005_3,85.267,266.5,Medium,
100,8,C007162,D005_4,86.735,271.0,Medium,
100,9,C007162,D005_5,84.938,212.3,Low,
1673,0,C007172,D002_1,11.605,43.5,Medium,
1673,1,C007172,D002_2,7.411,27.8,Medium,
1673,2,C007172,D002_3,10.896,52.3,High,
1673,3,C007172,D002_4,8.979,33.7,Medium,No Heavy Trucks
1673,4,C007172,D002_5,13.126,49.2,Medium,
1673,5,C007172,D005_1,97.437,304.5,Medium,
1673,6,C007172,D005_2,97.928,306.0,Medium,
1673,7,C007172,D005_3,96.792,302.5,Medium,
1673,8,C007172,D005_4,98.241,307.0,Medium,
1673,9,C007172,D005_5,96.456,241.1,Low,
1066,0,C007177,D002_1,7.957,38.2,High,
1066,1,C007177,D002_2,9.445,45.3,High,
1066,2,C007177,D002_3,6.175,23.2,Medium,
1066,3,C007177,D002_4,7.992,30.0,Medium,
1066,4,C007177,D002_5,8.709,26.1,Low,
1066,5,C007177,D005_1,92.542,289.2,Medium,
1066,6,C007177,D005_2,92.977,371.9,High,
1066,7,C007177,D005_3,92.424,288.8,Medium,
1066,8,C007177,D005_4,93.648,292.7,Medium,
1066,9,C007177,D005_5,92.008,287.5,Medium,
1888,0,C007186,D002_1,3.947,14.8,Medium,
1888,1,C007186,D002_2,4.417,16.6,Medium,
1888,2,C007186,D002_3,1.726,6.5,Medium,
1888,3,C007186,D002_4,2.992,11.2,Medium,No Heavy Trucks
1888,4,C007186,D002_5,5.395,25.9,High,
1888,5,C007186,D005_1,91.68,286.5,Medium,
1888,6,C007186,D005_2,92.136,287.9,Medium,
1888,7,C007186,D005_3,91.372,285.5,Medium,
1888,8,C007186,D005_4,92.68,289.6,Medium,
1888,9,C007186,D005_5,90.983,227.5,Low,
902,1,C007211,D002_2,6.093,22.8,Medium,
902,2,C007211,D002_3,8.22,24.7,Low,No Heavy Trucks
902,3,C007211,D002_4,6.963,26.1,Medium,
902,5,C007211,D005_1,97.558,243.9,Low,
902,6,C007211,D005_2,98.031,245.1,Low,
902,7,C007211,D005_3,97.083,388.3,High,
902,8,C007211,D005_4,98.463,307.7,Medium,
902,9,C007211,D005_5,96.72,302.3,Medium,
92,0,C007252,D002_1,13.853,41.6,Low,
92,1,C007252,D002_2,9.774,46.9,High,
92,2,C007252,D002_3,12.687,47.6,Medium,
92,3,C007252,D002_4,11.082,41.6,Medium,
92,4,C007252,D002_5,15.49,58.1,Medium,
92,5,C007252,D005_1,100.662,314.6,Medium,
92,7,C007252,D005_3,100.056,312.7,Medium,
92,8,C007252,D005_4,101.49,317.2,Medium,
92,9,C007252,D005_5,99.714,249.3,Low,
1225,0,C007284,D002_1,12.726,47.7,Medium,
1225,1,C007284,D002_2,16.842,80.8,High,
1225,2,C007284,D002_3,14.178,42.5,Low,
1225,3,C007284,D002_4,15.506,58.1,Medium,
1225,5,C007284,D005_1,76.89,240.3,Medium,
1225,6,C007284,D005_2,77.325,241.6,Medium,
1225,7,C007284,D005_3,76.781,192.0,Low,
1225,8,C007284,D005_4,77.997,195.0,Low,
1225,9,C007284,D005_5,76.361,238.6,Medium,
597,0,C007288,D002_1,12.097,45.4,Medium,
597,1,C007288,D002_2,7.942,23.8,Low,
597,2,C007288,D002_3,11.123,53.4,High,
597,3,C007288,D002_4,9.367,45.0,High,
597,4,C007288,D002_5,13.693,65.7,High,
597,5,C007288,D005_1,98.604,308.1,Medium,
597,6,C007288,D005_2,99.091,309.7,Medium,
597,7,C007288,D005_3,97.992,306.2,Medium,
597,9,C007288,D005_5,97.651,390.6,High,
622,0,C007332,D002_1,5.678,21.3,Medium,
622,1,C007332,D002_2,6.946,26.0,Medium,
622,2,C007332,D002_3,3.725,14.0,Medium,
622,3,C007332,D002_4,5.479,26.3,High,
622,5,C007332,D005_1,91.933,287.3,Medium,
622,6,C007332,D005_2,92.379,288.7,Medium,
622,7,C007332,D005_3,91.723,286.6,Medium,
