origin_index,destination_index,origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions
1728,5,C015122,D010_1,389.387,1168.2,Medium,
1728,8,C015122,D010_4,386.012,1482.3,High,
1728,9,C015122,D010_5,385.145,1479.0,High,
1484,0,C015136,D004_1,5.636,16.3,Medium,
1484,1,C015136,D004_2,5.818,16.8,Medium,
1484,3,C015136,D004_4,3.632,10.5,Medium,
1484,4,C015136,D004_5,3.931,11.3,Medium,
1484,5,C015136,D010_1,382.223,917.3,Low,
1484,7,C015136,D010_3,377.098,1131.3,Medium,
1484,8,C015136,D010_4,378.843,1454.8,High,
1484,9,C015136,D010_5,377.983,1133.9,Medium,
1905,0,C015152,D004_1,4.744,17.5,High,
1905,1,C015152,D004_2,4.319,10.0,Low,
1905,2,C015152,D004_3,6.512,15.0,Low,No Heavy Trucks
1905,3,C015152,D004_4,3.409,7.9,Low,
1905,4,C015152,D004_5,3.645,10.5,Medium,
1905,6,C015152,D010_2,381.997,1146.0,Medium,
1905,7,C015152,D010_3,380.165,912.4,Low,
1905,8,C015152,D010_4,381.919,1466.6,High,
1905,9,C015152,D010_5,381.054,1143.2,Medium,
406,0,C015210,D004_1,5.944,21.9,High,
406,1,C015210,D004_2,5.096,18.8,High,
406,2,C015210,D004_3,7.794,22.5,Medium,
406,3,C015210,D004_4,5.881,13.6,Low,
406,4,C015210,D004_5,5.935,17.1,Medium,
406,6,C015210,D010_2,385.512,1480.4,High,
406,7,C015210,D010_3,383.671,1151.0,Medium,
406,9,C015210,D010_5,384.564,1153.7,Medium,No Heavy Trucks
890,0,C015240,D004_1,2.222,6.4,Medium,
890,1,C015240,D004_2,1.532,4.4,Medium,No Heavy Trucks
890,3,C015240,D004_4,3.777,10.9,Medium,
890,5,C015240,D010_1,389.379,1168.1,Medium,
890,6,C015240,D010_2,386.071,1158.2,Medium,
890,7,C015240,D010_3,384.257,1152.8,Medium,
890,8,C015240,D010_4,385.996,926.4,Low,No Heavy Trucks
1423,1,C015251,D004_2,8.174,23.6,Medium,
1423,2,C015251,D004_3,5.94,17.1,Medium,No Heavy Trucks
1423,3,C015251,D004_4,7.116,20.5,Medium,
1423,4,C015251,D004_5,7.017,16.2,Low,
1423,5,C015251,D010_1,383.061,1149.2,Medium,
1423,6,C015251,D010_2,379.733,911.4,Low,
1423,7,C015251,D010_3,377.959,1133.9,Medium,
1423,8,C015251,D010_4,379.665,1457.9,High,
1423,9,C015251,D010_5,378.825,1136.5,Medium,
1933,0,C015262,D004_1,4.393,12.7,Medium,
1933,1,C015262,D004_2,5.196,12.0,Low,No Heavy Trucks
1933,2,C015262,D004_3,3.81,8.8,Low,
1933,3,C015262,D004_4,3.688,10.6,Medium,No Heavy Trucks
1933,4,C015262,D004_5,3.647,13.5,High,
1933,8,C015262,D010_4,380.331,912.8,Low,
1933,9,C015262,D010_5,379.481,1457.2,High,No Heavy Trucks
1936,0,C015267,D004_1,6.019,17.4,Medium,
1936,1,C015267,D004_2,5.455,12.6,Low,No Heavy Trucks
1936,2,C015267,D004_3,7.861,22.7,Medium,
1936,3,C015267,D004_4,4.898,14.1,Medium,
1936,4,C015267,D004_5,5.112,18.9,High,
1936,5,C015267,D010_1,385.631,1156.9,Medium,
1936,6,C015267,D010_2,382.337,1147.0,Medium,
1936,7,C015267,D010_3,380.497,1141.5,Medium,
1936,8,C015267,D010_4,382.258,1467.9,High,
1936,9,C015267,D010_5,381.389,915.3,Low,No Heavy Trucks
538,0,C015321,D004_1,5.888,13.6,Low,
538,1,C015321,D004_2,6.756,15.6,Low,
538,2,C015321,D004_3,4.763,13.7,Medium,
538,3,C015321,D004_4,5.55,16.0,Medium,
538,4,C015321,D004_5,5.467,20.2,High,
538,6,C015321,D010_2,380.051,912.1,Low,
538,8,C015321,D010_4,379.981,1139.9,Medium,No Heavy Trucks
1068,0,C015347,D004_1,4.032,9.3,Low,
1068,2,C015347,D004_3,5.699,16.4,Medium,
1068,3,C015347,D004_4,4.754,11.0,Low,
1068,4,C015347,D004_5,4.673,13.5,Medium,
1068,5,C015347,D010_1,389.625,1496.2,High,
1068,6,C015347,D010_2,386.324,927.2,Low,
1068,7,C015347,D010_3,384.497,1476.5,High,
1068,8,C015347,D010_4,386.247,1483.2,High,
1068,9,C015347,D010_5,385.384,924.9,Low,
1182,1,C015357,D004_2,7.855,22.7,Medium,
1182,2,C015357,D004_3,8.145,30.1,High,
1182,3,C015357,D004_4,5.591,16.1,Medium,
1182,5,C015357,D010_1,380.047,912.1,Low,
1182,6,C015357,D010_2,376.74,1130.2,Medium,
1182,7,C015357,D010_3,374.924,899.8,Low,
1182,8,C015357,D010_4,376.665,1130.0,Medium,
1182,9,C015357,D010_5,375.807,1127.4,Medium,
1903,0,C015373,D004_1,10.052,37.1,High,
1903,1,C015373,D004_2,10.911,31.5,Medium,
1903,2,C015373,D004_3,8.233,19.0,Low,
1903,3,C015373,D004_4,10.63,24.5,Low,
1903,4,C015373,D004_5,10.436,38.5,High,
1903,5,C015373,D010_1,385.278,1155.8,Medium,
1903,6,C015373,D010_2,381.939,1145.8,Medium,
1903,7,C015373,D010_3,380.187,1140.6,Medium,
1903,8,C015373,D010_4,381.875,1466.4,High,
1903,9,C015373,D010_5,381.044,914.5,Low,
838,0,C015431,D004_1,6.298,23.3,High,
838,1,C015431,D004_2,7.06,20.4,Medium,
838,2,C015431,D004_3,5.752,13.3,Low,
838,3,C015431,D004_4,5.288,12.2,Low,
838,4,C015431,D004_5,5.324,15.4,Medium,
838,5,C015431,D010_1,381.839,916.4,Low,
838,6,C015431,D010_2,378.52,1135.6,Medium,
838,7,C015431,D010_3,376.728,1130.2,Medium,No Heavy Trucks
838,8,C015431,D010_4,378.449,908.3,Low,
838,9,C015431,D010_5,377.601,1450.0,High,
247,0,C015443,D004_1,8.611,24.8,Medium,
247,1,C015443,D004_2,9.187,33.9,High,No Heavy Trucks
247,2,C015443,D004_3,8.604,19.9,Low,
247,3,C015443,D004_4,7.01,16.2,Low,
247,4,C015443,D004_5,7.182,16.6,Low,
247,5,C015443,D010_1,378.92,1136.8,Medium,
247,6,C015443,D010_2,375.605,1126.8,Medium,
247,7,C015443,D010_3,373.804,897.1,Low,
247,8,C015443,D010_4,375.532,901.3,Low,
247,9,C015443,D010_5,374.68,1438.8,High,
314,0,C015477,D004_1,6.563,15.1,Low,No Heavy Trucks
314,1,C015477,D004_2,6.117,14.1,Low,No Heavy Trucks
314,2,C015477,D004_3,8.322,24.0,Medium,
314,3,C015477,D004_4,5.15,14.9,Medium,No Heavy Trucks
314,5,C015477,D010_1,384.506,1153.5,Medium,
314,7,C015477,D010_3,379.372,1138.1,Medium,
314,8,C015477,D010_4,381.134,1143.4,Medium,
314,9,C015477,D010_5,380.264,1460.2,High,
1694,0,C015496,D004_1,6.446,18.6,Medium,
1694,1,C015496,D004_2,7.291,21.0,Medium,
1694,2,C015496,D004_3,4.602,10.6,Low,
1694,3,C015496,D004_4,7.22,16.7,Low,
1694,4,C015496,D004_5,6.994,20.2,Medium,
1694,5,C015496,D010_1,386.396,1483.8,High,
1694,6,C015496,D010_2,383.066,1149.2,Medium,No Heavy Trucks
1694,7,C015496,D010_3,381.294,1464.2,High,
1694,8,C015496,D010_4,382.999,1149.0,Medium,
1694,9,C015496,D010_5,382.159,1146.5,Medium,No Heavy Trucks
277,0,C015508,D004_1,5.871,13.5,Low,
277,1,C015508,D004_2,6.001,13.8,Low,
277,2,C015508,D004_3,5.011,11.6,Low,
277,4,C015508,D004_5,7.547,21.8,Medium,
277,5,C015508,D010_1,392.335,1177.0,Medium,
277,6,C015508,D010_2,389.015,1167.0,Medium,
277,7,C015508,D010_3,387.225,1161.7,Medium,No Heavy Trucks
277,8,C015508,D010_4,388.944,1493.5,High,No Heavy Trucks
1140,0,C015530,D004_1,5.664,16.3,Medium,
1140,1,C015530,D004_2,5.154,11.9,Low,No Heavy Trucks
1140,3,C015530,D004_4,7.42,21.4,Medium,
1140,5,C015530,D010_1,393.029,943.3,Low,
1140,6,C015530,D010_2,389.721,935.3,Low,
1140,7,C015530,D010_3,387.908,931.0,Low,
1140,8,C015530,D010_4,389.646,1496.2,High,
1140,9,C015530,D010_5,388.789,933.1,Low,No Heavy Trucks
1949,0,C015542,D004_1,1.999,5.8,Medium,
1949,1,C015542,D004_2,2.406,6.9,Medium,
1949,2,C015542,D004_3,3.097,7.1,Low,
1949,3,C015542,D004_4,0.388,0.9,Low,No Heavy Trucks
1949,4,C015542,D004_5,0.393,0.9,Low,
1949,5,C015542,D010_1,385.491,1156.5,Medium,No Heavy Trucks
1949,6,C015542,D010_2,382.181,1146.5,Medium,
1949,7,C015542,D010_3,380.37,912.9,Low,
1949,8,C015542,D010_4,382.107,917.1,Low,
1949,9,C015542,D010_5,381.251,915.0,Low,
28,0,C015561,D004_1,8.817,25.4,Medium,
28,1,C015561,D004_2,9.669,27.9,Medium,
28,2,C015561,D004_3,6.984,25.8,High,
28,3,C015561,D004_4,9.471,27.3,Medium,
28,4,C015561,D004_5,9.266,21.4,Low,
28,5,C015561,D010_1,385.781,1481.4,High,
28,6,C015561,D010_2,382.445,1147.3,Medium,
28,7,C015561,D010_3,380.686,1461.8,High,
28,8,C015561,D010_4,382.379,917.7,Low,
1608,0,C015573,D004_1,2.201,6.3,Medium,
1608,2,C015573,D004_3,3.792,8.8,Low,
1608,3,C015573,D004_4,0.716,2.1,Medium,
1608,4,C015573,D004_5,0.886,2.0,Low,
1608,5,C015573,D010_1,385.836,926.0,Low,No Heavy Trucks
1608,6,C015573,D010_2,382.53,918.1,Low,
1608,7,C015573,D010_3,380.713,1461.9,High,
1608,8,C015573,D010_4,382.454,917.9,Low,
1608,9,C015573,D010_5,381.596,915.8,Low,No Heavy Trucks
433,0,C015586,D004_1,4.716,13.6,Medium,
433,1,C015586,D004_2,5.42,15.6,Medium,No Heavy Trucks
433,2,C015586,D004_3,4.527,10.4,Low,
433,3,C015586,D004_4,3.547,8.2,Low,
433,4,C015586,D004_5,3.599,8.3,Low,
433,5,C015586,D010_1,382.987,919.2,Low,No Heavy Trucks
433,7,C015586,D010_3,377.872,1133.6,Medium,
433,8,C015586,D010_4,379.599,911.0,Low,
433,9,C015586,D010_5,378.748,909.0,Low,
1337,0,C015592,D004_1,4.033,11.6,Medium,
1337,1,C015592,D004_2,4.921,11.4,Low,No Heavy Trucks
1337,2,C015592,D004_3,2.451,5.7,Low,No Heavy Trucks
1337,4,C015592,D004_5,4.329,12.5,Medium,
1337,5,C015592,D010_1,385.861,1157.6,Medium,
1337,6,C015592,D010_2,382.539,1147.6,Medium,
1337,7,C015592,D010_3,380.752,1142.3,Medium,
1337,8,C015592,D010_4,382.469,1147.4,Medium,
1337,9,C015592,D010_5,381.623,1144.9,Medium,
57,1,C015607,D004_2,6.266,18.1,Medium,
57,2,C015607,D004_3,3.924,11.3,Medium,
57,3,C015607,D004_4,7.238,20.9,Medium,
57,4,C015607,D004_5,6.935,20.0,Medium,
57,7,C015607,D010_3,384.423,1476.2,High,
57,8,C015607,D010_4,386.133,1482.7,High,
57,9,C015607,D010_5,385.291,1155.9,Medium,
1410,0,C015618,D004_1,5.069,14.6,Medium,
1410,1,C015618,D004_2,4.24,9.8,Low,
1410,2,C015618,D004_3,6.43,14.8,Low,No Heavy Trucks
1410,3,C015618,D004_4,6.189,22.9,High,
1410,4,C015618,D004_5,6.058,14.0,Low,
1410,5,C015618,D010_1,391.297,939.1,Low,
1410,6,C015618,D010_2,387.995,1164.0,Medium,
1410,7,C015618,D010_3,386.169,1158.5,Medium,
1410,8,C015618,D010_4,387.918,1163.8,Medium,
1163,0,C015665,D004_1,7.026,25.9,High,
1163,1,C015665,D004_2,7.907,18.2,Low,
1163,2,C015665,D004_3,5.31,15.3,Medium,
1163,3,C015665,D004_4,7.457,21.5,Medium,
1163,4,C015665,D004_5,7.274,26.9,High,
1163,5,C015665,D010_1,385.099,924.2,Low,
1163,6,C015665,D010_2,381.769,916.2,Low,
1163,7,C015665,D010_3,379.998,1140.0,Medium,
1163,8,C015665,D010_4,381.701,1145.1,Medium,
1163,9,C015665,D010_5,380.863,914.1,Low,
1943,0,C015668,D004_1,2.165,6.2,Medium,
1943,1,C015668,D004_2,2.87,8.3,Medium,No Heavy Trucks
1943,2,C015668,D004_3,2.51,7.2,Medium,
1943,3,C015668,D004_4,1.447,3.3,Low,
1943,4,C015668,D004_5,1.314,3.8,Medium,
1943,5,C015668,D010_1,385.354,1156.1,Medium,
1943,6,C015668,D010_2,382.041,916.9,Low,
1943,7,C015668,D010_3,380.236,912.6,Low,
1943,9,C015668,D010_5,381.114,1463.5,High,
1900,0,C015695,D004_1,5.99,17.3,Medium,
1900,2,C015695,D004_3,4.884,14.1,Medium,
1900,3,C015695,D004_4,5.62,16.2,Medium,No Heavy Trucks
1900,5,C015695,D010_1,383.248,1149.7,Medium,
1900,6,C015695,D010_2,379.924,1139.8,Medium,
1900,7,C015695,D010_3,378.14,1134.4,Medium,
1900,8,C015695,D010_4,379.854,911.7,Low,
1900,9,C015695,D010_5,379.01,909.6,Low,
517,1,C015711,D004_2,3.978,9.2,Low,
517,2,C015711,D004_3,6.642,15.3,Low,
517,3,C015711,D004_4,4.392,12.7,Medium,
517,4,C015711,D004_5,4.478,16.5,High,
517,5,C015711,D010_1,387.629,930.3,Low,
517,7,C015711,D010_3,382.497,1147.5,Medium,
517,8,C015711,D010_4,384.254,1475.5,High,
517,9,C015711,D010_5,383.387,1150.2,Medium,
1806,0,C015735,D004_1,8.411,19.4,Low,
1806,2,C015735,D004_3,8.246,23.8,Medium,
1806,3,C015735,D004_4,6.935,20.0,Medium,
1806,4,C015735,D004_5,7.078,16.3,Low,
1806,5,C015735,D010_1,379.258,910.2,Low,No Heavy Trucks
1806,8,C015735,D010_4,375.869,1127.6,Medium,
1806,9,C015735,D010_5,375.019,900.0,Low,
1682,0,C015790,D004_1,6.279,14.5,Low,
1682,1,C015790,D004_2,6.08,17.5,Medium,
1682,2,C015790,D004_3,7.801,22.5,Medium,
1682,3,C015790,D004_4,4.483,16.6,High,
1682,4,C015790,D004_5,4.788,13.8,Medium,
1682,5,C015790,D010_1,383.139,919.5,Low,
1682,6,C015790,D010_2,379.842,1139.5,Medium,
1682,7,C015790,D010_3,378.007,1451.5,High,
1682,8,C015790,D010_4,379.763,911.4,Low,
1682,9,C015790,D010_5,378.897,1136.7,Medium,
1340,0,C015797,D004_1,5.275,15.2,Medium,
1340,1,C015797,D004_2,6.147,17.7,Medium,
1340,2,C015797,D004_3,4.144,12.0,Medium,
1340,3,C015797,D004_4,5.02,14.5,Medium,
1340,4,C015797,D004_5,4.919,14.2,Medium,
1340,5,C015797,D010_1,383.876,921.3,Low,
1340,6,C015797,D010_2,380.554,1141.7,Medium,No Heavy Trucks
1340,7,C015797,D010_3,378.768,909.0,Low,
1340,8,C015797,D010_4,380.484,913.2,Low,
1340,9,C015797,D010_5,379.638,1457.8,High,
1621,0,C015844,D004_1,5.557,16.0,Medium,
1621,1,C015844,D004_2,6.413,23.7,High,
1621,2,C015844,D004_3,3.741,10.8,Medium,
1621,3,C015844,D004_4,6.304,14.5,Low,
1621,4,C015844,D004_5,6.076,14.0,Low,
1621,5,C015844,D010_1,386.325,927.2,Low,
1621,7,C015844,D010_3,381.221,1463.9,High,
1621,8,C015844,D010_4,382.929,1148.8,Medium,
1621,9,C015844,D010_5,382.088,917.0,Low,
871,0,C015878,D004_1,1.996,5.8,Medium,
871,1,C015878,D004_2,1.192,3.4,Medium,
871,2,C015878,D004_3,3.873,8.9,Low,
871,3,C015878,D004_4,2.455,7.1,Medium,
871,4,C015878,D004_5,2.357,6.8,Medium,
871,5,C015878,D010_1,387.791,1163.4,Medium,
871,6,C015878,D010_2,384.486,922.8,Low,No Heavy Trucks
871,7,C015878,D010_3,382.666,1148.0,Medium,
871,8,C015878,D010_4,384.41,922.6,Low,
871,9,C015878,D010_5,383.55,1150.7,Medium,
774,0,C015928,D004_1,3.066,8.8,Medium,
774,2,C015928,D004_3,4.767,13.8,Medium,
774,3,C015928,D004_4,1.674,4.8,Medium,
774,4,C015928,D004_5,1.889,4.4,Low,
774,5,C015928,D010_1,385.672,1481.0,High,
774,6,C015928,D010_2,382.368,1147.1,Medium,
774,7,C015928,D010_3,380.546,1141.6,Medium,
774,8,C015928,D010_4,382.292,917.5,Low,No Heavy Trucks
774,9,C015928,D010_5,381.431,915.4,Low,No Heavy Trucks
361,0,C015944,D004_1,3.656,13.5,High,
361,1,C015944,D004_2,4.539,16.8,High,
361,2,C015944,D004_3,2.034,5.9,Medium,
361,3,C015944,D004_4,4.289,9.9,Low,
361,4,C015944,D004_5,4.059,11.7,Medium,
361,5,C015944,D010_1,386.169,1158.5,Medium,
361,6,C015944,D010_2,382.848,1148.5,Medium,No Heavy Trucks
361,7,C015944,D010_3,381.059,1143.2,Medium,
361,8,C015944,D010_4,382.777,918.7,Low,
171,0,C015950,D004_1,4.47,12.9,Medium,
171,1,C015950,D004_2,5.128,11.8,Low,
171,3,C015950,D004_4,5.983,13.8,Low,
171,4,C015950,D004_5,5.683,16.4,Medium,
171,5,C015950,D010_1,388.739,933.0,Low,
171,6,C015950,D010_2,385.415,925.0,Low,
171,7,C015950,D010_3,383.632,920.7,Low,
171,8,C015950,D010_4,385.346,1156.0,Medium,
171,9,C015950,D010_5,384.501,1153.5,Medium,
1230,0,C015968,D004_1,5.746,13.3,Low,
1230,1,C015968,D004_2,5.831,16.8,Medium,No Heavy Trucks
1230,2,C015968,D004_3,6.906,15.9,Low,
1230,3,C015968,D004_4,3.748,10.8,Medium,
1230,4,C015968,D004_5,4.06,9.4,Low,
1230,5,C015968,D010_1,382.398,1147.2,Medium,
1230,6,C015968,D010_2,379.095,909.8,Low,
1230,7,C015968,D010_3,377.271,1448.7,High,
1230,9,C015968,D010_5,378.157,907.6,Low,
1736,0,C015992,D004_1,8.043,23.2,Medium,
1736,1,C015992,D004_2,8.923,20.6,Low,
1736,2,C015992,D004_3,6.31,14.6,Low,
1736,3,C015992,D004_4,8.463,24.4,Medium,
1736,4,C015992,D004_5,8.285,23.9,Medium,
1736,5,C015992,D010_1,384.856,923.7,Low,
1736,6,C015992,D010_2,381.523,1144.6,Medium,
1736,7,C015992,D010_3,379.758,911.4,Low,
1736,8,C015992,D010_4,381.456,1144.4,Medium,
1736,9,C015992,D010_5,380.62,1141.9,Medium,
1221,0,C016014,D004_1,6.916,20.0,Medium,
1221,1,C016014,D004_2,6.254,18.0,Medium,
1221,2,C016014,D004_3,8.8,25.4,Medium,
1221,3,C016014,D004_4,6.017,22.2,High,
1221,4,C016014,D004_5,6.202,17.9,Medium,
1221,5,C016014,D010_1,386.304,927.1,Low,
1221,7,C016014,D010_3,381.167,1143.5,Medium,
1221,8,C016014,D010_4,382.933,1148.8,Medium,
1221,9,C016014,D010_5,382.062,1146.2,Medium,
263,0,C016044,D004_1,6.169,14.2,Low,
263,2,C016044,D004_3,8.044,29.7,High,No Heavy Trucks
263,3,C016044,D004_4,5.227,15.1,Medium,
263,4,C016044,D004_5,5.414,12.5,Low,
263,5,C016044,D010_1,386.182,1158.5,Medium,No Heavy Trucks
263,6,C016044,D010_2,382.889,1470.3,High,
263,7,C016044,D010_3,381.047,914.5,Low,
263,8,C016044,D010_4,382.81,1470.0,High,
263,9,C016044,D010_5,381.94,1466.7,High,No Heavy Trucks
1574,0,C016053,D004_1,4.716,17.4,High,
1574,1,C016053,D004_2,5.483,15.8,Medium,
1574,2,C016053,D004_3,4.268,12.3,Medium,
1574,3,C016053,D004_4,3.806,8.8,Low,
1574,4,C016053,D004_5,3.807,8.8,Low,No Heavy Trucks
1574,5,C016053,D010_1,383.243,919.8,Low,
1574,6,C016053,D010_2,379.926,1139.8,Medium,
1574,7,C016053,D010_3,378.13,1134.4,Medium,
1574,8,C016053,D010_4,379.854,911.6,Low,
1574,9,C016053,D010_5,379.004,909.6,Low,No Heavy Trucks
259,1,C016097,D004_2,4.889,14.1,Medium,
259,2,C016097,D004_3,3.577,10.3,Medium,
259,3,C016097,D004_4,6.561,18.9,Medium,
259,5,C016097,D010_1,390.883,1172.7,Medium,
259,6,C016097,D010_2,387.563,930.2,Low,
259,7,C016097,D010_3,385.773,925.9,Low,
259,8,C016097,D010_4,387.493,1162.5,Medium,No Heavy Trucks
259,9,C016097,D010_5,386.645,1159.9,Medium,No Heavy Trucks
1105,0,C016162,D004_1,6.167,14.2,Low,
1105,1,C016162,D004_2,6.089,14.1,Low,
1105,2,C016162,D004_3,7.543,21.8,Medium,
1105,4,C016162,D004_5,4.567,10.5,Low,
1105,5,C016162,D010_1,382.645,1147.9,Medium,
1105,6,C016162,D010_2,379.345,1138.0,Medium,
1105,7,C016162,D010_3,377.515,1132.5,Medium,
1105,8,C016162,D010_4,379.268,910.2,Low,
1105,9,C016162,D010_5,378.403,908.2,Low,No Heavy Trucks
1143,0,C016185,D004_1,4.411,10.2,Low,
1143,1,C016185,D004_2,4.226,15.6,High,
1143,2,C016185,D004_3,4.367,10.1,Low,
1143,3,C016185,D004_4,6.385,23.6,High,
1143,5,C016185,D010_1,391.753,1504.3,High,
1143,6,C016185,D010_2,388.439,932.3,Low,
1143,7,C016185,D010_3,386.636,1159.9,Medium,
1143,8,C016185,D010_4,388.366,1165.1,Medium,
1143,9,C016185,D010_5,387.513,930.0,Low,
1445,0,C016197,D004_1,5.183,15.0,Medium,
1445,1,C016197,D004_2,6.069,17.5,Medium,
1445,2,C016197,D004_3,3.532,8.2,Low,
1445,3,C016197,D004_4,5.637,20.8,High,
1445,4,C016197,D004_5,5.441,12.6,Low,
1445,5,C016197,D010_1,385.524,925.3,Low,
1445,6,C016197,D010_2,382.199,1146.6,Medium,
1445,7,C016197,D010_3,380.418,1141.3,Medium,
1445,9,C016197,D010_5,381.287,1143.9,Medium,
1332,0,C016198,D004_1,3.859,11.1,Medium,
1332,1,C016198,D004_2,4.704,13.6,Medium,
1332,2,C016198,D004_3,3.087,8.9,Medium,
1332,3,C016198,D004_4,3.485,10.1,Medium,
1332,4,C016198,D004_5,3.381,7.8,Low,
1332,5,C016198,D010_1,384.471,1153.4,Medium,
1332,6,C016198,D010_2,381.153,1143.5,Medium,
1332,7,C016198,D010_3,379.359,1138.1,Medium,
1332,8,C016198,D010_4,381.081,1143.2,Medium,
1332,9,C016198,D010_5,380.232,1140.7,Medium,No Heavy Trucks
1746,0,C016237,D004_1,2.025,4.7,Low,
1746,1,C016237,D004_2,2.349,5.4,Low,
1746,2,C016237,D004_3,1.618,3.7,Low,
1746,3,C016237,D004_4,3.997,9.2,Low,
1746,4,C016237,D004_5,3.684,8.5,Low,
1746,5,C016237,D010_1,389.0,1167.0,Medium,
1746,6,C016237,D010_2,385.685,925.6,Low,
1746,7,C016237,D010_3,383.884,921.3,Low,
1746,8,C016237,D010_4,385.612,925.5,Low,
1746,9,C016237,D010_5,384.761,1477.5,High,
78,0,C016280,D004_1,6.577,24.3,High,
78,1,C016280,D004_2,7.457,17.2,Low,
78,2,C016280,D004_3,5.317,15.3,Medium,
78,3,C016280,D004_4,6.342,14.6,Low,
78,4,C016280,D004_5,6.249,14.4,Low,
78,5,C016280,D010_1,383.244,919.8,Low,
78,6,C016280,D010_2,379.918,1458.9,High,
78,8,C016280,D010_4,379.849,1458.6,High,
78,9,C016280,D010_5,379.007,909.6,Low,
484,0,C016292,D004_1,6.913,16.0,Low,
484,1,C016292,D004_2,6.932,20.0,Medium,
484,2,C016292,D004_3,8.128,30.0,High,
484,3,C016292,D004_4,4.932,11.4,Low,
484,4,C016292,D004_5,5.247,12.1,Low,
484,5,C016292,D010_1,381.596,1144.8,Medium,
484,6,C016292,D010_2,378.296,1134.9,Medium,No Heavy Trucks
484,7,C016292,D010_3,376.467,903.5,Low,
484,8,C016292,D010_4,378.219,1134.7,Medium,
484,9,C016292,D010_5,377.355,905.7,Low,
62,1,C016311,D004_2,3.078,7.1,Low,
62,3,C016311,D004_4,4.932,14.2,Medium,
62,4,C016311,D004_5,4.624,10.7,Low,
62,5,C016311,D010_1,389.966,1169.9,Medium,
62,7,C016311,D010_3,384.85,1154.6,Medium,
62,8,C016311,D010_4,386.578,927.8,Low,
62,9,C016311,D010_5,385.727,1157.2,Medium,
286,0,C016325,D004_1,2.448,5.7,Low,
286,1,C016325,D004_2,3.255,12.0,High,
286,2,C016325,D004_3,2.253,5.2,Low,
286,3,C016325,D004_4,2.109,6.1,Medium,No Heavy Trucks
286,4,C016325,D004_5,1.953,5.6,Medium,
286,5,C016325,D010_1,385.339,1479.7,High,No Heavy Trucks
286,6,C016325,D010_2,382.024,1146.1,Medium,
286,7,C016325,D010_3,380.223,912.5,Low,
286,8,C016325,D010_4,381.951,1145.9,Medium,No Heavy Trucks
286,9,C016325,D010_5,381.1,914.6,Low,
460,0,C016363,D004_1,6.514,15.0,Low,
460,1,C016363,D004_2,6.776,19.5,Medium,
460,2,C016363,D004_3,7.332,21.1,Medium,No Heavy Trucks
460,4,C016363,D004_5,4.819,13.9,Medium,
460,5,C016363,D010_1,381.186,1143.6,Medium,
460,8,C016363,D010_4,377.805,1133.4,Medium,
460,9,C016363,D010_5,376.946,1130.8,Medium,
1276,0,C016423,D004_1,8.73,25.2,Medium,
1276,1,C016423,D004_2,9.563,22.1,Low,
1276,2,C016423,D004_3,6.865,19.8,Medium,No Heavy Trucks
1276,3,C016423,D004_4,9.504,21.9,Low,
1276,4,C016423,D004_5,9.284,21.4,Low,
1276,5,C016423,D010_1,386.365,927.3,Low,
1276,6,C016423,D010_2,383.029,919.3,Low,
1276,7,C016423,D010_3,381.27,915.0,Low,
1276,8,C016423,D010_4,382.963,919.1,Low,
1276,9,C016423,D010_5,382.13,1146.4,Medium,
1997,0,C016424,D004_1,4.809,13.9,Medium,No Heavy Trucks
1997,1,C016424,D004_2,4.59,13.2,Medium,
1997,2,C016424,D004_3,6.396,18.4,Medium,No Heavy Trucks
1997,3,C016424,D004_4,3.099,7.2,Low,
1997,4,C016424,D004_5,3.391,9.8,Medium,
1997,5,C016424,D010_1,384.3,1152.9,Medium,
1997,6,C016424,D010_2,381.0,1143.0,Medium,
1997,7,C016424,D010_3,379.171,1137.5,Medium,No Heavy Trucks
1997,8,C016424,D010_4,380.923,1462.7,High,
1997,9,C016424,D010_5,380.059,1459.4,High,
1847,1,C016471,D004_2,3.432,7.9,Low,No Heavy Trucks
1847,2,C016471,D004_3,2.902,6.7,Low,
1847,4,C016471,D004_5,5.036,18.6,High,
1847,5,C016471,D010_1,390.385,1499.1,High,
1847,6,C016471,D010_2,387.069,1161.2,Medium,
1847,7,C016471,D010_3,385.27,1479.4,High,
1847,8,C016471,D010_4,386.997,1161.0,Medium,
1847,9,C016471,D010_5,386.146,1158.4,Medium,
1989,0,C016517,D004_1,6.643,19.2,Medium,
1989,1,C016517,D004_2,7.167,20.7,Medium,
1989,2,C016517,D004_3,4.999,14.4,Medium,
1989,3,C016517,D004_4,8.315,24.0,Medium,
1989,4,C016517,D004_5,8.008,18.5,Low,
1989,5,C016517,D010_1,390.548,937.3,Low,
1989,6,C016517,D010_2,387.22,929.3,Low,
1989,7,C016517,D010_3,385.445,925.1,Low,
1989,8,C016517,D010_4,387.152,1161.5,Medium,No Heavy Trucks
1989,9,C016517,D010_5,386.311,1158.9,Medium,
1258,0,C016560,D004_1,2.572,5.9,Low,
1258,1,C016560,D004_2,2.641,7.6,Medium,
1258,2,C016560,D004_3,2.435,5.6,Low,
1258,3,C016560,D004_4,4.578,13.2,Medium,
1258,4,C016560,D004_5,4.276,12.3,Medium,
1258,5,C016560,D010_1,389.783,1496.8,High,
1258,6,C016560,D010_2,386.469,1159.4,Medium,
1258,7,C016560,D010_3,384.667,923.2,Low,
