customer_id,lat,lon,city,demand_weight,demand_volume,ready_time,due_time,service_time,priority,delivery_type,is_return,ready_time_min,due_time_min,region_id
C047193,10.083243,105.805441,Can Tho,21.06,0.199,08:00,16:00,6.0,2,Home,0,480,960,CTO
C001795,10.089548,105.738025,Can Tho,9.68,0.106,15:00,21:00,6.0,1,Home,0,900,1260,CTO
C037626,10.005335,105.749084,Can Tho,2.8,0.082,09:00,12:00,6.0,2,Home,0,540,720,CTO
C019932,10.067158,105.755095,Can Tho,14.2,0.181,13:00,18:00,3.0,2,Home,0,780,1080,CTO
C030140,10.005083,105.699512,Can Tho,23.85,0.236,08:00,16:00,9.0,3,Home,0,480,960,CTO
C001210,9.995042,105.794358,Can Tho,6.81,0.092,15:00,20:00,11.0,1,Home,0,900,1200,CTO
C022365,9.994682,105.729422,Can Tho,12.92,0.223,13:00,16:00,4.0,2,Home,0,780,960,CTO
C043717,10.043773,105.781089,Can Tho,10.11,0.155,15:00,18:00,4.0,1,Office,0,900,1080,CTO
C003024,10.084139,105.788393,Can Tho,8.53,0.171,10:00,18:00,8.0,2,Home,0,600,1080,CTO
C040914,10.00298,105.743928,Can Tho,14.77,0.165,17:00,20:00,15.0,3,Home,0,1020,1200,CTO
C009549,10.007698,105.754744,Can Tho,4.63,0.099,08:00,12:00,3.0,2,Home,0,480,720,CTO
C039171,10.034828,105.727848,Can Tho,7.57,0.226,13:00,20:00,4.0,3,Locker,0,780,1200,CTO
C019524,10.055817,105.790759,Can Tho,8.91,0.034,13:00,20:00,14.0,2,Home,0,780,1200,CTO
C037389,10.049116,105.741703,Can Tho,21.3,0.076,13:00,16:00,3.0,2,Office,0,780,960,CTO
C009204,9.991146,105.712901,Can Tho,8.71,0.243,10:00,16:00,11.0,2,Home,0,600,960,CTO
C022278,10.049328,105.749711,Can Tho,0.47,0.231,17:00,20:00,6.0,1,Home,0,1020,1200,CTO
C044125,10.000129,105.76398,Can Tho,24.03,0.177,15:00,21:00,6.0,2,Home,0,900,1260,CTO
C032117,9.992459,105.780561,Can Tho,23.61,0.053,10:00,16:00,14.0,3,Home,0,600,960,CTO
C025499,10.04665,105.71382,Can Tho,3.28,0.109,17:00,21:00,6.0,2,Home,0,1020,1260,CTO
C030115,10.094264,105.784006,Can Tho,8.87,0.126,10:00,16:00,3.0,1,Home,0,600,960,CTO
C010393,10.02932,105.729788,Can Tho,16.4,0.067,08:00,16:00,12.0,2,Office,0,480,960,CTO
C009593,10.041152,105.709506,Can Tho,9.02,0.03,15:00,20:00,15.0,2,Home,0,900,1200,CTO
C004166,10.05749,105.70678,Can Tho,3.99,0.135,09:00,12:00,6.0,3,Home,0,540,720,CTO
C047808,9.995205,105.729532,Can Tho,15.16,0.161,09:00,16:00,7.0,1,Home,0,540,960,CTO
C017229,10.065849,105.690869,Can Tho,1.87,0.104,13:00,16:00,11.0,2,Home,0,780,960,CTO
C034280,10.047597,105.709558,Can Tho,22.12,0.239,09:00,12:00,10.0,2,Home,0,540,720,CTO
C036274,10.013519,105.793405,Can Tho,13.38,0.02,08:00,16:00,9.0,2,Home,1,480,960,CTO
C043193,10.013613,105.729514,Can Tho,1.61,0.1,15:00,18:00,6.0,1,Locker,0,900,1080,CTO
C023444,9.995695,105.768105,Can Tho,2.24,0.236,08:00,11:00,5.0,1,Home,0,480,660,CTO
C018721,10.034592,105.779947,Can Tho,5.93,0.235,17:00,21:00,7.0,3,Locker,0,1020,1260,CTO
C039996,9.997392,105.735793,Can Tho,1.62,0.237,13:00,18:00,13.0,2,Home,0,780,1080,CTO
C042111,9.993145,105.753063,Can Tho,4.24,0.222,17:00,21:00,4.0,2,Locker,0,1020,1260,CTO
C039945,10.07837,105.765482,Can Tho,21.61,0.148,17:00,21:00,6.0,2,Home,0,1020,1260,CTO
C036486,10.083718,105.703638,Can Tho,11.59,0.183,15:00,21:00,7.0,1,Home,1,900,1260,CTO
C011603,10.071197,105.735104,Can Tho,7.94,0.148,10:00,16:00,3.0,2,Home,0,600,960,CTO
C029320,9.987045,105.698851,Can Tho,10.06,0.009,13:00,18:00,14.0,2,Home,0,780,1080,CTO
C014042,10.032324,105.768806,Can Tho,1.8,0.146,17:00,20:00,8.0,2,Home,0,1020,1200,CTO
C026049,10.051857,105.77105,Can Tho,21.35,0.239,15:00,20:00,3.0,1,Home,0,900,1200,CTO
C049531,10.07845,105.712062,Can Tho,23.29,0.057,10:00,18:00,8.0,2,Home,0,600,1080,CTO
C049387,10.011654,105.77694,Can Tho,0.95,0.175,15:00,20:00,11.0,2,Home,0,900,1200,CTO
C026470,10.052258,105.803994,Can Tho,10.48,0.143,17:00,20:00,10.0,3,Home,0,1020,1200,CTO
C007060,10.063477,105.70838,Can Tho,2.03,0.026,15:00,21:00,5.0,3,Locker,0,900,1260,CTO
C046004,10.014846,105.746004,Can Tho,16.79,0.081,15:00,21:00,5.0,1,Home,0,900,1260,CTO
C016857,9.996692,105.728472,Can Tho,17.9,0.132,09:00,16:00,8.0,2,Home,0,540,960,CTO
C040052,10.053021,105.692466,Can Tho,20.34,0.207,13:00,16:00,14.0,2,Home,0,780,960,CTO
C014307,10.032199,105.701864,Can Tho,21.82,0.079,10:00,16:00,12.0,2,Locker,0,600,960,CTO
C040142,10.063576,105.7211,Can Tho,15.71,0.214,09:00,16:00,15.0,1,Home,0,540,960,CTO
C009562,10.1004,105.686732,Can Tho,24.95,0.215,09:00,16:00,8.0,3,Home,0,540,960,CTO
C031302,10.004314,105.735787,Can Tho,5.68,0.092,10:00,18:00,11.0,1,Office,1,600,1080,CTO
C014161,10.046113,105.748816,Can Tho,9.68,0.226,17:00,20:00,10.0,3,Locker,0,1020,1200,CTO
C009208,10.067035,105.780819,Can Tho,22.89,0.184,09:00,12:00,11.0,2,Home,0,540,720,CTO
C020548,9.988289,105.716578,Can Tho,23.97,0.035,08:00,16:00,12.0,1,Home,0,480,960,CTO
C037328,9.995186,105.76769,Can Tho,3.18,0.131,08:00,11:00,14.0,2,Home,0,480,660,CTO
C034847,10.04624,105.687452,Can Tho,13.38,0.06,09:00,12:00,5.0,2,Home,0,540,720,CTO
C021352,10.02473,105.765213,Can Tho,23.3,0.234,15:00,18:00,3.0,2,Home,0,900,1080,CTO
C018913,10.099015,105.757684,Can Tho,9.28,0.01,10:00,16:00,8.0,2,Home,0,600,960,CTO
C048601,9.989862,105.769933,Can Tho,23.91,0.171,10:00,18:00,8.0,2,Home,0,600,1080,CTO
C042439,9.989961,105.734015,Can Tho,9.2,0.182,13:00,18:00,3.0,2,Home,0,780,1080,CTO
C020370,10.100186,105.734819,Can Tho,24.47,0.107,08:00,12:00,10.0,3,Home,0,480,720,CTO
C012270,10.097706,105.760272,Can Tho,19.96,0.226,13:00,16:00,3.0,2,Home,0,780,960,CTO
C024793,9.988778,105.696275,Can Tho,15.22,0.056,08:00,11:00,8.0,2,Home,0,480,660,CTO
C029435,10.024667,105.693747,Can Tho,18.81,0.115,17:00,20:00,11.0,3,Home,0,1020,1200,CTO
C046250,10.067649,105.787429,Can Tho,12.83,0.199,15:00,21:00,10.0,3,Home,0,900,1260,CTO
C024486,10.071873,105.757303,Can Tho,3.02,0.168,10:00,16:00,3.0,1,Locker,0,600,960,CTO
C019284,10.013603,105.768408,Can Tho,22.85,0.124,08:00,12:00,10.0,1,Home,0,480,720,CTO
C045356,10.088843,105.739208,Can Tho,18.44,0.074,10:00,18:00,12.0,3,Office,0,600,1080,CTO
C048430,10.037066,105.756575,Can Tho,24.02,0.122,10:00,16:00,13.0,2,Home,0,600,960,CTO
C029980,10.079382,105.785101,Can Tho,6.42,0.031,08:00,11:00,11.0,2,Home,1,480,660,CTO
C004352,10.066965,105.794499,Can Tho,15.64,0.037,08:00,16:00,13.0,1,Home,0,480,960,CTO
C029128,10.090405,105.728823,Can Tho,24.73,0.132,09:00,12:00,13.0,1,Home,0,540,720,CTO
C033354,10.032922,105.719808,Can Tho,19.92,0.037,17:00,21:00,6.0,2,Home,0,1020,1260,CTO
C043680,10.01373,105.782672,Can Tho,24.09,0.126,17:00,20:00,13.0,1,Home,0,1020,1200,CTO
C010826,10.022607,105.798449,Can Tho,23.32,0.108,13:00,18:00,9.0,1,Home,0,780,1080,CTO
C041323,10.002156,105.759307,Can Tho,6.96,0.169,15:00,20:00,6.0,2,Home,0,900,1200,CTO
C034319,9.987566,105.715836,Can Tho,7.75,0.011,10:00,16:00,8.0,2,Home,0,600,960,CTO
C043750,9.995997,105.735414,Can Tho,11.44,0.17,08:00,12:00,8.0,2,Home,1,480,720,CTO
C019690,10.073157,105.7279,Can Tho,7.95,0.25,13:00,20:00,10.0,2,Home,0,780,1200,CTO
C040670,10.093356,105.706153,Can Tho,7.93,0.189,17:00,20:00,10.0,1,Home,0,1020,1200,CTO
C040690,10.003789,105.786291,Can Tho,19.36,0.173,10:00,16:00,4.0,1,Home,0,600,960,CTO
C002120,9.996004,105.798712,Can Tho,3.8,0.048,13:00,18:00,15.0,2,Home,0,780,1080,CTO
C034781,10.040108,105.689782,Can Tho,23.3,0.182,17:00,21:00,6.0,3,Home,0,1020,1260,CTO
C045525,10.05457,105.702088,Can Tho,5.32,0.193,08:00,16:00,4.0,2,Locker,0,480,960,CTO
C010377,10.037039,105.732723,Can Tho,11.82,0.035,15:00,21:00,6.0,3,Home,0,900,1260,CTO
C042102,10.09748,105.741397,Can Tho,14.1,0.043,13:00,16:00,7.0,3,Home,1,780,960,CTO
C047274,10.077744,105.752182,Can Tho,4.54,0.024,10:00,18:00,11.0,2,Home,0,600,1080,CTO
C048494,10.007988,105.795822,Can Tho,11.86,0.054,13:00,18:00,3.0,3,Home,0,780,1080,CTO
C029394,10.09532,105.728017,Can Tho,18.62,0.166,09:00,18:00,7.0,2,Home,0,540,1080,CTO
C024833,10.095436,105.707755,Can Tho,5.59,0.139,13:00,20:00,5.0,2,Locker,0,780,1200,CTO
C010256,10.064232,105.699077,Can Tho,22.28,0.199,17:00,20:00,13.0,3,Locker,0,1020,1200,CTO
C027876,9.985375,105.764707,Can Tho,10.7,0.162,15:00,20:00,3.0,2,Locker,0,900,1200,CTO
C012535,10.086501,105.763916,Can Tho,6.54,0.183,08:00,12:00,12.0,1,Office,0,480,720,CTO
C002021,10.089489,105.731525,Can Tho,22.98,0.092,13:00,18:00,8.0,2,Home,0,780,1080,CTO
C044437,9.986258,105.788268,Can Tho,1.21,0.223,08:00,16:00,3.0,2,Home,0,480,960,CTO
C038162,10.05289,105.717346,Can Tho,20.65,0.007,10:00,18:00,10.0,2,Home,0,600,1080,CTO
C004165,10.056009,105.734211,Can Tho,18.66,0.009,13:00,18:00,15.0,2,Home,0,780,1080,CTO
C010188,10.080867,105.733713,Can Tho,4.49,0.188,17:00,21:00,10.0,3,Home,0,1020,1260,CTO
C005508,10.013018,105.763967,Can Tho,20.57,0.012,09:00,18:00,7.0,2,Home,0,540,1080,CTO
C022823,10.094068,105.738529,Can Tho,2.09,0.046,09:00,18:00,13.0,2,Locker,0,540,1080,CTO
C025747,10.020373,105.798722,Can Tho,16.62,0.236,08:00,11:00,8.0,2,Home,0,480,660,CTO
C044539,10.085454,105.732504,Can Tho,1.6,0.091,10:00,16:00,7.0,3,Home,0,600,960,CTO
C017660,10.077686,105.745162,Can Tho,2.87,0.068,09:00,16:00,7.0,2,Home,0,540,960,CTO
C006192,10.079744,105.755999,Can Tho,19.81,0.024,09:00,18:00,7.0,3,Home,0,540,1080,CTO
C013183,10.103493,105.755906,Can Tho,18.49,0.12,15:00,21:00,15.0,2,Home,0,900,1260,CTO
C033194,10.01587,105.697009,Can Tho,16.95,0.142,13:00,16:00,7.0,2,Home,0,780,960,CTO
C047342,10.065583,105.738803,Can Tho,12.96,0.079,10:00,16:00,5.0,2,Home,0,600,960,CTO
C022626,10.068374,105.722544,Can Tho,23.27,0.233,15:00,20:00,7.0,2,Home,0,900,1200,CTO
C042268,10.048044,105.768262,Can Tho,10.81,0.227,15:00,18:00,4.0,2,Home,0,900,1080,CTO
C046534,10.046704,105.764501,Can Tho,8.97,0.069,08:00,12:00,3.0,2,Home,0,480,720,CTO
C047150,10.021215,105.720767,Can Tho,24.47,0.079,13:00,16:00,6.0,2,Home,0,780,960,CTO
C024714,9.996228,105.688105,Can Tho,6.24,0.107,10:00,16:00,12.0,2,Locker,0,600,960,CTO
C022935,10.081145,105.733848,Can Tho,10.38,0.138,13:00,18:00,13.0,3,Home,1,780,1080,CTO
C004123,10.081666,105.709071,Can Tho,24.44,0.134,13:00,20:00,9.0,2,Home,1,780,1200,CTO
C021975,10.063358,105.727782,Can Tho,15.18,0.2,13:00,18:00,8.0,2,Home,0,780,1080,CTO
C006092,10.025731,105.760205,Can Tho,21.4,0.244,08:00,11:00,5.0,2,Home,0,480,660,CTO
C007225,10.09512,105.77915,Can Tho,2.17,0.245,15:00,18:00,9.0,2,Locker,0,900,1080,CTO
C036022,10.057743,105.795912,Can Tho,17.41,0.089,10:00,18:00,3.0,1,Home,0,600,1080,CTO
C035448,10.00748,105.705877,Can Tho,10.47,0.093,15:00,20:00,6.0,1,Home,1,900,1200,CTO
C026609,10.021741,105.743863,Can Tho,16.45,0.066,09:00,12:00,13.0,3,Home,0,540,720,CTO
C035453,10.092806,105.768501,Can Tho,8.25,0.106,09:00,12:00,13.0,1,Home,0,540,720,CTO
C043119,10.092087,105.743453,Can Tho,12.56,0.17,15:00,18:00,4.0,2,Home,0,900,1080,CTO
C048520,10.093842,105.694539,Can Tho,14.69,0.095,13:00,18:00,4.0,3,Home,0,780,1080,CTO
C000697,9.997634,105.735409,Can Tho,6.73,0.1,13:00,18:00,3.0,1,Home,0,780,1080,CTO
C012925,10.012325,105.772349,Can Tho,4.0,0.199,08:00,11:00,9.0,1,Home,0,480,660,CTO
C049437,10.041686,105.801853,Can Tho,18.92,0.148,08:00,12:00,4.0,2,Home,0,480,720,CTO
C026713,10.099461,105.707213,Can Tho,7.5,0.191,17:00,20:00,14.0,3,Home,0,1020,1200,CTO
C003168,10.052156,105.710042,Can Tho,4.18,0.198,10:00,16:00,15.0,2,Home,0,600,960,CTO
C034180,10.059979,105.762426,Can Tho,0.46,0.207,15:00,18:00,14.0,3,Locker,0,900,1080,CTO
C013964,10.054919,105.795748,Can Tho,18.33,0.123,13:00,20:00,3.0,2,Home,0,780,1200,CTO
C024911,9.989512,105.697747,Can Tho,17.43,0.2,08:00,16:00,4.0,2,Home,0,480,960,CTO
C014186,10.098093,105.751958,Can Tho,18.77,0.081,13:00,20:00,12.0,2,Home,0,780,1200,CTO
C047898,10.101958,105.696777,Can Tho,12.38,0.054,17:00,21:00,7.0,3,Home,0,1020,1260,CTO
C032842,10.045474,105.781676,Can Tho,6.67,0.158,08:00,11:00,8.0,2,Home,0,480,660,CTO
C000771,10.084877,105.778755,Can Tho,6.61,0.067,09:00,16:00,9.0,2,Office,1,540,960,CTO
C020289,10.062648,105.756181,Can Tho,11.2,0.08,17:00,21:00,11.0,1,Office,0,1020,1260,CTO
C033652,10.055605,105.78732,Can Tho,23.32,0.185,09:00,16:00,15.0,1,Home,0,540,960,CTO
C002758,10.041246,105.76181,Can Tho,16.34,0.131,17:00,20:00,10.0,3,Locker,0,1020,1200,CTO
C040021,10.007401,105.712668,Can Tho,23.39,0.03,17:00,21:00,7.0,2,Home,0,1020,1260,CTO
C030758,10.057449,105.694612,Can Tho,1.2,0.061,08:00,16:00,9.0,2,Home,0,480,960,CTO
C015928,10.029858,105.77371,Can Tho,7.74,0.224,15:00,21:00,8.0,1,Home,0,900,1260,CTO
C017046,10.102479,105.802235,Can Tho,22.74,0.136,08:00,11:00,11.0,3,Home,0,480,660,CTO
C001067,10.045892,105.723785,Can Tho,10.31,0.036,08:00,16:00,3.0,2,Home,0,480,960,CTO
C013154,10.07135,105.687151,Can Tho,24.45,0.093,08:00,16:00,5.0,2,Home,0,480,960,CTO
C022382,10.084661,105.776451,Can Tho,19.2,0.041,15:00,21:00,15.0,1,Home,1,900,1260,CTO
C035668,9.998703,105.69637,Can Tho,11.49,0.127,08:00,16:00,6.0,2,Home,0,480,960,CTO
C011584,10.074605,105.746415,Can Tho,10.36,0.243,10:00,18:00,13.0,1,Locker,0,600,1080,CTO
C024128,10.079733,105.737419,Can Tho,22.27,0.21,15:00,20:00,15.0,2,Home,0,900,1200,CTO
C017492,9.98966,105.693542,Can Tho,4.45,0.162,17:00,20:00,14.0,3,Home,0,1020,1200,CTO
C041796,10.032518,105.711254,Can Tho,17.37,0.011,09:00,12:00,11.0,1,Home,1,540,720,CTO
C005561,10.031797,105.788035,Can Tho,16.3,0.083,13:00,20:00,7.0,2,Home,0,780,1200,CTO
C043339,10.088571,105.704113,Can Tho,6.96,0.167,17:00,20:00,11.0,2,Home,0,1020,1200,CTO
C045397,10.043821,105.748487,Can Tho,7.47,0.177,17:00,20:00,5.0,2,Locker,0,1020,1200,CTO
C012655,9.988969,105.700067,Can Tho,3.93,0.125,10:00,18:00,6.0,2,Locker,1,600,1080,CTO
C019819,10.032649,105.772984,Can Tho,12.77,0.126,09:00,16:00,13.0,3,Home,0,540,960,CTO
C024406,10.018074,105.761355,Can Tho,1.21,0.024,13:00,20:00,5.0,2,Home,0,780,1200,CTO
C043366,10.038819,105.759934,Can Tho,1.15,0.046,13:00,16:00,9.0,1,Home,0,780,960,CTO
C030844,10.046744,105.753019,Can Tho,2.94,0.157,09:00,18:00,3.0,1,Home,0,540,1080,CTO
C018990,10.097337,105.77076,Can Tho,1.68,0.156,13:00,18:00,5.0,2,Office,0,780,1080,CTO
C033681,9.998415,105.695446,Can Tho,18.02,0.03,15:00,18:00,7.0,1,Home,0,900,1080,CTO
C046360,10.017911,105.783455,Can Tho,11.3,0.068,08:00,11:00,10.0,3,Locker,0,480,660,CTO
C047650,10.055594,105.744972,Can Tho,17.82,0.2,17:00,21:00,5.0,2,Locker,0,1020,1260,CTO
C017550,10.009339,105.784615,Can Tho,0.87,0.201,15:00,18:00,11.0,2,Home,0,900,1080,CTO
C003612,9.988037,105.69054,Can Tho,17.35,0.193,09:00,16:00,13.0,2,Office,0,540,960,CTO
C009134,10.100264,105.757565,Can Tho,8.96,0.027,08:00,16:00,10.0,1,Locker,0,480,960,CTO
C003466,10.097067,105.797762,Can Tho,3.62,0.131,15:00,21:00,3.0,2,Home,0,900,1260,CTO
C029135,10.085436,105.745019,Can Tho,15.74,0.157,15:00,18:00,14.0,3,Home,0,900,1080,CTO
C007954,10.058287,105.700319,Can Tho,15.12,0.023,13:00,16:00,9.0,2,Home,0,780,960,CTO
C025798,10.059133,105.757271,Can Tho,9.73,0.048,13:00,18:00,3.0,3,Home,0,780,1080,CTO
C025496,10.042816,105.727345,Can Tho,10.93,0.127,17:00,21:00,8.0,3,Locker,1,1020,1260,CTO
C020093,10.037725,105.755675,Can Tho,3.46,0.156,10:00,18:00,7.0,2,Home,0,600,1080,CTO
C032021,10.070056,105.758068,Can Tho,14.28,0.097,09:00,16:00,4.0,2,Home,0,540,960,CTO
C031601,10.052863,105.697937,Can Tho,5.63,0.224,15:00,20:00,7.0,3,Home,0,900,1200,CTO
C023935,10.043168,105.741651,Can Tho,5.41,0.021,13:00,18:00,4.0,3,Home,0,780,1080,CTO
C005366,10.036015,105.758736,Can Tho,11.83,0.25,13:00,16:00,15.0,2,Home,0,780,960,CTO
C037341,10.012737,105.723702,Can Tho,17.04,0.084,15:00,18:00,14.0,1,Home,0,900,1080,CTO
C019772,10.013335,105.7962,Can Tho,9.55,0.073,08:00,11:00,15.0,1,Home,0,480,660,CTO
C006548,10.094053,105.779369,Can Tho,17.9,0.236,17:00,20:00,9.0,3,Home,0,1020,1200,CTO
C045301,10.029958,105.758764,Can Tho,15.26,0.118,10:00,18:00,7.0,2,Home,0,600,1080,CTO
C048353,10.03535,105.74509,Can Tho,15.64,0.046,15:00,18:00,3.0,1,Home,0,900,1080,CTO
C046121,10.104511,105.757005,Can Tho,12.62,0.076,17:00,21:00,15.0,3,Home,0,1020,1260,CTO
C032025,10.005858,105.693336,Can Tho,12.41,0.176,17:00,20:00,13.0,2,Home,0,1020,1200,CTO
C006460,10.092324,105.737196,Can Tho,5.3,0.199,10:00,16:00,8.0,2,Home,0,600,960,CTO
C014169,10.086849,105.688609,Can Tho,0.96,0.089,17:00,20:00,13.0,2,Home,0,1020,1200,CTO
C013809,10.034033,105.691891,Can Tho,14.74,0.227,13:00,18:00,8.0,2,Home,0,780,1080,CTO
C006997,10.025727,105.735832,Can Tho,0.42,0.087,17:00,20:00,11.0,2,Home,0,1020,1200,CTO
C007151,10.036831,105.747743,Can Tho,24.65,0.074,17:00,21:00,6.0,2,Home,0,1020,1260,CTO
C047499,10.092818,105.690711,Can Tho,18.33,0.046,09:00,16:00,12.0,2,Home,1,540,960,CTO
C007783,10.065075,105.732114,Can Tho,9.69,0.084,10:00,18:00,15.0,2,Home,0,600,1080,CTO
C005701,10.055015,105.77728,Can Tho,5.91,0.232,15:00,21:00,14.0,2,Home,0,900,1260,CTO
C022738,9.985451,105.707414,Can Tho,11.32,0.194,09:00,18:00,13.0,2,Home,0,540,1080,CTO
C002746,10.078866,105.778347,Can Tho,2.49,0.069,10:00,16:00,15.0,2,Home,0,600,960,CTO
C032423,10.003417,105.791042,Can Tho,21.11,0.191,10:00,18:00,3.0,2,Home,0,600,1080,CTO
C011550,9.989513,105.70743,Can Tho,5.7,0.11,17:00,20:00,8.0,1,Home,0,1020,1200,CTO
C009358,10.016154,105.77516,Can Tho,6.92,0.205,09:00,18:00,13.0,2,Office,0,540,1080,CTO
C041904,10.084565,105.772723,Can Tho,18.95,0.151,10:00,16:00,5.0,2,Home,0,600,960,CTO
C012419,10.047762,105.770644,Can Tho,6.86,0.187,08:00,16:00,3.0,3,Home,0,480,960,CTO
C047934,10.000947,105.689715,Can Tho,14.07,0.173,17:00,21:00,8.0,2,Home,0,1020,1260,CTO
C049278,10.093627,105.729642,Can Tho,12.91,0.029,17:00,20:00,12.0,2,Home,0,1020,1200,CTO
C041171,10.095214,105.689266,Can Tho,7.29,0.146,08:00,11:00,12.0,2,Home,0,480,660,CTO
C049815,10.014802,105.691604,Can Tho,17.59,0.143,15:00,18:00,9.0,3,Home,0,900,1080,CTO
C044589,9.999717,105.771389,Can Tho,24.4,0.066,10:00,18:00,12.0,2,Home,0,600,1080,CTO
C019482,10.05667,105.788655,Can Tho,7.52,0.188,10:00,16:00,11.0,1,Home,0,600,960,CTO
C035675,10.0439,105.804585,Can Tho,11.77,0.007,15:00,20:00,9.0,1,Home,0,900,1200,CTO
C015431,10.087394,105.758914,Can Tho,8.01,0.101,17:00,21:00,10.0,2,Home,0,1020,1260,CTO
C036091,10.011509,105.743288,Can Tho,12.5,0.139,08:00,11:00,10.0,2,Home,0,480,660,CTO
C036635,9.998637,105.708783,Can Tho,17.98,0.164,09:00,12:00,14.0,2,Home,0,540,720,CTO
C049926,10.010205,105.722842,Can Tho,14.54,0.071,09:00,12:00,14.0,1,Home,0,540,720,CTO
C013625,10.093444,105.696251,Can Tho,3.73,0.194,13:00,18:00,8.0,1,Home,0,780,1080,CTO
C029426,10.018346,105.776197,Can Tho,24.16,0.153,09:00,12:00,13.0,2,Home,0,540,720,CTO
C044078,9.996217,105.68905,Can Tho,17.39,0.053,08:00,11:00,12.0,3,Home,0,480,660,CTO
C010274,9.993286,105.754498,Can Tho,11.42,0.115,10:00,16:00,12.0,3,Home,0,600,960,CTO
C034294,10.004033,105.740031,Can Tho,19.1,0.113,17:00,21:00,9.0,2,Home,0,1020,1260,CTO
C022910,10.068219,105.798956,Can Tho,24.99,0.189,09:00,18:00,11.0,2,Home,0,540,1080,CTO
C035483,10.032626,105.713815,Can Tho,19.69,0.231,08:00,11:00,15.0,3,Home,0,480,660,CTO
C007483,10.096788,105.783836,Can Tho,22.26,0.109,08:00,12:00,8.0,2,Locker,0,480,720,CTO
C045102,9.988732,105.69742,Can Tho,6.36,0.201,17:00,21:00,13.0,2,Home,1,1020,1260,CTO
C011638,9.996687,105.721508,Can Tho,20.36,0.028,15:00,18:00,14.0,3,Home,0,900,1080,CTO
C037737,10.076628,105.760094,Can Tho,16.1,0.184,08:00,16:00,8.0,1,Home,0,480,960,CTO
C000007,10.048427,105.688742,Can Tho,3.25,0.018,13:00,18:00,7.0,3,Home,0,780,1080,CTO
C036322,10.009153,105.714723,Can Tho,4.17,0.08,17:00,21:00,6.0,3,Office,0,1020,1260,CTO
C029452,10.020896,105.73112,Can Tho,20.78,0.043,08:00,16:00,15.0,2,Office,0,480,960,CTO
C048262,10.012704,105.707549,Can Tho,14.27,0.218,15:00,18:00,3.0,2,Home,0,900,1080,CTO
C048106,10.021014,105.729387,Can Tho,20.13,0.043,15:00,20:00,6.0,2,Office,1,900,1200,CTO
C034271,10.012274,105.709764,Can Tho,7.48,0.086,10:00,16:00,4.0,3,Home,1,600,960,CTO
C046974,9.987676,105.785644,Can Tho,12.85,0.165,10:00,16:00,5.0,1,Home,0,600,960,CTO
C003074,10.024212,105.729616,Can Tho,4.7,0.039,15:00,20:00,15.0,2,Locker,0,900,1200,CTO
C017890,10.073557,105.805108,Can Tho,5.21,0.085,13:00,16:00,10.0,2,Home,0,780,960,CTO
C030661,10.042622,105.719756,Can Tho,16.94,0.093,13:00,18:00,11.0,2,Home,0,780,1080,CTO
C030565,10.078932,105.800347,Can Tho,5.99,0.149,15:00,21:00,6.0,2,Locker,0,900,1260,CTO
C035715,9.995455,105.747896,Can Tho,19.62,0.124,13:00,16:00,12.0,2,Locker,0,780,960,CTO
C013605,10.085923,105.749662,Can Tho,22.2,0.067,15:00,18:00,7.0,2,Home,0,900,1080,CTO
C030100,10.018113,105.739089,Can Tho,6.62,0.046,15:00,18:00,10.0,2,Home,0,900,1080,CTO
C008250,10.072858,105.77949,Can Tho,3.96,0.236,15:00,20:00,8.0,2,Office,0,900,1200,CTO
C027931,10.069194,105.704262,Can Tho,2.09,0.131,10:00,18:00,11.0,2,Home,0,600,1080,CTO
C019741,10.016225,105.744828,Can Tho,7.14,0.248,13:00,18:00,5.0,2,Home,0,780,1080,CTO
C048577,9.98817,105.742285,Can Tho,6.75,0.081,10:00,16:00,14.0,2,Home,0,600,960,CTO
C015878,10.018423,105.757433,Can Tho,0.93,0.083,13:00,20:00,5.0,2,Home,0,780,1200,CTO
C002053,10.014652,105.802494,Can Tho,13.39,0.194,10:00,18:00,3.0,3,Home,0,600,1080,CTO
C003555,10.023897,105.77601,Can Tho,8.93,0.029,10:00,16:00,14.0,2,Home,0,600,960,CTO
C035337,9.994297,105.74218,Can Tho,17.67,0.137,08:00,16:00,6.0,2,Home,0,480,960,CTO
C013782,9.998714,105.75458,Can Tho,13.44,0.24,17:00,20:00,11.0,2,Home,0,1020,1200,CTO
C021828,10.016845,105.687845,Can Tho,5.53,0.23,17:00,20:00,3.0,2,Office,0,1020,1200,CTO
C012746,10.099649,105.716255,Can Tho,20.0,0.042,15:00,20:00,15.0,2,Home,0,900,1200,CTO
C032220,9.989883,105.695578,Can Tho,0.78,0.219,15:00,21:00,4.0,1,Home,0,900,1260,CTO
C036942,10.075723,105.73194,Can Tho,21.44,0.01,13:00,20:00,9.0,2,Home,0,780,1200,CTO
C008869,10.044782,105.699305,Can Tho,3.14,0.027,09:00,16:00,3.0,2,Home,0,540,960,CTO
C049102,10.018509,105.732911,Can Tho,19.47,0.221,09:00,16:00,13.0,2,Home,0,540,960,CTO
C005248,10.053907,105.787395,Can Tho,24.88,0.095,10:00,16:00,3.0,2,Home,0,600,960,CTO
C032348,10.031144,105.696579,Can Tho,24.97,0.232,15:00,18:00,8.0,2,Home,0,900,1080,CTO
C002741,10.02572,105.760595,Can Tho,23.66,0.014,09:00,12:00,6.0,3,Locker,0,540,720,CTO
