origin_index,destination_index,origin_id,destination_id,distance_km,travel_time_min,traffic_level,road_restrictions
663,5,C017776,D008_1,8.953,22.4,Low,No Heavy Trucks
663,7,C017776,D008_3,13.359,33.4,Low,
663,8,C017776,D008_4,9.162,28.6,Medium,
663,9,C017776,D008_5,13.167,32.9,Low,
663,10,C017776,D009_1,66.46,245.4,High,
663,11,C017776,D009_2,64.404,148.6,Low,
663,12,C017776,D009_3,65.332,150.8,Low,
663,13,C017776,D009_4,65.571,151.3,Low,
663,14,C017776,D009_5,67.037,193.4,Medium,
776,0,C017788,D001_1,17.084,58.2,Medium,
776,1,C017788,D001_2,16.577,56.5,Medium,
776,2,C017788,D001_3,14.718,64.2,High,
776,3,C017788,D001_4,17.669,48.2,Low,
776,4,C017788,D001_5,17.327,59.1,Medium,
776,5,C017788,D008_1,24.995,78.1,Medium,
776,6,C017788,D008_2,27.429,109.7,High,
776,7,C017788,D008_3,27.673,86.5,Medium,No Heavy Trucks
776,8,C017788,D008_4,26.69,83.4,Medium,
776,10,C017788,D009_1,82.593,238.2,Medium,
776,11,C017788,D009_2,80.352,231.8,Medium,
776,12,C017788,D009_3,81.445,234.9,Medium,No Heavy Trucks
776,13,C017788,D009_4,81.584,235.3,Medium,
776,14,C017788,D009_5,82.669,238.5,Medium,
1803,0,C017795,D001_1,11.659,50.9,High,
1803,1,C017795,D001_2,11.51,50.2,High,
1803,2,C017795,D001_3,9.309,31.7,Medium,No Heavy Trucks
1803,3,C017795,D001_4,12.244,33.4,Low,
1803,5,C017795,D008_1,22.295,69.7,Medium,
1803,6,C017795,D008_2,25.378,63.4,Low,
1803,7,C017795,D008_3,25.611,64.0,Low,
1803,8,C017795,D008_4,23.839,59.6,Low,
1803,9,C017795,D008_5,27.065,67.7,Low,
1803,10,C017795,D009_1,77.201,285.0,High,
1803,11,C017795,D009_2,74.964,173.0,Low,
1803,13,C017795,D009_4,76.195,175.8,Low,
1803,14,C017795,D009_5,77.296,178.4,Low,
593,0,C017829,D001_1,10.436,28.5,Low,
593,1,C017829,D001_2,14.933,65.2,High,
593,2,C017829,D001_3,10.784,36.8,Medium,
593,3,C017829,D001_4,11.283,38.5,Medium,
593,4,C017829,D001_5,12.068,52.7,High,
593,5,C017829,D008_1,11.032,44.1,High,
593,6,C017829,D008_2,14.755,46.1,Medium,
593,7,C017829,D008_3,14.961,46.8,Medium,
593,8,C017829,D008_4,12.38,38.7,Medium,
593,9,C017829,D008_5,15.974,49.9,Medium,
593,10,C017829,D009_1,72.258,166.7,Low,
593,11,C017829,D009_2,70.128,202.3,Medium,
593,12,C017829,D009_3,71.116,262.6,High,No Heavy Trucks
593,13,C017829,D009_4,71.323,164.6,Low,
593,14,C017829,D009_5,72.67,268.3,High,
997,0,C017870,D001_1,13.079,35.7,Low,
997,1,C017870,D001_2,8.461,28.8,Medium,No Heavy Trucks
997,2,C017870,D001_3,10.683,36.4,Medium,
997,5,C017870,D008_1,30.877,77.2,Low,
997,7,C017870,D008_3,34.748,108.6,Medium,
997,8,C017870,D008_4,32.151,100.5,Medium,
997,9,C017870,D008_5,35.824,143.3,High,No Heavy Trucks
997,10,C017870,D009_1,73.047,210.7,Medium,No Heavy Trucks
997,11,C017870,D009_2,70.754,163.3,Low,
997,12,C017870,D009_3,71.913,166.0,Low,
997,13,C017870,D009_4,71.994,207.7,Medium,
997,14,C017870,D009_5,72.853,210.2,Medium,
475,0,C017941,D001_1,6.912,30.2,High,
475,1,C017941,D001_2,12.015,41.0,Medium,
475,2,C017941,D001_3,9.447,41.2,High,
475,3,C017941,D001_4,7.106,24.2,Medium,
475,4,C017941,D001_5,8.233,28.1,Medium,
475,5,C017941,D008_1,16.209,64.8,High,
475,6,C017941,D008_2,20.537,51.3,Low,
475,7,C017941,D008_3,20.662,64.6,Medium,No Heavy Trucks
475,8,C017941,D008_4,16.568,51.8,Medium,
475,9,C017941,D008_5,20.584,64.3,Medium,
475,10,C017941,D009_1,62.455,180.2,Medium,
475,11,C017941,D009_2,60.306,174.0,Medium,
475,12,C017941,D009_3,61.311,141.5,Low,
475,13,C017941,D009_4,61.509,141.9,Low,
475,14,C017941,D009_5,62.824,145.0,Low,
1529,0,C017963,D001_1,11.315,38.6,Medium,
1529,2,C017963,D001_3,11.299,49.3,High,
1529,4,C017963,D001_5,9.643,42.1,High,
1529,5,C017963,D008_1,31.355,125.4,High,
1529,6,C017963,D008_2,35.596,89.0,Low,
1529,7,C017963,D008_3,35.76,89.4,Low,
1529,8,C017963,D008_4,32.063,80.2,Low,
1529,9,C017963,D008_5,36.084,90.2,Low,
1529,11,C017963,D009_2,58.797,135.7,Low,
1529,12,C017963,D009_3,59.96,138.4,Low,
1529,13,C017963,D009_4,60.037,138.5,Low,
1462,0,C017978,D001_1,20.568,70.1,Medium,
1462,1,C017978,D001_2,15.251,66.6,High,
1462,2,C017978,D001_3,19.242,84.0,High,
1462,3,C017978,D001_4,19.985,68.1,Medium,
1462,4,C017978,D001_5,18.871,82.3,High,
1462,5,C017978,D008_1,40.554,101.4,Low,
1462,6,C017978,D008_2,44.563,139.3,Medium,No Heavy Trucks
1462,7,C017978,D008_3,44.757,139.9,Medium,
1462,8,C017978,D008_4,41.553,103.9,Low,
1462,10,C017978,D009_1,67.796,195.6,Medium,No Heavy Trucks
1462,11,C017978,D009_2,65.489,151.1,Low,No Heavy Trucks
1462,12,C017978,D009_3,66.704,153.9,Low,
1462,13,C017978,D009_4,66.712,154.0,Low,
1462,14,C017978,D009_5,67.272,248.4,High,
1429,0,C017991,D001_1,15.03,41.0,Low,No Heavy Trucks
1429,1,C017991,D001_2,14.518,49.5,Medium,
1429,2,C017991,D001_3,16.659,72.7,High,
1429,3,C017991,D001_4,14.205,62.0,High,
1429,4,C017991,D001_5,14.093,61.5,High,
1429,5,C017991,D008_1,31.595,79.0,Low,
1429,6,C017991,D008_2,35.906,143.6,High,No Heavy Trucks
1429,7,C017991,D008_3,36.015,112.5,Medium,
1429,8,C017991,D008_4,31.765,79.4,Low,
1429,9,C017991,D008_5,35.702,111.6,Medium,
1429,11,C017991,D009_2,49.678,143.3,Medium,No Heavy Trucks
1429,12,C017991,D009_3,50.811,146.6,Medium,
1429,13,C017991,D009_4,50.917,188.0,High,No Heavy Trucks
1604,0,C018040,D001_1,5.128,22.4,High,No Heavy Trucks
1604,1,C018040,D001_2,9.27,25.3,Low,
1604,2,C018040,D001_3,5.122,17.5,Medium,
1604,3,C018040,D001_4,6.001,20.5,Medium,
1604,4,C018040,D001_5,6.599,22.5,Medium,
1604,5,C018040,D008_1,16.336,40.8,Low,
1604,6,C018040,D008_2,20.273,63.4,Medium,
1604,7,C018040,D008_3,20.469,51.2,Low,No Heavy Trucks
1604,8,C018040,D008_4,17.477,54.6,Medium,No Heavy Trucks
1604,9,C018040,D008_5,21.284,53.2,Low,
1604,11,C018040,D009_2,67.557,194.9,Medium,
1604,12,C018040,D009_3,68.599,158.3,Low,
1604,13,C018040,D009_4,68.774,158.7,Low,
1604,14,C018040,D009_5,70.003,161.5,Low,
385,0,C018044,D001_1,4.771,16.3,Medium,No Heavy Trucks
385,1,C018044,D001_2,9.395,32.0,Medium,
385,2,C018044,D001_3,7.468,32.6,High,No Heavy Trucks
385,3,C018044,D001_4,4.691,16.0,Medium,
385,5,C018044,D008_1,18.784,58.7,Medium,No Heavy Trucks
385,6,C018044,D008_2,23.106,72.2,Medium,
385,7,C018044,D008_3,23.244,72.6,Medium,
385,8,C018044,D008_4,19.266,48.2,Low,
385,9,C018044,D008_5,23.295,93.2,High,
385,10,C018044,D009_1,62.084,143.3,Low,
385,11,C018044,D009_2,59.897,138.2,Low,No Heavy Trucks
385,12,C018044,D009_3,60.936,140.6,Low,
385,13,C018044,D009_4,61.113,176.3,Medium,
385,14,C018044,D009_5,62.351,179.9,Medium,
1058,0,C018085,D001_1,15.318,52.2,Medium,
1058,1,C018085,D001_2,9.964,27.2,Low,
1058,3,C018085,D001_4,14.916,50.9,Medium,
1058,4,C018085,D001_5,13.77,46.9,Medium,
1058,6,C018085,D008_2,38.487,96.2,Low,
1058,7,C018085,D008_3,38.691,154.8,High,No Heavy Trucks
1058,8,C018085,D008_4,35.753,143.0,High,
1058,9,C018085,D008_5,39.573,123.7,Medium,
1058,10,C018085,D009_1,70.224,202.6,Medium,
1058,12,C018085,D009_3,69.104,159.5,Low,
1058,13,C018085,D009_4,69.156,159.6,Low,
1058,14,C018085,D009_5,69.9,201.6,Medium,
2001,0,C018086,D001_1,7.479,25.5,Medium,
2001,1,C018086,D001_2,2.656,9.1,Medium,
2001,2,C018086,D001_3,5.455,18.6,Medium,
2001,3,C018086,D001_4,7.233,19.7,Low,
2001,4,C018086,D001_5,6.131,16.7,Low,
2001,5,C018086,D008_1,26.661,83.3,Medium,
2001,6,C018086,D008_2,30.598,122.4,High,
2001,8,C018086,D008_4,27.752,86.7,Medium,
2001,9,C018086,D008_5,31.603,126.4,High,
2001,10,C018086,D009_1,68.629,158.4,Low,
2001,11,C018086,D009_2,66.354,191.4,Medium,
2001,12,C018086,D009_3,67.486,249.2,High,
2001,13,C018086,D009_4,67.593,249.6,High,
2001,14,C018086,D009_5,68.556,197.8,Medium,
396,0,C018115,D001_1,9.3,31.7,Medium,
396,2,C018115,D001_3,10.728,36.6,Medium,
396,3,C018115,D001_4,8.443,36.8,High,
396,4,C018115,D001_5,8.203,28.0,Medium,
396,5,C018115,D008_1,27.571,110.3,High,
396,7,C018115,D008_3,32.031,80.1,Low,No Heavy Trucks
396,8,C018115,D008_4,28.013,70.0,Low,No Heavy Trucks
396,9,C018115,D008_5,32.035,100.1,Medium,
396,10,C018115,D009_1,57.741,133.2,Low,
396,11,C018115,D009_2,55.477,128.0,Low,
396,12,C018115,D009_3,56.596,163.3,Medium,
396,13,C018115,D009_4,56.714,130.9,Low,
396,14,C018115,D009_5,57.728,166.5,Medium,
724,1,C018132,D001_2,9.671,26.4,Low,
724,2,C018132,D001_3,12.329,53.8,High,
724,3,C018132,D001_4,14.396,49.1,Medium,
724,4,C018132,D001_5,13.296,45.3,Medium,
724,5,C018132,D008_1,32.784,82.0,Low,
724,6,C018132,D008_2,36.466,114.0,Medium,
724,7,C018132,D008_3,36.68,146.7,High,
724,8,C018132,D008_4,34.038,106.4,Medium,
724,9,C018132,D008_5,37.734,117.9,Medium,
724,10,C018132,D009_1,72.966,168.4,Low,
724,11,C018132,D009_2,70.667,203.8,Medium,
724,12,C018132,D009_3,71.838,265.2,High,
1302,0,C018147,D001_1,12.006,52.4,High,
1302,1,C018147,D001_2,6.659,22.7,Medium,No Heavy Trucks
1302,2,C018147,D001_3,10.668,36.4,Medium,
1302,3,C018147,D001_4,11.463,31.3,Low,
1302,4,C018147,D001_5,10.332,28.2,Low,
1302,5,C018147,D008_1,31.969,79.9,Low,
1302,6,C018147,D008_2,36.001,112.5,Medium,No Heavy Trucks
1302,7,C018147,D008_3,36.192,144.8,High,
1302,8,C018147,D008_4,32.958,131.8,High,
1302,9,C018147,D008_5,36.878,115.2,Medium,
1302,10,C018147,D009_1,66.72,246.3,High,
1302,11,C018147,D009_2,64.421,237.9,High,
1302,12,C018147,D009_3,65.591,151.4,Low,
1302,13,C018147,D009_4,65.66,242.4,High,
1302,14,C018147,D009_5,66.474,153.4,Low,
105,0,C018153,D001_1,4.724,12.9,Low,No Heavy Trucks
105,1,C018153,D001_2,2.406,10.5,High,
105,2,C018153,D001_3,2.455,6.7,Low,
105,3,C018153,D001_4,4.684,12.8,Low,
105,4,C018153,D001_5,3.739,12.7,Medium,
105,5,C018153,D008_1,23.688,74.0,Medium,
105,6,C018153,D008_2,27.659,69.1,Low,
105,7,C018153,D008_3,27.855,87.0,Medium,
105,8,C018153,D008_4,24.76,61.9,Low,
105,9,C018153,D008_5,28.623,89.4,Medium,No Heavy Trucks
105,11,C018153,D009_2,66.037,190.5,Medium,
105,12,C018153,D009_3,67.145,193.7,Medium,
105,13,C018153,D009_4,67.272,248.4,High,
720,0,C018159,D001_1,15.333,52.3,Medium,
720,1,C018159,D001_2,9.992,43.6,High,
720,2,C018159,D001_3,13.978,61.0,High,
720,4,C018159,D001_5,13.651,59.6,High,
720,5,C018159,D008_1,35.288,141.2,High,
720,6,C018159,D008_2,39.304,98.3,Low,No Heavy Trucks
720,8,C018159,D008_4,36.288,113.4,Medium,No Heavy Trucks
720,9,C018159,D008_5,40.203,125.6,Medium,
720,10,C018159,D009_1,67.154,155.0,Low,
720,11,C018159,D009_2,64.848,187.1,Medium,
720,12,C018159,D009_3,66.038,190.5,Medium,
720,14,C018159,D009_5,66.8,192.7,Medium,
856,0,C018162,D001_1,1.286,4.4,Medium,
856,1,C018162,D001_2,6.633,22.6,Medium,
856,2,C018162,D001_3,3.429,15.0,High,
856,3,C018162,D001_4,2.044,5.6,Low,
856,4,C018162,D001_5,3.019,10.3,Medium,
856,5,C018162,D008_1,18.946,59.2,Medium,
856,7,C018162,D008_3,23.297,72.8,Medium,
856,8,C018162,D008_4,19.803,61.9,Medium,
856,9,C018162,D008_5,23.779,74.3,Medium,
856,10,C018162,D009_1,65.958,152.2,Low,
856,11,C018162,D009_2,63.75,183.9,Medium,
856,12,C018162,D009_3,64.809,186.9,Medium,No Heavy Trucks
856,13,C018162,D009_4,64.972,149.9,Low,
856,14,C018162,D009_5,66.157,152.7,Low,
186,0,C018181,D001_1,5.056,17.2,Medium,
186,1,C018181,D001_2,10.009,34.1,Medium,No Heavy Trucks
186,2,C018181,D001_3,6.041,20.6,Medium,
186,3,C018181,D001_4,5.875,20.0,Medium,
186,4,C018181,D001_5,6.754,23.0,Medium,
186,5,C018181,D008_1,15.333,38.3,Low,
186,6,C018181,D008_2,19.434,48.6,Low,
186,7,C018181,D008_3,19.615,49.0,Low,No Heavy Trucks
186,8,C018181,D008_4,16.32,51.0,Medium,
186,9,C018181,D008_5,20.233,50.6,Low,
186,10,C018181,D009_1,68.206,196.7,Medium,
186,12,C018181,D009_3,67.06,154.8,Low,
186,13,C018181,D009_4,67.244,194.0,Medium,
186,14,C018181,D009_5,68.506,158.1,Low,
1376,0,C018183,D001_1,7.703,21.0,Low,
1376,2,C018183,D001_3,6.06,20.7,Medium,
1376,3,C018183,D001_4,7.311,24.9,Medium,
1376,5,C018183,D008_1,27.373,68.4,Low,
1376,6,C018183,D008_2,31.376,98.1,Medium,
1376,7,C018183,D008_3,31.57,98.7,Medium,
1376,8,C018183,D008_4,28.403,88.8,Medium,
1376,9,C018183,D008_5,32.297,80.7,Low,
1376,10,C018183,D009_1,67.478,249.1,High,
1376,11,C018183,D009_2,65.199,150.5,Low,
1376,12,C018183,D009_3,66.337,191.4,Medium,
1376,13,C018183,D009_4,66.439,245.3,High,
1376,14,C018183,D009_5,67.383,194.4,Medium,
1182,0,C018189,D001_1,15.543,53.0,Medium,No Heavy Trucks
1182,1,C018189,D001_2,13.139,44.8,Medium,
1182,2,C018189,D001_3,12.856,56.1,High,
1182,3,C018189,D001_4,15.86,54.1,Medium,
1182,4,C018189,D001_5,15.155,66.1,High,
1182,5,C018189,D008_1,28.513,89.1,Medium,
1182,6,C018189,D008_2,31.534,98.5,Medium,
1182,7,C018189,D008_3,31.769,127.1,High,
1182,8,C018189,D008_4,30.06,93.9,Medium,
1182,9,C018189,D008_5,33.266,133.1,High,No Heavy Trucks
1182,11,C018189,D009_2,77.202,178.2,Low,
1182,12,C018189,D009_3,78.333,226.0,Medium,
1182,14,C018189,D009_5,79.405,229.1,Medium,
879,0,C018193,D001_1,11.2,30.5,Low,
879,1,C018193,D001_2,6.224,21.2,Medium,
879,2,C018193,D001_3,10.375,35.4,Medium,
879,3,C018193,D001_4,10.535,35.9,Medium,
879,4,C018193,D001_5,9.469,32.3,Medium,
879,5,C018193,D008_1,31.409,98.2,Medium,
879,6,C018193,D008_2,35.539,88.8,Low,
879,7,C018193,D008_3,35.72,111.6,Medium,
879,8,C018193,D008_4,32.289,80.7,Low,
879,9,C018193,D008_5,36.262,113.3,Medium,
879,10,C018193,D009_1,64.447,148.7,Low,
879,11,C018193,D009_2,62.15,179.3,Medium,
879,12,C018193,D009_3,63.316,146.1,Low,
879,13,C018193,D009_4,63.39,182.9,Medium,
879,14,C018193,D009_5,64.224,185.3,Medium,
730,1,C018195,D001_2,5.371,23.4,High,
730,2,C018195,D001_3,6.46,28.2,High,
730,3,C018195,D001_4,9.036,39.4,High,
730,4,C018195,D001_5,8.084,22.0,Low,No Heavy Trucks
730,5,C018195,D008_1,26.561,83.0,Medium,
730,6,C018195,D008_2,30.286,94.6,Medium,
730,7,C018195,D008_3,30.498,76.2,Low,
730,8,C018195,D008_4,27.805,86.9,Medium,
730,9,C018195,D008_5,31.514,126.1,High,
730,10,C018195,D009_1,71.631,165.3,Low,
730,12,C018195,D009_3,70.489,162.7,Low,
730,13,C018195,D009_4,70.597,162.9,Low,No Heavy Trucks
730,14,C018195,D009_5,71.565,206.4,Medium,No Heavy Trucks
1891,0,C018243,D001_1,7.066,24.1,Medium,
1891,1,C018243,D001_2,12.385,54.0,High,
1891,2,C018243,D001_3,8.684,23.7,Low,
1891,3,C018243,D001_4,7.728,26.3,Medium,
1891,4,C018243,D001_5,8.789,38.4,High,
1891,5,C018243,D008_1,13.275,33.2,Low,
1891,6,C018243,D008_2,17.524,43.8,Low,
1891,7,C018243,D008_3,17.684,44.2,Low,
1891,8,C018243,D008_4,14.047,43.9,Medium,
1891,9,C018243,D008_5,18.045,45.1,Low,
1891,10,C018243,D009_1,66.94,154.5,Low,
1891,11,C018243,D009_2,64.799,186.9,Medium,
1891,12,C018243,D009_3,65.797,189.8,Medium,
1891,14,C018243,D009_5,67.327,194.2,Medium,
1017,1,C018263,D001_2,3.852,10.5,Low,
1017,2,C018263,D001_3,6.721,22.9,Medium,No Heavy Trucks
1017,4,C018263,D001_5,4.713,20.6,High,
1017,5,C018263,D008_1,26.369,82.4,Medium,
1017,6,C018263,D008_2,30.6,95.6,Medium,
1017,7,C018263,D008_3,30.766,123.1,High,
1017,8,C018263,D008_4,27.107,67.8,Low,
1017,10,C018263,D009_1,62.566,144.4,Low,
1017,11,C018263,D009_2,60.299,173.9,Medium,
1017,12,C018263,D009_3,61.422,177.2,Medium,
1017,13,C018263,D009_4,61.536,142.0,Low,
1918,0,C018270,D001_1,18.57,81.0,High,
1918,1,C018270,D001_2,13.347,36.4,Low,
1918,2,C018270,D001_3,17.427,76.0,High,
1918,3,C018270,D001_4,17.944,61.2,Medium,
1918,4,C018270,D001_5,16.852,57.4,Medium,
1918,5,C018270,D008_1,38.689,96.7,Low,
1918,6,C018270,D008_2,42.755,106.9,Low,
1918,7,C018270,D008_3,42.943,134.2,Medium,No Heavy Trucks
1918,8,C018270,D008_4,39.632,99.1,Low,
1918,9,C018270,D008_5,43.579,136.2,Medium,
1918,10,C018270,D009_1,66.089,190.6,Medium,
1918,11,C018270,D009_2,63.78,147.2,Low,
1918,12,C018270,D009_3,64.988,187.5,Medium,
1918,13,C018270,D009_4,65.008,187.5,Medium,
1918,14,C018270,D009_5,65.62,189.3,Medium,
144,1,C018286,D001_2,18.522,80.8,High,
144,2,C018286,D001_3,14.754,50.3,Medium,
144,3,C018286,D001_4,13.821,47.1,Medium,
144,4,C018286,D001_5,14.906,50.8,Medium,
144,5,C018286,D008_1,7.64,19.1,Low,
144,6,C018286,D008_2,11.968,37.4,Medium,
144,7,C018286,D008_3,12.093,37.8,Medium,
144,8,C018286,D008_4,8.091,20.2,Low,No Heavy Trucks
144,9,C018286,D008_5,12.122,37.9,Medium,
144,10,C018286,D009_1,68.117,157.2,Low,
144,11,C018286,D009_2,66.063,190.6,Medium,
144,12,C018286,D009_3,66.989,154.6,Low,
144,13,C018286,D009_4,67.229,193.9,Medium,
144,14,C018286,D009_5,68.697,158.5,Low,
863,0,C018306,D001_1,10.775,36.7,Medium,
863,1,C018306,D001_2,7.028,24.0,Medium,
863,2,C018306,D001_3,10.803,36.8,Medium,
863,3,C018306,D001_4,9.965,34.0,Medium,
863,5,C018306,D008_1,30.804,77.0,Low,
863,6,C018306,D008_2,35.046,109.5,Medium,
863,7,C018306,D008_3,35.21,110.0,Medium,
863,8,C018306,D008_4,31.51,98.5,Medium,
863,9,C018306,D008_5,35.532,111.0,Medium,
863,10,C018306,D009_1,61.165,225.8,High,
863,11,C018306,D009_2,58.872,135.9,Low,
863,12,C018306,D009_3,60.031,221.7,High,
863,13,C018306,D009_4,60.113,138.7,Low,
863,14,C018306,D009_5,60.981,225.2,High,
1112,0,C018314,D001_1,8.44,23.0,Low,
1112,1,C018314,D001_2,6.13,20.9,Medium,
1112,2,C018314,D001_3,5.743,19.6,Medium,
1112,3,C018314,D001_4,8.663,23.6,Low,No Heavy Trucks
1112,4,C018314,D001_5,7.899,21.5,Low,No Heavy Trucks
1112,5,C018314,D008_1,24.746,77.3,Medium,
1112,8,C018314,D008_4,26.045,104.2,High,
1112,9,C018314,D008_5,29.689,92.8,Medium,
1112,10,C018314,D009_1,72.502,209.1,Medium,
1112,11,C018314,D009_2,70.241,162.1,Low,
1112,12,C018314,D009_3,71.357,164.7,Low,No Heavy Trucks
1112,13,C018314,D009_4,71.478,164.9,Low,
1112,14,C018314,D009_5,72.496,167.3,Low,
1916,0,C018426,D001_1,14.018,61.2,High,
1916,1,C018426,D001_2,9.167,25.0,Low,
1916,2,C018426,D001_3,13.315,58.1,High,
1916,3,C018426,D001_4,13.311,45.4,Medium,
1916,4,C018426,D001_5,12.284,33.5,Low,
1916,5,C018426,D008_1,34.246,85.6,Low,
1916,6,C018426,D008_2,38.404,96.0,Low,
1916,7,C018426,D008_3,38.582,96.5,Low,No Heavy Trucks
1916,8,C018426,D008_4,35.085,140.3,High,
1916,9,C018426,D008_5,39.074,97.7,Low,
1916,10,C018426,D009_1,63.456,146.4,Low,
1916,12,C018426,D009_3,62.335,179.8,Medium,
1916,13,C018426,D009_4,62.388,180.0,Medium,No Heavy Trucks
1916,14,C018426,D009_5,63.137,233.1,High,
1563,1,C018447,D001_2,11.882,32.4,Low,
1563,2,C018447,D001_3,16.032,43.7,Low,
1563,3,C018447,D001_4,16.176,55.1,Medium,
1563,4,C018447,D001_5,15.132,66.0,High,
1563,5,C018447,D008_1,37.088,115.9,Medium,No Heavy Trucks
1563,6,C018447,D008_2,41.227,103.1,Low,
1563,7,C018447,D008_3,41.407,129.4,Medium,
1563,8,C018447,D008_4,37.948,94.9,Low,
1563,10,C018447,D009_1,63.945,184.5,Medium,No Heavy Trucks
1563,11,C018447,D009_2,61.637,177.8,Medium,
1563,12,C018447,D009_3,62.837,232.0,High,No Heavy Trucks
1563,13,C018447,D009_4,62.868,145.1,Low,
1563,14,C018447,D009_5,63.528,183.3,Medium,
167,0,C018490,D001_1,11.677,39.8,Medium,
167,1,C018490,D001_2,16.846,73.5,High,
167,2,C018490,D001_3,12.896,44.0,Medium,
167,3,C018490,D001_4,12.399,54.1,High,
167,4,C018490,D001_5,13.411,45.7,Medium,
167,6,C018490,D008_2,12.772,31.9,Low,
167,7,C018490,D008_3,12.936,40.4,Medium,
167,8,C018490,D008_4,9.463,29.6,Medium,
167,9,C018490,D008_5,13.4,41.9,Medium,
167,10,C018490,D009_1,69.561,200.7,Medium,
167,11,C018490,D009_2,67.474,155.7,Low,
167,12,C018490,D009_3,68.426,197.4,Medium,No Heavy Trucks
167,13,C018490,D009_4,68.653,158.4,Low,
167,14,C018490,D009_5,70.073,202.1,Medium,No Heavy Trucks
791,0,C018496,D001_1,2.668,9.1,Medium,
791,2,C018496,D001_3,2.839,7.7,Low,No Heavy Trucks
791,3,C018496,D001_4,3.527,12.0,Medium,
791,4,C018496,D001_5,4.046,13.8,Medium,
791,5,C018496,D008_1,18.49,57.8,Medium,
791,6,C018496,D008_2,22.538,70.4,Medium,
791,7,C018496,D008_3,22.725,71.0,Medium,No Heavy Trucks
791,8,C018496,D008_4,19.513,48.8,Low,No Heavy Trucks
791,9,C018496,D008_5,23.407,73.1,Medium,
791,11,C018496,D009_2,65.837,189.9,Medium,
791,12,C018496,D009_3,66.897,193.0,Medium,
791,13,C018496,D009_4,67.06,193.4,Medium,
791,14,C018496,D009_5,68.242,196.9,Medium,
650,0,C018514,D001_1,8.019,35.0,High,No Heavy Trucks
650,1,C018514,D001_2,5.271,18.0,Medium,
650,2,C018514,D001_3,5.36,14.6,Low,
650,3,C018514,D001_4,8.16,27.8,Medium,
650,4,C018514,D001_5,7.318,24.9,Medium,
650,5,C018514,D008_1,25.066,62.7,Low,
650,6,C018514,D008_2,28.781,115.1,High,No Heavy Trucks
650,7,C018514,D008_3,28.992,90.6,Medium,
650,8,C018514,D008_4,26.321,82.3,Medium,
650,9,C018514,D008_5,30.017,75.0,Low,
650,10,C018514,D009_1,71.669,206.7,Medium,
650,11,C018514,D009_2,69.405,200.2,Medium,
650,12,C018514,D009_3,70.525,203.4,Medium,
650,13,C018514,D009_4,70.643,163.0,Low,
650,14,C018514,D009_5,71.65,165.3,Low,
1464,0,C018520,D001_1,11.009,48.0,High,
1464,1,C018520,D001_2,8.68,29.6,Medium,
1464,2,C018520,D001_3,8.31,28.3,Medium,
1464,3,C018520,D001_4,11.287,38.5,Medium,
1464,4,C018520,D001_5,10.56,36.0,Medium,
1464,5,C018520,D008_1,25.888,80.9,Medium,
1464,7,C018520,D008_3,29.525,73.8,Low,No Heavy Trucks
1464,8,C018520,D008_4,27.297,68.2,Low,No Heavy Trucks
1464,9,C018520,D008_5,30.782,77.0,Low,
1464,10,C018520,D009_1,75.083,216.6,Medium,No Heavy Trucks
1464,11,C018520,D009_2,72.818,168.0,Low,
1464,12,C018520,D009_3,73.939,170.6,Low,
1464,13,C018520,D009_4,74.055,273.4,High,
67,0,C018549,D001_1,10.668,36.4,Medium,No Heavy Trucks
67,1,C018549,D001_2,15.038,51.3,Medium,No Heavy Trucks
67,2,C018549,D001_3,10.886,47.5,High,
67,3,C018549,D001_4,11.524,39.3,Medium,
67,4,C018549,D001_5,12.273,41.8,Medium,
67,5,C018549,D008_1,11.19,28.0,Low,
67,6,C018549,D008_2,14.817,46.3,Medium,
67,7,C018549,D008_3,15.028,47.0,Medium,
67,8,C018549,D008_4,12.59,50.4,High,
67,9,C018549,D008_5,16.114,64.5,High,
67,10,C018549,D009_1,72.778,268.7,High,
67,11,C018549,D009_2,70.646,163.0,Low,
67,12,C018549,D009_3,71.636,264.5,High,
67,13,C018549,D009_4,71.842,165.8,Low,
67,14,C018549,D009_5,73.185,211.1,Medium,
1064,0,C018563,D001_1,13.467,45.9,Medium,
1064,1,C018563,D001_2,10.791,36.8,Medium,
1064,2,C018563,D001_3,10.767,36.7,Medium,
1064,3,C018563,D001_4,13.722,46.8,Medium,No Heavy Trucks
1064,4,C018563,D001_5,12.958,44.2,Medium,
1064,5,C018563,D008_1,27.791,86.8,Medium,
1064,6,C018563,D008_2,31.042,124.2,High,
1064,7,C018563,D008_3,31.272,97.7,Medium,
1064,9,C018563,D008_5,32.635,81.6,Low,
1064,11,C018563,D009_2,74.831,172.7,Low,
1064,12,C018563,D009_3,75.963,175.3,Low,
1064,13,C018563,D009_4,76.07,280.9,High,
1064,14,C018563,D009_5,77.034,222.2,Medium,
628,0,C018601,D001_1,12.909,56.3,High,No Heavy Trucks
628,1,C018601,D001_2,8.138,27.7,Medium,No Heavy Trucks
628,3,C018601,D001_4,12.195,41.6,Medium,
628,4,C018601,D001_5,11.176,30.5,Low,
628,5,C018601,D008_1,33.138,132.6,High,
628,6,C018601,D008_2,37.304,116.6,Medium,
628,7,C018601,D008_3,37.48,93.7,Low,
628,8,C018601,D008_4,33.967,106.1,Medium,
628,9,C018601,D008_5,37.959,118.6,Medium,
628,10,C018601,D009_1,63.307,182.6,Medium,
